event_type,pre_event_time,post_event_time,event_time,event_key,planet,sun_sep_deg,mercury_sep_deg,venus_sep_deg,earth_sep_deg,mars_sep_deg,jupiter_sep_deg,saturn_sep_deg,uranus_sep_deg,neptune_sep_deg
DISAPPEARANCE,1974-12-11 00:16:16.829,1974-12-11 00:16:17.620,1974-12-11 00:16:17.620,1974-12-11 00:16:16.829|1974-12-11 00:16:17.620|DISAPPEARANCE,mercury,123.02920536832738,0.0,35.44548419466618,167.12658319147113,14.733668995044287,108.56184951074789,138.49902439212622,34.293223421157705,7.23733226878267
REAPPEARANCE,1974-12-11 00:16:20.679,1974-12-11 00:16:21.470,1974-12-11 00:16:21.470,1974-12-11 00:16:20.679|1974-12-11 00:16:21.470|REAPPEARANCE,mercury,121.48163417157696,0.0,35.45744377322555,171.1483949340348,14.719039816900912,108.58433063847764,138.47660429516733,34.272393759017795,7.257678444780587
DISAPPEARANCE,1974-12-11 00:16:32.189,1974-12-11 00:16:32.980,1974-12-11 00:16:32.980,1974-12-11 00:16:32.189|1974-12-11 00:16:32.980|DISAPPEARANCE,mercury,123.02829910210725,0.0,35.445272912495845,167.12718726114278,14.734073768974698,108.56137553679028,138.4995021645701,34.29371239711957,7.23693092706513
REAPPEARANCE,1974-12-11 00:16:36.039,1974-12-11 00:16:36.830,1974-12-11 00:16:36.830,1974-12-11 00:16:36.039|1974-12-11 00:16:36.830|REAPPEARANCE,mercury,121.48131757041803,0.0,35.45723817793084,171.15038477250317,14.71944048305249,108.58386389207803,138.47707580476225,34.272876509816996,7.2572814863248105
DISAPPEARANCE,1974-12-11 00:16:47.549,1974-12-11 00:16:48.340,1974-12-11 00:16:48.340,1974-12-11 00:16:47.549|1974-12-11 00:16:48.340|DISAPPEARANCE,mercury,123.02739484529401,0.0,35.44506163597589,167.12779212748737,14.73447854416748,108.5609015650461,138.49997993433522,34.29420137275158,7.2365296077963785
REAPPEARANCE,1974-12-11 00:16:51.399,1974-12-11 00:16:52.190,1974-12-11 00:16:52.190,1974-12-11 00:16:51.399|1974-12-11 00:16:52.190|REAPPEARANCE,mercury,121.48100404608142,0.0,35.45703258805892,171.15237443340155,14.719841153420765,108.58339714414856,138.47754731648868,34.27335926418051,7.256884543853238
DISAPPEARANCE,1974-12-11 00:17:02.908,1974-12-11 00:17:03.699,1974-12-11 00:17:03.699,1974-12-11 00:17:02.908|1974-12-11 00:17:03.699|DISAPPEARANCE,mercury,123.02648135406567,0.0,35.444850367587655,167.12839829652074,14.734883268832439,108.56042764310251,138.50045765587595,34.294690292082976,7.236128302888509
REAPPEARANCE,1974-12-11 00:17:06.758,1974-12-11 00:17:07.549,1974-12-11 00:17:07.549,1974-12-11 00:17:06.758|1974-12-11 00:17:07.549|REAPPEARANCE,mercury,121.48066808073852,0.0,35.45682700198491,171.1543728559118,14.720241731193907,108.58293048437656,138.47801874338566,34.27384191641598,7.256487596001826
DISAPPEARANCE,1974-12-11 00:37:50.886,1974-12-11 00:37:52.811,1974-12-11 00:37:52.811,1974-12-11 00:37:50.886|1974-12-11 00:37:52.811|DISAPPEARANCE,mercury,124.27023737692744,0.0,35.41836663065509,164.065575928596,14.779186555348927,108.50443967389451,138.55664870390262,34.35063069159284,7.188045112349446
REAPPEARANCE,1974-12-11 01:10:11.970,1974-12-11 01:10:13.895,1974-12-11 01:10:13.895,1974-12-11 01:10:11.970|1974-12-11 01:10:13.895|REAPPEARANCE,mercury,124.36361765520063,0.0,35.391867307529914,164.1295829188674,14.830772369909552,108.44423511164341,138.61732348077305,34.41285329078484,7.137995443971085
REAPPEARANCE,1974-12-11 04:52:33.720,1974-12-11 04:52:35.645,1974-12-11 04:52:35.645,1974-12-11 04:52:33.720|1974-12-11 04:52:35.645|REAPPEARANCE,mercury,124.00849943080178,0.0,35.213259928870755,165.75579403953952,15.17893064999251,108.0384399754335,139.0271978226986,34.83251878148107,6.799743061024135
DISAPPEARANCE,1974-12-11 08:01:34.866,1974-12-11 08:01:36.791,1974-12-11 08:01:36.791,1974-12-11 08:01:34.866|1974-12-11 08:01:36.791|DISAPPEARANCE,mercury,123.56069972911986,0.0,35.062139040924684,167.32067294023415,15.473633541203588,107.69492711895313,139.37419991061097,35.18779627406464,6.519950526818158
DISAPPEARANCE,1974-12-11 11:43:25.878,1974-12-11 11:43:27.803,1974-12-11 11:43:27.803,1974-12-11 11:43:25.878|1974-12-11 11:43:27.803|DISAPPEARANCE,mercury,123.17827220898164,0.0,34.88442594485168,168.9362550268992,15.820211514599444,107.29071416417615,139.78219599752433,35.60578730042895,6.202033187100646
DISAPPEARANCE,1974-12-11 22:49:02.815,1974-12-11 22:49:04.740,1974-12-11 22:49:04.740,1974-12-11 22:49:02.815|1974-12-11 22:49:04.740|DISAPPEARANCE,mercury,121.94705731401824,0.0,34.352611671143066,173.70037690053084,16.85775786288602,106.0797677092117,141.00351699081662,36.85786909776585,5.334251149153409
REAPPEARANCE,1974-12-11 23:23:57.498,1974-12-11 23:24:01.308,1974-12-11 23:24:01.308,1974-12-11 23:23:57.498|1974-12-11 23:24:01.308|REAPPEARANCE,mercury,121.9873308300803,0.0,34.32424702240204,173.69013256891276,16.913083385968978,106.01508112689767,141.0685429473535,36.9247151170203,5.29361144514871
DISAPPEARANCE,1974-12-13 04:24:02.999,1974-12-13 04:24:04.924,1974-12-13 04:24:04.924,1974-12-13 04:24:02.999|1974-12-13 04:24:04.924|DISAPPEARANCE,mercury,118.29474141377466,0.0,32.942167625190514,173.03672323867104,19.610505192453733,102.86045520385508,144.24283304040637,40.18525379941352,4.144541714875355
REAPPEARANCE,1974-12-13 05:01:48.569,1974-12-13 05:01:52.378,1974-12-13 05:01:52.378,1974-12-13 05:01:48.569|1974-12-13 05:01:52.378|REAPPEARANCE,mercury,118.29148986774427,0.0,32.911727386727264,172.81061752327793,19.669928452806758,102.79079424060114,144.31258525886827,40.257211944286176,4.1466928516226025
DISAPPEARANCE,1974-12-13 15:29:44.157,1974-12-13 15:29:46.082,1974-12-13 15:29:46.082,1974-12-13 15:29:44.157|1974-12-13 15:29:46.082|DISAPPEARANCE,mercury,116.85416684224647,0.0,32.415131096380335,168.41893417025332,20.638768505064498,101.65540895131035,145.45225283474403,41.43018347536343,4.322131501368327
REAPPEARANCE,1974-12-13 16:08:25.378,1974-12-13 16:08:29.188,1974-12-13 16:08:29.188,1974-12-13 16:08:25.378|1974-12-13 16:08:29.188|REAPPEARANCE,mercury,116.83954437492375,0.0,32.38399767742071,168.22947935948386,20.699537665160776,101.58409828862594,145.52353902990689,41.503831724016905,4.34554845391805
DISAPPEARANCE,1974-12-13 19:11:38.790,1974-12-13 19:11:40.715,1974-12-13 19:11:40.715,1974-12-13 19:11:38.790|1974-12-13 19:11:40.715|DISAPPEARANCE,mercury,116.36981530122084,0.0,32.23957753248676,166.87585587469593,20.981168335812,101.25383758322604,145.85487182152323,41.844969919717435,4.457990332643287
REAPPEARANCE,1974-12-13 23:32:49.656,1974-12-13 23:32:53.466,1974-12-13 23:32:53.466,1974-12-13 23:32:49.656|1974-12-13 23:32:53.466|REAPPEARANCE,mercury,115.86293192217454,0.0,32.03249701675335,165.15632065219694,21.385026075380207,100.77994703646992,146.32948818508305,42.334397308802416,4.662910760852867
DISAPPEARANCE,1974-12-14 00:00:01.579,1974-12-14 00:00:03.504,1974-12-14 00:00:03.504,1974-12-14 00:00:01.579|1974-12-14 00:00:03.504|DISAPPEARANCE,mercury,114.15136082632857,0.0,32.0178759430623,161.39338254564612,21.41279753999202,100.74964100581107,146.35862356915158,42.3664886096397,4.681017465905725
REAPPEARANCE,1974-12-14 00:00:03.504,1974-12-14 00:00:05.429,1974-12-14 00:00:05.429,1974-12-14 00:00:03.504|1974-12-14 00:00:05.429|REAPPEARANCE,mercury,113.29250096113843,0.0,32.021049500793524,159.5838652223476,21.405668860369133,100.75896399570014,146.3486653091419,42.35716424037818,4.677846863475532
DISAPPEARANCE,1974-12-14 06:17:25.462,1974-12-14 06:17:27.387,1974-12-14 06:17:27.387,1974-12-14 06:17:25.462|1974-12-14 06:17:27.387|DISAPPEARANCE,mercury,114.90980606350203,0.0,31.713130658604967,162.2635103350143,22.0075144283606,100.04921514398254,147.0613414224774,43.08899950522489,5.052217179781451
REAPPEARANCE,1974-12-14 06:57:13.890,1974-12-14 06:57:17.700,1974-12-14 06:57:17.700,1974-12-14 06:57:13.890|1974-12-14 06:57:17.700|REAPPEARANCE,mercury,114.88234440964085,0.0,31.681143495493153,162.09001186352447,22.069921043031282,99.97588646372827,147.13446908750745,43.16471151572367,5.097695484007962
DISAPPEARANCE,1974-12-14 09:59:22.183,1974-12-14 09:59:24.108,1974-12-14 09:59:24.108,1974-12-14 09:59:22.183|1974-12-14 09:59:24.108|DISAPPEARANCE,mercury,114.42152461179849,0.0,31.53768087765991,160.733341390039,22.349397416442027,99.64764697352824,147.46307579529176,43.50362479859772,5.300884834308171
REAPPEARANCE,1974-12-14 10:39:24.046,1974-12-14 10:39:25.971,1974-12-14 10:39:25.971,1974-12-14 10:39:24.046|1974-12-14 10:39:25.971|REAPPEARANCE,mercury,114.3912993919618,0.0,31.505543989270013,160.56231316247639,22.412083805323984,99.57396475776703,147.53650907214046,43.57969609784267,5.350388460757728
DISAPPEARANCE,1974-12-15 00:47:08.641,1974-12-15 00:47:10.566,1974-12-15 00:47:10.566,1974-12-15 00:47:08.641|1974-12-15 00:47:10.566|DISAPPEARANCE,mercury,112.46775462877585,0.0,30.835835991185476,154.65981998501618,23.71599601904735,98.04099869008365,149.06798447194237,45.16210930942555,6.469237986311818
REAPPEARANCE,1974-12-15 01:28:13.871,1974-12-15 01:28:17.680,1974-12-15 01:28:17.680,1974-12-15 01:28:13.871|1974-12-15 01:28:17.680|REAPPEARANCE,mercury,112.42822299193625,0.0,30.80283037387297,154.4924172397242,23.78032113465897,97.96529350261578,149.14322863605955,45.2402463640868,6.530961461686597
DISAPPEARANCE,1974-12-15 04:29:07.305,1974-12-15 04:29:09.230,1974-12-15 04:29:09.230,1974-12-15 04:29:07.305|1974-12-15 04:29:09.230|DISAPPEARANCE,mercury,111.97993197430726,0.0,30.660281030939444,153.153761478403,24.05753981206112,97.63909966178355,149.46881322165478,45.57687312656115,6.793663303767056
REAPPEARANCE,1974-12-15 05:09:47.550,1974-12-15 05:09:49.475,1974-12-15 05:09:49.475,1974-12-15 05:09:47.550|1974-12-15 05:09:49.475|REAPPEARANCE,mercury,111.93721199638995,0.0,30.627630949025377,152.98559157496825,24.12115065897097,97.5642128412931,149.54318252969045,45.65416014332105,6.8565499773059795
DISAPPEARANCE,1974-12-15 08:11:04.122,1974-12-15 08:11:06.047,1974-12-15 08:11:06.047,1974-12-15 08:11:04.122|1974-12-15 08:11:06.047|DISAPPEARANCE,mercury,111.49284864806437,0.0,30.484704087039084,151.6529973671423,24.398999970436527,97.23715828198584,149.8694157488094,45.99164004724285,7.127569627276352
REAPPEARANCE,1974-12-15 08:52:38.149,1974-12-15 08:52:41.958,1974-12-15 08:52:41.958,1974-12-15 08:52:38.149|1974-12-15 08:52:41.958|REAPPEARANCE,mercury,111.44932430048327,0.0,30.451303130602547,151.4857385186316,24.46405986107152,97.16054109556711,149.94545328517808,46.07070667410193,7.193481735103908
DISAPPEARANCE,1974-12-15 11:53:02.882,1974-12-15 11:53:04.807,1974-12-15 11:53:04.807,1974-12-15 11:53:02.882|1974-12-15 11:53:04.807|DISAPPEARANCE,mercury,111.0063602378124,0.0,30.309043258119598,150.15721894997122,24.74048930021758,96.8350429860779,150.26991429683738,46.40654559218454,7.469799350516233
REAPPEARANCE,1974-12-15 12:34:48.402,1974-12-15 12:34:50.327,1974-12-15 12:34:50.327,1974-12-15 12:34:48.402|1974-12-15 12:34:50.327|REAPPEARANCE,mercury,110.96090799599402,0.0,30.27550476425964,149.9899489492656,24.805796022691933,96.75811143187693,150.34620422144795,46.48593051174122,7.537366014011843
DISAPPEARANCE,1974-12-15 22:58:56.953,1974-12-15 22:59:00.763,1974-12-15 22:59:00.763,1974-12-15 22:58:56.953|1974-12-15 22:59:00.763|DISAPPEARANCE,mercury,109.55229153911785,0.0,29.781619142533557,145.70072643034146,25.76495896008238,95.62788042713008,151.47047011310954,47.651861927315416,8.536288135301653
REAPPEARANCE,1974-12-15 23:41:22.800,1974-12-15 23:41:24.725,1974-12-15 23:41:24.725,1974-12-15 23:41:22.800|1974-12-15 23:41:24.725|REAPPEARANCE,mercury,109.50182465946396,0.0,29.747529964085736,145.531682509878,25.831271660959175,95.54969595580185,151.54780940907858,47.73252196440324,8.608166510683677
DISAPPEARANCE,1974-12-16 02:40:57.553,1974-12-16 02:40:59.478,1974-12-16 02:40:59.478,1974-12-16 02:40:57.553|1974-12-16 02:40:59.478|DISAPPEARANCE,mercury,109.06966595390361,0.0,29.60562808911748,144.22538698885597,26.106499891146466,95.2251686818337,151.87036028894676,48.067221501444244,8.902494406273524
REAPPEARANCE,1974-12-16 03:23:34.950,1974-12-16 03:23:36.875,1974-12-16 03:23:36.875,1974-12-16 03:23:34.950|1974-12-16 03:23:36.875|REAPPEARANCE,mercury,109.01769036205954,0.0,29.571343086022026,144.0553839503309,26.173169463952178,95.14654177809696,151.94806810587846,48.14833216025171,8.975598294710524
DISAPPEARANCE,1974-12-16 06:22:56.338,1974-12-16 06:22:58.263,1974-12-16 06:22:58.263,1974-12-16 06:22:56.338|1974-12-16 06:22:58.263|DISAPPEARANCE,mercury,108.58816903284267,0.0,29.429528363127996,142.7550255130953,26.44809021531548,94.8222706696649,152.27010844160412,48.48273342715329,9.273055937381683
REAPPEARANCE,1974-12-16 07:05:45.231,1974-12-16 07:05:47.156,1974-12-16 07:05:47.156,1974-12-16 07:05:45.231|1974-12-16 07:05:47.156|REAPPEARANCE,mercury,108.53469589293209,0.0,29.39507092809463,142.58397945594893,26.51506903037446,94.74325748844369,152.34812596016218,48.564236628412075,9.347243014511259
DISAPPEARANCE,1974-12-16 10:04:24.265,1974-12-16 10:04:26.190,1974-12-16 10:04:26.190,1974-12-16 10:04:24.265|1974-12-16 10:04:26.190|DISAPPEARANCE,mercury,108.10613774112728,0.0,29.253720880111434,141.28757240394984,26.78893383878289,94.42012604597406,152.66876684698852,48.897427799647765,9.646616471430006
REAPPEARANCE,1974-12-16 10:47:55.387,1974-12-16 10:47:57.312,1974-12-16 10:47:57.312,1974-12-16 10:47:55.387|1974-12-16 10:47:57.312|REAPPEARANCE,mercury,108.05294797620874,0.0,29.21868074609006,141.11734581327534,26.85702933139395,94.33977647538221,152.7480366447614,48.980304523922435,9.722692269268597
DISAPPEARANCE,1974-12-16 13:46:55.556,1974-12-16 13:46:57.481,1974-12-16 13:46:57.481,1974-12-16 13:46:55.556|1974-12-16 13:46:57.481|DISAPPEARANCE,mercury,107.62861376727844,0.0,29.076943633082518,139.82873451170423,27.131510994208668,94.01581737325701,153.06922638266272,49.31431690242119,10.025474654175884
