target,frequency_band,mean,std,obs_z,n_blocked,n_visible,perm_percentile,perm_reps
Sag-A,9,1.385275297396308,1.164353413415912,0.917269505090322,776,4334,0.44,50
Saturn,1,-0.7274808640904111,0.7035420802553294,-0.8651688124491143,776,4318,0.52,50
Saturn,2,0.6968794855167495,0.7026517175168505,1.2596327507791942,715,3998,0.54,50
Saturn,3,0.7491556765163533,0.7636708122718546,0.9205281963285888,702,4025,0.16,50
Saturn,4,0.0290043092948358,1.1150205452632742,0.6764542769840035,697,3974,0.6,50
Saturn,5,-1.233752126694868,0.5361454963178485,-1.5661928304731316,755,4102,0.32,50
Saturn,6,1.0512253481796097,1.2755498447329932,1.7462788587084679,701,3947,0.68,50
Saturn,7,0.3607297374742403,0.8607062729073193,-0.4508400611501082,721,4011,0.0,50
Saturn,8,0.9670855355865287,0.045670744941418005,1.023086595290589,677,3859,0.96,50
Saturn,9,-0.5497341166786264,0.8299686480418675,-0.04621382670757051,765,4345,0.72,50
Uranus,1,1.8752439488288877,2.2253143840127563,3.8917498562681034,62,5032,0.54,50
Uranus,2,1.2724552508620166,0.016998041343515995,1.290798064468494,75,4638,0.92,50
Uranus,3,0.05440311371375009,0.8687082390490392,1.18516396019072,59,4668,1.0,50
Uranus,4,-0.9329123675373612,0.6838671919469113,1.8925408869194518,64,4607,0.98,50
Uranus,5,-5.092731964362432,1.4211217975538382,6.955221314509864,58,4799,1.0,50
Uranus,6,5.086006994475513,3.100726047024264,3.5753886005932145,73,4575,0.42,50
Uranus,7,1.4200319806672215,0.026612599899840685,1.5196890662484392,67,4665,1.0,50
Uranus,8,0.8942298599509918,0.48527718282060356,1.0296282689516587,69,4467,0.66,50
Uranus,9,1.6233487480987057,1.5013461090011313,2.543622988251458,81,5029,0.86,50
Venus,1,-0.8728196994131662,0.6527240119321296,3.1393926104962273,108,4986,1.0,50
Venus,2,0.7376739764966633,0.6587047562316362,1.2877282846647717,132,4581,1.0,50
Venus,3,1.1214162761503363,0.055807732417156954,1.1312410511112403,102,4625,0.32,50
Venus,4,-0.2725593071747124,1.0231926158945797,2.01178355713921,121,4550,1.0,50
Venus,5,-0.3919728684582845,0.9750705329728672,-0.8460080170106449,113,4744,0.3,50
Venus,6,0.7129457890550548,1.2201403968354672,1.8444885407817393,108,4540,0.82,50
Venus,7,0.21351730216740644,0.7318353595218643,1.558997041135118,107,4625,1.0,50
Venus,8,0.962120359056845,0.04581990568359005,1.0346740720534877,118,4418,1.0,50
Venus,9,-0.2527763115859412,0.9030667566430662,2.5424335490038246,152,4958,1.0,50
