frequency_band,frequency_mhz,n_events,combined_z,mean_z,target,data_col,kind
3,0.9,132,8.564911116798056,0.7454798253405519,Random-065,rv2_coarse,random
4,1.31,133,4.576240549513115,0.39681038034233596,Random-065,rv2_coarse,random
5,2.2,135,3.353617828049081,0.2886334666128529,Random-065,rv2_coarse,random
6,3.93,134,2.271821202879793,0.19625546057341184,Random-065,rv2_coarse,random
7,4.7,133,-0.4051839533634703,-0.03513390454526612,Random-065,rv2_coarse,random
8,6.55,131,0.22393240159502845,0.019565064769142503,Random-065,rv2_coarse,random
9,9.18,129,2.8392355926376096,0.24998075508097528,Random-065,rv2_coarse,random
1,0.45,164,-12.155760263220952,-0.949205404461624,Random-066,rv2_coarse,random
2,0.7,161,-4.995558557233083,-0.393705168393218,Random-066,rv2_coarse,random
3,0.9,160,-3.4943903521584505,-0.27625581366346463,Random-066,rv2_coarse,random
4,1.31,162,-2.276316426241359,-0.17884430901351028,Random-066,rv2_coarse,random
5,2.2,164,-5.8089686212601235,-0.4536042411375314,Random-066,rv2_coarse,random
6,3.93,164,-2.931924220893979,-0.22894481757466656,Random-066,rv2_coarse,random
7,4.7,161,-3.4832241642660944,-0.27451652111216035,Random-066,rv2_coarse,random
8,6.55,161,2.2562106165738527,0.17781430655889907,Random-066,rv2_coarse,random
9,9.18,156,2.248768303611726,0.18004555839637168,Random-066,rv2_coarse,random
1,0.45,150,1.7898105112662164,0.1461374162957371,Random-067,rv2_coarse,random
2,0.7,150,0.29850434630187844,0.024372777814754963,Random-067,rv2_coarse,random
3,0.9,152,1.2820638007921117,0.10398910587240158,Random-067,rv2_coarse,random
4,1.31,150,2.8081779401972757,0.229286768680774,Random-067,rv2_coarse,random
5,2.2,155,-1.5064447248670139,-0.12100055209363925,Random-067,rv2_coarse,random
6,3.93,156,-0.22344363388697785,-0.017889808286910787,Random-067,rv2_coarse,random
7,4.7,156,1.1117333931956872,0.0890099078879452,Random-067,rv2_coarse,random
8,6.55,151,1.0639049505813032,0.08657935700125652,Random-067,rv2_coarse,random
9,9.18,148,-1.4995203255121778,-0.12325981147900088,Random-067,rv2_coarse,random
1,0.45,178,-1.7921837158878167,-0.13432984875602744,Random-068,rv2_coarse,random
2,0.7,178,4.774241965589808,0.35784456441434503,Random-068,rv2_coarse,random
3,0.9,180,3.62555609104081,0.27023299586018895,Random-068,rv2_coarse,random
4,1.31,182,8.502467184991175,0.6302447990808145,Random-068,rv2_coarse,random
5,2.2,184,2.583568730421522,0.19046321373698663,Random-068,rv2_coarse,random
6,3.93,180,0.9194869258980013,0.06853450902434143,Random-068,rv2_coarse,random
7,4.7,181,2.6798714126134637,0.1991932733690712,Random-068,rv2_coarse,random
8,6.55,180,1.8302462992444104,0.13641850468926414,Random-068,rv2_coarse,random
9,9.18,181,5.211563426541777,0.38737245877443266,Random-068,rv2_coarse,random
1,0.45,146,-0.8343731033428574,-0.0690532093617981,Random-069,rv2_coarse,random
2,0.7,148,3.352829128902394,0.2756008566997284,Random-069,rv2_coarse,random
3,0.9,151,-4.248939718017231,-0.3457738104536807,Random-069,rv2_coarse,random
4,1.31,146,-1.4157565196223814,-0.11716884324666768,Random-069,rv2_coarse,random
5,2.2,154,5.84780530932171,0.47122958074009763,Random-069,rv2_coarse,random
6,3.93,154,1.103646741215619,0.0889343888243322,Random-069,rv2_coarse,random
7,4.7,151,-0.1953995813716038,-0.015901392416892722,Random-069,rv2_coarse,random
8,6.55,152,0.5992822660988533,0.04860821043250989,Random-069,rv2_coarse,random
9,9.18,146,0.3812128145780594,0.03154939701554846,Random-069,rv2_coarse,random
1,0.45,169,5.737677674059357,0.4413598210814891,Random-070,rv2_coarse,random
2,0.7,167,-1.7103903717984987,-0.13235398064003784,Random-070,rv2_coarse,random
3,0.9,169,-4.603343549297064,-0.35410334994592796,Random-070,rv2_coarse,random
4,1.31,170,-3.3818722179684144,-0.2593777587937377,Random-070,rv2_coarse,random
5,2.2,172,-6.26500210486655,-0.4777019320614539,Random-070,rv2_coarse,random
6,3.93,172,-0.7632616729837516,-0.058198156959847064,Random-070,rv2_coarse,random
7,4.7,171,2.876104032656065,0.21994117244662445,Random-070,rv2_coarse,random
8,6.55,171,-0.5034262689192679,-0.03849796897794421,Random-070,rv2_coarse,random
9,9.18,167,0.14718469625824238,0.011389493743810819,Random-070,rv2_coarse,random
1,0.45,156,-6.092820180095183,-0.48781602345251013,Random-071,rv2_coarse,random
2,0.7,159,5.482523416640496,0.43479238893036026,Random-071,rv2_coarse,random
3,0.9,155,4.6838620371490896,0.3762168522150783,Random-071,rv2_coarse,random
4,1.31,157,9.207908793624695,0.7348711241565954,Random-071,rv2_coarse,random
5,2.2,164,5.925904928473952,0.46273543263700406,Random-071,rv2_coarse,random
6,3.93,160,10.39317232413921,0.8216524164726424,Random-071,rv2_coarse,random
7,4.7,156,5.361466634604206,0.42926087694337256,Random-071,rv2_coarse,random
8,6.55,156,-0.9569079691670818,-0.07661395323205002,Random-071,rv2_coarse,random
9,9.18,153,1.0379350306302981,0.08391207380034159,Random-071,rv2_coarse,random
1,0.45,157,-0.15593557689774,-0.012445013874397866,Random-072,rv2_coarse,random
2,0.7,157,-2.8488696439370353,-0.22736454983840926,Random-072,rv2_coarse,random
3,0.9,163,-2.708532579155455,-0.21214864467563443,Random-072,rv2_coarse,random
4,1.31,161,-0.7227509958637179,-0.05696075809598693,Random-072,rv2_coarse,random
5,2.2,163,-4.881089767422679,-0.38231645676631015,Random-072,rv2_coarse,random
6,3.93,161,0.5793838298788588,0.04566184255341934,Random-072,rv2_coarse,random
7,4.7,163,0.05315743699457321,0.004163611802057591,Random-072,rv2_coarse,random
8,6.55,163,3.7262202782936584,0.2918600971930542,Random-072,rv2_coarse,random
9,9.18,162,0.747043626249541,0.05869329044035991,Random-072,rv2_coarse,random
1,0.45,167,5.001100149916096,0.386996748423503,Random-073,rv2_coarse,random
2,0.7,168,-0.02068222832083275,-0.0015956685572926723,Random-073,rv2_coarse,random
3,0.9,169,-1.8654340851040092,-0.1434949296233853,Random-073,rv2_coarse,random
4,1.31,168,-2.7651270592647075,-0.21333418415768612,Random-073,rv2_coarse,random
5,2.2,171,-3.582638747517149,-0.273971232484919,Random-073,rv2_coarse,random
6,3.93,171,-0.9888286444340343,-0.0756176163783556,Random-073,rv2_coarse,random
7,4.7,172,0.8116176691048276,0.0618852670975836,Random-073,rv2_coarse,random
8,6.55,171,-0.9571992417006726,-0.07319885549836834,Random-073,rv2_coarse,random
9,9.18,166,0.7320929798983183,0.056821435121399554,Random-073,rv2_coarse,random
1,0.45,142,2.5525278825164164,0.2142033815540298,Random-074,rv2_coarse,random
2,0.7,141,0.1493636617233652,0.012578689465786169,Random-074,rv2_coarse,random
3,0.9,146,-1.3515873644783258,-0.11185816618028174,Random-074,rv2_coarse,random
4,1.31,147,-3.3076478244742433,-0.2728101945492406,Random-074,rv2_coarse,random
5,2.2,147,-1.4158006517958175,-0.11677326963330897,Random-074,rv2_coarse,random
6,3.93,147,-2.166053856733474,-0.1786531110377569,Random-074,rv2_coarse,random
7,4.7,147,-1.704038384712449,-0.14054671716045536,Random-074,rv2_coarse,random
8,6.55,144,-0.23638952228006885,-0.019699126856672404,Random-074,rv2_coarse,random
9,9.18,137,-0.10989361432501026,-0.009388845093274485,Random-074,rv2_coarse,random
1,0.45,173,3.1773031449642333,0.2415658848722265,Random-075,rv2_coarse,random
2,0.7,173,-7.673705407584555,-0.5834210185357744,Random-075,rv2_coarse,random
3,0.9,168,-12.639780217870452,-0.9751802152009953,Random-075,rv2_coarse,random
4,1.31,177,-11.48990079461371,-0.8636338294417942,Random-075,rv2_coarse,random
5,2.2,177,-5.604957478262928,-0.4212944025661081,Random-075,rv2_coarse,random
6,3.93,175,-4.189425599644583,-0.3166908077962061,Random-075,rv2_coarse,random
7,4.7,171,-0.49513002154431646,-0.03786353908464547,Random-075,rv2_coarse,random
8,6.55,176,1.2446527568012389,0.09381923155889044,Random-075,rv2_coarse,random
9,9.18,171,-1.393368617770096,-0.10655356133264561,Random-075,rv2_coarse,random
1,0.45,154,-5.709522908973407,-0.46008646736797626,Random-076,rv2_coarse,random
2,0.7,162,1.0640400839956026,0.08359888431639935,Random-076,rv2_coarse,random
3,0.9,160,3.61756593301716,0.2859936983541586,Random-076,rv2_coarse,random
4,1.31,158,2.448952943096039,0.19482823524836457,Random-076,rv2_coarse,random
5,2.2,158,2.732731602369787,0.2174044531962499,Random-076,rv2_coarse,random
6,3.93,157,1.5652415738891703,0.12491987711444054,Random-076,rv2_coarse,random
7,4.7,159,-1.7498073807950434,-0.13876875180408216,Random-076,rv2_coarse,random
8,6.55,159,-0.9857807506741538,-0.07817749874925602,Random-076,rv2_coarse,random
9,9.18,156,-0.9006479911891169,-0.07210955002868683,Random-076,rv2_coarse,random
1,0.45,117,2.1132141009200427,0.1953667127410448,Random-077,rv2_coarse,random
2,0.7,110,3.3963316804081582,0.32382751979387964,Random-077,rv2_coarse,random
3,0.9,115,-2.393580722003526,-0.22320255321796095,Random-077,rv2_coarse,random
4,1.31,116,3.5464796027379113,0.32928236458421645,Random-077,rv2_coarse,random
5,2.2,122,0.4337923946821587,0.03927371808011989,Random-077,rv2_coarse,random
6,3.93,122,-3.2675724568961,-0.29583211013307364,Random-077,rv2_coarse,random
7,4.7,120,-3.737578609545836,-0.3411926858161747,Random-077,rv2_coarse,random
8,6.55,117,-2.4328261197927175,-0.22491485433848055,Random-077,rv2_coarse,random
9,9.18,116,2.4339458364622404,0.2259861976032415,Random-077,rv2_coarse,random
1,0.45,119,1.4930526571315021,0.13686791267764253,Random-078,rv2_coarse,random
2,0.7,123,-4.116519216250894,-0.3711740377818409,Random-078,rv2_coarse,random
3,0.9,124,-0.7134338943354303,-0.06406825503412658,Random-078,rv2_coarse,random
4,1.31,124,2.1156691470395135,0.1899926980713805,Random-078,rv2_coarse,random
5,2.2,124,3.645153499829529,0.32734444763541903,Random-078,rv2_coarse,random
6,3.93,124,-3.4204035909369015,-0.30716131000184377,Random-078,rv2_coarse,random
7,4.7,122,1.728757399954549,0.15651434093140967,Random-078,rv2_coarse,random
8,6.55,123,0.26312732285849527,0.023725391707283893,Random-078,rv2_coarse,random
9,9.18,119,-1.118362449964783,-0.10252011770155046,Random-078,rv2_coarse,random
1,0.45,119,-1.0830700704676592,-0.09928487057739421,Random-079,rv2_coarse,random
2,0.7,123,-0.7706815127725477,-0.06949001180665672,Random-079,rv2_coarse,random
3,0.9,124,2.4841930790499513,0.22308712412779516,Random-079,rv2_coarse,random
4,1.31,124,1.7126806474038572,0.15380326247619105,Random-079,rv2_coarse,random
5,2.2,125,-0.6365346088754184,-0.05693338621906706,Random-079,rv2_coarse,random
6,3.93,122,-2.3332556469463683,-0.2112430407042087,Random-079,rv2_coarse,random
7,4.7,123,-1.0748417707247027,-0.09691521867346387,Random-079,rv2_coarse,random
8,6.55,122,0.7046564022235875,0.06379659307894951,Random-079,rv2_coarse,random
9,9.18,121,-0.06514045236941968,-0.00592185930631088,Random-079,rv2_coarse,random
1,0.45,150,2.8914605968918856,0.23608676912494664,Random-080,rv2_coarse,random
2,0.7,147,-0.2625142813894676,-0.02165181300376147,Random-080,rv2_coarse,random
3,0.9,156,0.757584785071719,0.06065532649217905,Random-080,rv2_coarse,random
4,1.31,150,-1.8173967909891617,-0.14838982660316716,Random-080,rv2_coarse,random
5,2.2,150,-1.9599139532691114,-0.16002630417567726,Random-080,rv2_coarse,random
6,3.93,150,-2.8902145457272024,-0.23598502947338418,Random-080,rv2_coarse,random
7,4.7,151,-1.490703302827113,-0.12131171432927534,Random-080,rv2_coarse,random
8,6.55,149,-1.711254630368542,-0.14019144173339212,Random-080,rv2_coarse,random
9,9.18,149,-0.6677184961669737,-0.05470163059809554,Random-080,rv2_coarse,random
1,0.45,136,-0.5886147206192801,-0.05047329589012983,Random-081,rv2_coarse,random
2,0.7,136,-0.7955695167745483,-0.06821952325467225,Random-081,rv2_coarse,random
3,0.9,142,0.057715480636445646,0.004843375543523871,Random-081,rv2_coarse,random
4,1.31,143,3.918443095648383,0.3276766730403411,Random-081,rv2_coarse,random
5,2.2,143,7.372877545465178,0.6165509938155946,Random-081,rv2_coarse,random
6,3.93,138,0.537984062219345,0.045796244640833844,Random-081,rv2_coarse,random
7,4.7,142,-1.8313252091993086,-0.15368139765388442,Random-081,rv2_coarse,random
8,6.55,136,3.1560523025508123,0.2706292522616108,Random-081,rv2_coarse,random
9,9.18,136,-2.564449550325923,-0.2198997347751194,Random-081,rv2_coarse,random
1,0.45,102,12.85862312998457,1.2731934098217255,Random-082,rv2_coarse,random
2,0.7,104,-0.11903524722600879,-0.011672366315591542,Random-082,rv2_coarse,random
3,0.9,106,-2.996164352382315,-0.2910132076767751,Random-082,rv2_coarse,random
4,1.31,104,-5.523507582784986,-0.5416244797711223,Random-082,rv2_coarse,random
5,2.2,104,-2.136131185888389,-0.2094648961622883,Random-082,rv2_coarse,random
6,3.93,106,1.949684629486959,0.1893701116675944,Random-082,rv2_coarse,random
7,4.7,105,3.239295019050323,0.316122824539303,Random-082,rv2_coarse,random
8,6.55,104,-2.6247562679252523,-0.25737852747261214,Random-082,rv2_coarse,random
9,9.18,101,4.844559868781738,0.48205172396366547,Random-082,rv2_coarse,random
1,0.45,135,-1.1629412440664868,-0.10009004601971641,Random-083,rv2_coarse,random
2,0.7,140,1.7734851158147693,0.14988684913285483,Random-083,rv2_coarse,random
3,0.9,141,5.913339757635432,0.49799304368117026,Random-083,rv2_coarse,random
4,1.31,143,2.9266919159233855,0.24474227304432752,Random-083,rv2_coarse,random
5,2.2,143,5.4736536199776396,0.45772991052526896,Random-083,rv2_coarse,random
6,3.93,141,5.157419432984984,0.43433306832341007,Random-083,rv2_coarse,random
7,4.7,140,3.669828592829356,0.31015712493540953,Random-083,rv2_coarse,random
8,6.55,141,1.7213150637954129,0.14496087877360445,Random-083,rv2_coarse,random
9,9.18,141,1.4819708606267759,0.12480446072414417,Random-083,rv2_coarse,random
1,0.45,146,-1.3275856820793277,-0.10987177281130427,Random-084,rv2_coarse,random
2,0.7,142,6.387689283728313,0.5360429769496331,Random-084,rv2_coarse,random
3,0.9,146,4.424023471811866,0.36613478765865926,Random-084,rv2_coarse,random
4,1.31,151,2.5466005646366807,0.20723941486014488,Random-084,rv2_coarse,random
5,2.2,155,2.2886792813912056,0.18383114364720976,Random-084,rv2_coarse,random
6,3.93,154,-1.4168743676353786,-0.11417499025795272,Random-084,rv2_coarse,random
7,4.7,149,-1.4452788524357951,-0.11840185699665313,Random-084,rv2_coarse,random
8,6.55,147,-1.0332741010192883,-0.08522301148145066,Random-084,rv2_coarse,random
9,9.18,144,3.0716117369925833,0.25596764474938194,Random-084,rv2_coarse,random
1,0.45,164,4.899315655325761,0.38257227828598267,Random-085,rv2_coarse,random
2,0.7,174,-3.1457733664375,-0.238480463463889,Random-085,rv2_coarse,random
3,0.9,173,-1.6115294484834686,-0.12252231513935144,Random-085,rv2_coarse,random
4,1.31,174,2.565086785346157,0.19445872735810205,Random-085,rv2_coarse,random
5,2.2,175,-0.33428360876723917,-0.02526946560466645,Random-085,rv2_coarse,random
6,3.93,171,0.5696807006381241,0.04356457200293035,Random-085,rv2_coarse,random
7,4.7,169,-0.44722043199902656,-0.03440157169223281,Random-085,rv2_coarse,random
8,6.55,169,-1.2569669543482556,-0.09668976571909658,Random-085,rv2_coarse,random
9,9.18,170,1.4449905088195079,0.11082571294813101,Random-085,rv2_coarse,random
1,0.45,115,2.7821316276735297,0.25943511199630165,Random-086,rv2_coarse,random
2,0.7,114,-4.1437985242694815,-0.38810229038839583,Random-086,rv2_coarse,random
3,0.9,114,-4.6988641740578005,-0.4400889515972071,Random-086,rv2_coarse,random
4,1.31,113,3.6545238990584665,0.34378868958508907,Random-086,rv2_coarse,random
5,2.2,115,-2.5586955873711545,-0.23859959380468754,Random-086,rv2_coarse,random
6,3.93,114,-1.1976526463296864,-0.11217044757556528,Random-086,rv2_coarse,random
7,4.7,116,-2.61044607007193,-0.24237383288748154,Random-086,rv2_coarse,random
8,6.55,115,-4.128461833597157,-0.3849810510465971,Random-086,rv2_coarse,random
9,9.18,113,-4.977225326393167,-0.4682179731185414,Random-086,rv2_coarse,random
1,0.45,150,-0.0179775928862882,-0.0014678643124964926,Random-087,rv2_coarse,random
2,0.7,152,-3.0283252073295546,-0.24562960938955572,Random-087,rv2_coarse,random
3,0.9,154,-5.053797601523975,-0.40724661628444075,Random-087,rv2_coarse,random
4,1.31,154,-1.3580934016239283,-0.10943828503199052,Random-087,rv2_coarse,random
5,2.2,157,-3.323736876967853,-0.2652630808929418,Random-087,rv2_coarse,random
6,3.93,155,-5.335414836610208,-0.4285508324478487,Random-087,rv2_coarse,random
7,4.7,153,-1.774133929890678,-0.14343022719473375,Random-087,rv2_coarse,random
8,6.55,152,-1.6475598182275795,-0.13363474755540936,Random-087,rv2_coarse,random
9,9.18,145,0.381681429716277,0.031696917482049745,Random-087,rv2_coarse,random
1,0.45,145,2.11031705550474,0.17525229251792276,Random-088,rv2_coarse,random
2,0.7,143,3.523515378550728,0.2946511582450156,Random-088,rv2_coarse,random
3,0.9,144,2.7882804939067323,0.232356707825561,Random-088,rv2_coarse,random
4,1.31,143,-1.3537971145993144,-0.11321020202543304,Random-088,rv2_coarse,random
5,2.2,146,-2.006646339196047,-0.16607123266610332,Random-088,rv2_coarse,random
6,3.93,148,-0.3588384323251835,-0.029496337440251073,Random-088,rv2_coarse,random
7,4.7,145,4.080477966926729,0.3388652507960435,Random-088,rv2_coarse,random
8,6.55,144,1.873570207660135,0.1561308506383446,Random-088,rv2_coarse,random
9,9.18,142,1.3877726483755835,0.11645929360708156,Random-088,rv2_coarse,random
1,0.45,146,5.330415364503126,0.44114831443593244,Random-089,rv2_coarse,random
2,0.7,147,-7.011828864276529,-0.5783258974716631,Random-089,rv2_coarse,random
3,0.9,142,-2.4947241969496545,-0.2093526040171828,Random-089,rv2_coarse,random
4,1.31,148,-3.7726939815323806,-0.31011353498846983,Random-089,rv2_coarse,random
5,2.2,151,4.776584273636342,0.3887129154233077,Random-089,rv2_coarse,random
6,3.93,149,1.1382272613635391,0.09324721053139799,Random-089,rv2_coarse,random
7,4.7,147,1.3319622053219553,0.10985839111329121,Random-089,rv2_coarse,random
8,6.55,144,-2.2747944313597177,-0.1895662026133098,Random-089,rv2_coarse,random
9,9.18,143,3.5400456281772503,0.2960334871623758,Random-089,rv2_coarse,random
1,0.45,108,4.255280344605241,0.40946454207252664,Random-090,rv2_coarse,random
2,0.7,108,-8.373110606876024,-0.8057029438057305,Random-090,rv2_coarse,random
3,0.9,107,-13.062058330145506,-1.2627568409794532,Random-090,rv2_coarse,random
4,1.31,108,-8.042201859499063,-0.7738612347431822,Random-090,rv2_coarse,random
5,2.2,110,0.3295172680014962,0.031418238754984035,Random-090,rv2_coarse,random
6,3.93,111,-4.016285854829968,-0.3812089832339524,Random-090,rv2_coarse,random
7,4.7,108,4.014355329982809,0.3862815217313973,Random-090,rv2_coarse,random
8,6.55,109,2.0216198943464674,0.19363606735310532,Random-090,rv2_coarse,random
9,9.18,107,1.3914970333748238,0.13452109565622336,Random-090,rv2_coarse,random
1,0.45,146,-1.3468599325325472,-0.1114669211286524,Random-091,rv2_coarse,random
2,0.7,145,2.2170224338474136,0.18411369186536494,Random-091,rv2_coarse,random
3,0.9,146,8.821334314841284,0.7300588224292782,Random-091,rv2_coarse,random
4,1.31,147,4.512603360607114,0.3721932521417896,Random-091,rv2_coarse,random
5,2.2,151,6.856896871962147,0.5580063537386859,Random-091,rv2_coarse,random
6,3.93,151,0.22764425667801916,0.018525426879011143,Random-091,rv2_coarse,random
7,4.7,148,-1.7132830426159997,-0.14083099858675582,Random-091,rv2_coarse,random
8,6.55,146,0.3927670284292881,0.03250563055769325,Random-091,rv2_coarse,random
9,9.18,145,-2.122846336378516,-0.17629279266030776,Random-091,rv2_coarse,random
1,0.45,167,-0.2519859577434661,-0.019499258837425933,Random-092,rv2_coarse,random
2,0.7,169,-4.842697381695837,-0.3725151832073721,Random-092,rv2_coarse,random
3,0.9,167,3.5060340711043705,0.2713050618276804,Random-092,rv2_coarse,random
4,1.31,167,-1.4672976109291282,-0.11354289803787944,Random-092,rv2_coarse,random
5,2.2,169,-1.2819213291254479,-0.09860933300964983,Random-092,rv2_coarse,random
6,3.93,168,-6.792141205397726,-0.5240250707042151,Random-092,rv2_coarse,random
7,4.7,166,-0.26878307061562123,-0.02086161215592768,Random-092,rv2_coarse,random
8,6.55,167,4.414945439468547,0.3416387351431397,Random-092,rv2_coarse,random
9,9.18,164,3.292232930337722,0.2570802008721956,Random-092,rv2_coarse,random
1,0.45,115,0.02232305437400003,0.0020816355538364993,Random-093,rv2_coarse,random
2,0.7,117,10.330757188469512,0.955078839933206,Random-093,rv2_coarse,random
3,0.9,114,3.6372745468447802,0.3406619733402057,Random-093,rv2_coarse,random
4,1.31,116,5.148824248220696,0.47805632999377345,Random-093,rv2_coarse,random
5,2.2,115,3.8982311447856532,0.3635119286144764,Random-093,rv2_coarse,random
6,3.93,115,-0.8144717312561414,-0.07594988055721645,Random-093,rv2_coarse,random
7,4.7,115,0.6627926861577383,0.061805736670860416,Random-093,rv2_coarse,random
8,6.55,115,-1.2315045698657576,-0.11483839327697383,Random-093,rv2_coarse,random
9,9.18,112,0.027618149207328503,0.002609669802659531,Random-093,rv2_coarse,random
1,0.45,134,-9.405386798937766,-0.8125016685982076,Random-094,rv2_coarse,random
2,0.7,131,6.3825528169739565,0.5576462288043481,Random-094,rv2_coarse,random
3,0.9,131,1.8468022177831915,0.16135585895277763,Random-094,rv2_coarse,random
4,1.31,134,-6.817088728846626,-0.588906770723717,Random-094,rv2_coarse,random
5,2.2,137,-1.5471262813318005,-0.13217991859106798,Random-094,rv2_coarse,random
6,3.93,136,-2.5066365466778655,-0.21494231061087915,Random-094,rv2_coarse,random
7,4.7,134,-2.3141733148077823,-0.1999141257985396,Random-094,rv2_coarse,random
8,6.55,133,-4.340680453377767,-0.37638472956423397,Random-094,rv2_coarse,random
9,9.18,131,-2.3361383734279144,-0.20410935737854877,Random-094,rv2_coarse,random
1,0.45,148,4.1555162194872395,0.3415813291073445,Random-095,rv2_coarse,random
2,0.7,148,9.428890574785946,0.7750500309539188,Random-095,rv2_coarse,random
3,0.9,145,11.007558231906037,0.9141279553866223,Random-095,rv2_coarse,random
4,1.31,147,4.551732485157347,0.37542056794067974,Random-095,rv2_coarse,random
5,2.2,151,-3.9047050481615115,-0.31776039030993225,Random-095,rv2_coarse,random
6,3.93,154,-0.7588994004895709,-0.06115385642995902,Random-095,rv2_coarse,random
7,4.7,157,-1.7332906838806967,-0.13833165617750995,Random-095,rv2_coarse,random
8,6.55,153,-0.4224821703525851,-0.03415565908439024,Random-095,rv2_coarse,random
9,9.18,149,-0.2216957718190318,-0.01816202529182564,Random-095,rv2_coarse,random
1,0.45,130,-3.174288436461993,-0.27840351287925624,Random-096,rv2_coarse,random
2,0.7,129,0.032037657216987384,0.0028207584333246206,Random-096,rv2_coarse,random
3,0.9,130,-2.123484301604709,-0.18624189355949963,Random-096,rv2_coarse,random
4,1.31,129,-1.3531939954065575,-0.11914208796900955,Random-096,rv2_coarse,random
5,2.2,128,8.447508401386289,0.7466613093438221,Random-096,rv2_coarse,random
6,3.93,132,1.021114861830426,0.08887664080448342,Random-096,rv2_coarse,random
7,4.7,132,3.0474880579757424,0.2652497888426995,Random-096,rv2_coarse,random
8,6.55,131,2.0780021853435695,0.18155589390851787,Random-096,rv2_coarse,random
9,9.18,126,-1.9670343681554439,-0.1752373493725483,Random-096,rv2_coarse,random
1,0.45,128,2.1225054165313,0.1876047466418075,Random-097,rv2_coarse,random
2,0.7,130,2.7099026624678517,0.2376741861658899,Random-097,rv2_coarse,random
3,0.9,129,3.3278368943196397,0.29299970097075756,Random-097,rv2_coarse,random
4,1.31,127,5.271576631455566,0.4677767838807966,Random-097,rv2_coarse,random
5,2.2,128,1.2445663770183222,0.11000516560330363,Random-097,rv2_coarse,random
6,3.93,128,2.530953811470768,0.22370682537011488,Random-097,rv2_coarse,random
7,4.7,128,4.179350101900702,0.3694058497508344,Random-097,rv2_coarse,random
8,6.55,128,2.1584671793022894,0.19078334743165606,Random-097,rv2_coarse,random
9,9.18,129,-0.30337291306625275,-0.026710495626382693,Random-097,rv2_coarse,random
1,0.45,121,3.7643236554776753,0.34221124140706144,Random-098,rv2_coarse,random
2,0.7,121,2.9967418992500217,0.27243108175000197,Random-098,rv2_coarse,random
3,0.9,122,0.26527685274785856,0.024017037771338706,Random-098,rv2_coarse,random
4,1.31,121,-2.1116612121391416,-0.19196920110355833,Random-098,rv2_coarse,random
5,2.2,124,-2.4319816191555246,-0.2183983966159965,Random-098,rv2_coarse,random
6,3.93,124,-4.609460462481819,-0.41394176927226234,Random-098,rv2_coarse,random
7,4.7,124,0.7776069813290272,0.06983116836986432,Random-098,rv2_coarse,random
8,6.55,123,0.20410066240806965,0.01840313697088651,Random-098,rv2_coarse,random
9,9.18,121,2.32977858066176,0.21179805278743274,Random-098,rv2_coarse,random
1,0.45,122,1.4573877498076016,0.13194568720205857,Random-099,rv2_coarse,random
2,0.7,124,1.3616213015144436,0.12227720255229597,Random-099,rv2_coarse,random
3,0.9,120,-2.3441181016149866,-0.2139877269517859,Random-099,rv2_coarse,random
4,1.31,120,-4.35182020351933,-0.3972650152790434,Random-099,rv2_coarse,random
5,2.2,124,-4.835553368106974,-0.43424551157272084,Random-099,rv2_coarse,random
6,3.93,124,-0.6416892286208088,-0.05762539385688428,Random-099,rv2_coarse,random
7,4.7,123,-1.5448712769540762,-0.13929635198993914,Random-099,rv2_coarse,random
8,6.55,120,-0.049717328454735435,-0.004538550382258677,Random-099,rv2_coarse,random
9,9.18,119,0.014155847047937653,0.0012976643713005687,Random-099,rv2_coarse,random
1,0.45,154,-2.345343153898426,-0.18899313719310637,Random-100,rv2_coarse,random
2,0.7,154,0.8848196025759556,0.07130079547755155,Random-100,rv2_coarse,random
3,0.9,153,-0.6765614185859453,-0.05469674884407011,Random-100,rv2_coarse,random
4,1.31,153,-2.0437926292711905,-0.16523084092831286,Random-100,rv2_coarse,random
5,2.2,158,-3.9930352433674448,-0.317668827383138,Random-100,rv2_coarse,random
6,3.93,158,1.2641052261607264,0.10056681206367746,Random-100,rv2_coarse,random
7,4.7,162,1.1405058743165382,0.08960660419025737,Random-100,rv2_coarse,random
8,6.55,159,1.1945626373580467,0.09473497937964473,Random-100,rv2_coarse,random
9,9.18,151,1.0024474113430897,0.08157801338760315,Random-100,rv2_coarse,random
1,0.45,154,-3.126228453277382,-0.25191866784404604,Random-101,rv2_coarse,random
2,0.7,152,-4.007797321611654,-0.3250752885579531,Random-101,rv2_coarse,random
3,0.9,152,-5.361557968918575,-0.434879776596468,Random-101,rv2_coarse,random
4,1.31,157,-4.905164400905786,-0.3914747374520389,Random-101,rv2_coarse,random
5,2.2,155,-1.9506459600636288,-0.15667965389686786,Random-101,rv2_coarse,random
6,3.93,158,1.022147338185559,0.08131767603943549,Random-101,rv2_coarse,random
7,4.7,152,1.3983517432497437,0.11342130351532628,Random-101,rv2_coarse,random
8,6.55,154,1.9813689641050745,0.15966326114830484,Random-101,rv2_coarse,random
9,9.18,154,-0.08799435703478785,-0.007090787360328032,Random-101,rv2_coarse,random
1,0.45,163,-2.6661726035316318,-0.20883075531877496,Random-102,rv2_coarse,random
2,0.7,165,-11.136467647174063,-0.8669728305013968,Random-102,rv2_coarse,random
3,0.9,164,-10.602274331396723,-0.827898533454616,Random-102,rv2_coarse,random
4,1.31,168,-10.004296743628874,-0.7718482507783914,Random-102,rv2_coarse,random
