event_type,pre_event_time,post_event_time,gap_seconds
Ingress,1974-11-04 00:07:04.526,1974-11-04 00:07:06.143,1.617
Ingress,1974-11-04 00:07:19.886,1974-11-04 00:07:21.503,1.617
Ingress,1974-11-04 00:07:35.246,1974-11-04 00:07:36.863,1.617
Ingress,1974-11-04 00:07:50.605,1974-11-04 00:07:52.222,1.617
Ingress,1974-11-04 00:08:05.965,1974-11-04 00:08:07.582,1.617
Ingress,1974-11-04 00:08:21.324,1974-11-04 00:08:22.941,1.617
Ingress,1974-11-04 00:08:36.684,1974-11-04 00:08:38.301,1.617
Ingress,1974-11-04 00:08:52.043,1974-11-04 00:08:53.660,1.617
Ingress,1974-11-04 00:09:16.720,1974-11-04 00:09:20.529,3.809
Ingress,1974-11-04 00:09:22.763,1974-11-04 00:09:24.688,1.925
Ingress,1974-11-04 00:09:38.122,1974-11-04 00:09:39.739,1.617
Ingress,1974-11-04 00:09:53.482,1974-11-04 00:09:55.098,1.616
Ingress,1974-11-04 00:10:08.533,1974-11-04 00:10:10.458,1.925
Ingress,1974-11-04 00:10:24.201,1974-11-04 00:10:25.817,1.616
Ingress,1974-11-04 00:10:39.560,1974-11-04 00:10:41.177,1.617
Ingress,1974-11-04 00:10:54.920,1974-11-04 00:10:56.537,1.617
Ingress,1974-11-04 00:11:10.280,1974-11-04 00:11:11.896,1.616
Ingress,1974-11-04 00:11:34.956,1974-11-04 00:11:38.765,3.809
Ingress,1974-11-04 00:11:40.999,1974-11-04 00:11:42.615,1.616
Ingress,1974-11-04 00:11:56.358,1974-11-04 00:11:57.975,1.617
Ingress,1974-11-04 00:12:11.718,1974-11-04 00:12:13.334,1.616
Ingress,1974-11-04 00:12:26.769,1974-11-04 00:12:28.694,1.925
Ingress,1974-11-04 00:12:36.703,1974-11-04 00:12:40.203,3.5
Ingress,1974-11-04 00:12:42.437,1974-11-04 00:12:44.053,1.616
Ingress,1974-11-04 00:12:57.797,1974-11-04 00:12:59.413,1.616
Ingress,1974-11-04 00:13:13.156,1974-11-04 00:13:14.772,1.616
Ingress,1974-11-04 00:13:28.516,1974-11-04 00:13:30.132,1.616
Ingress,1974-11-04 00:13:53.191,1974-11-04 00:13:57.001,3.81
Ingress,1974-11-04 00:13:59.235,1974-11-04 00:14:00.851,1.616
Ingress,1974-11-04 00:14:14.595,1974-11-04 00:14:16.211,1.616
Ingress,1974-11-04 00:14:29.954,1974-11-04 00:14:31.570,1.616
Ingress,1974-11-04 00:14:45.314,1974-11-04 00:14:46.930,1.616
Ingress,1974-11-04 00:15:00.673,1974-11-04 00:15:02.289,1.616
Ingress,1974-11-04 00:15:16.033,1974-11-04 00:15:17.649,1.616
Ingress,1974-11-04 00:15:31.393,1974-11-04 00:15:33.008,1.615
Ingress,1974-11-04 00:15:46.752,1974-11-04 00:15:48.368,1.616
Ingress,1974-11-04 00:16:11.427,1974-11-04 00:16:15.237,3.81
Ingress,1974-11-04 00:16:17.471,1974-11-04 00:16:19.087,1.616
