event_key,event_time,event_type,planet,channel_id,frequency_mhz,delta_db,sign_bit
1974-09-08 07:47:04.659|1974-09-08 07:47:06.584|REAPPEARANCE,1974-09-08 07:47:06.584,REAPPEARANCE,Cygnus-A,4,1.31,-0.07283100313454399,-1
1974-09-08 07:47:04.659|1974-09-08 07:47:06.584|REAPPEARANCE,1974-09-08 07:47:06.584,REAPPEARANCE,Cygnus-A,5,2.2,0.0,-1
1974-09-08 07:47:04.659|1974-09-08 07:47:06.584|REAPPEARANCE,1974-09-08 07:47:06.584,REAPPEARANCE,Cygnus-A,6,3.93,0.09123334589853108,1
1974-09-08 07:47:04.659|1974-09-08 07:47:06.584|REAPPEARANCE,1974-09-08 07:47:06.584,REAPPEARANCE,Cygnus-A,7,4.7,-0.394394491481064,-1
1974-09-08 07:47:04.659|1974-09-08 07:47:06.584|REAPPEARANCE,1974-09-08 07:47:06.584,REAPPEARANCE,Cygnus-A,8,6.55,0.0,-1
1974-09-08 07:47:04.659|1974-09-08 07:47:06.584|REAPPEARANCE,1974-09-08 07:47:06.584,REAPPEARANCE,Cygnus-A,9,9.18,-0.6541904114265396,-1
1974-09-08 11:19:48.524|1974-09-08 11:19:50.449|DISAPPEARANCE,1974-09-08 11:19:50.449,DISAPPEARANCE,Cygnus-A,1,0.45,10.088842720651087,1
1974-09-08 11:19:48.524|1974-09-08 11:19:50.449|DISAPPEARANCE,1974-09-08 11:19:50.449,DISAPPEARANCE,Cygnus-A,2,0.7,-0.9400617063536908,-1
1974-09-08 11:19:48.524|1974-09-08 11:19:50.449|DISAPPEARANCE,1974-09-08 11:19:50.449,DISAPPEARANCE,Cygnus-A,3,0.9,-0.6493120864821389,-1
1974-09-08 11:19:48.524|1974-09-08 11:19:50.449|DISAPPEARANCE,1974-09-08 11:19:50.449,DISAPPEARANCE,Cygnus-A,4,1.31,-0.1454249743683824,-1
1974-09-08 11:19:48.524|1974-09-08 11:19:50.449|DISAPPEARANCE,1974-09-08 11:19:50.449,DISAPPEARANCE,Cygnus-A,5,2.2,0.37251358100041787,1
1974-09-08 11:19:48.524|1974-09-08 11:19:50.449|DISAPPEARANCE,1974-09-08 11:19:50.449,DISAPPEARANCE,Cygnus-A,6,3.93,0.0,-1
1974-09-08 11:19:48.524|1974-09-08 11:19:50.449|DISAPPEARANCE,1974-09-08 11:19:50.449,DISAPPEARANCE,Cygnus-A,7,4.7,-0.40559389438433574,-1
1974-09-08 11:19:48.524|1974-09-08 11:19:50.449|DISAPPEARANCE,1974-09-08 11:19:50.449,DISAPPEARANCE,Cygnus-A,8,6.55,-0.1645142682858336,-1
1974-09-08 11:19:48.524|1974-09-08 11:19:50.449|DISAPPEARANCE,1974-09-08 11:19:50.449,DISAPPEARANCE,Cygnus-A,9,9.18,-0.5017112258100904,-1
1974-09-08 18:42:40.807|1974-09-08 18:42:42.732|DISAPPEARANCE,1974-09-08 18:42:42.732,DISAPPEARANCE,Cygnus-A,1,0.45,-2.2020427462167342,-1
1974-09-08 18:42:40.807|1974-09-08 18:42:42.732|DISAPPEARANCE,1974-09-08 18:42:42.732,DISAPPEARANCE,Cygnus-A,2,0.7,10.399106999802994,1
1974-09-08 18:42:40.807|1974-09-08 18:42:42.732|DISAPPEARANCE,1974-09-08 18:42:42.732,DISAPPEARANCE,Cygnus-A,4,1.31,-4.451501329981509,-1
1974-09-08 18:42:40.807|1974-09-08 18:42:42.732|DISAPPEARANCE,1974-09-08 18:42:42.732,DISAPPEARANCE,Cygnus-A,5,2.2,-2.1052121113925564,-1
1974-09-08 18:42:40.807|1974-09-08 18:42:42.732|DISAPPEARANCE,1974-09-08 18:42:42.732,DISAPPEARANCE,Cygnus-A,6,3.93,-2.295075421330968,-1
1974-09-08 18:42:40.807|1974-09-08 18:42:42.732|DISAPPEARANCE,1974-09-08 18:42:42.732,DISAPPEARANCE,Cygnus-A,7,4.7,-2.3831647480176037,-1
1974-09-08 18:42:40.807|1974-09-08 18:42:42.732|DISAPPEARANCE,1974-09-08 18:42:42.732,DISAPPEARANCE,Cygnus-A,8,6.55,0.6165498199290493,1
1974-09-08 18:42:40.807|1974-09-08 18:42:42.732|DISAPPEARANCE,1974-09-08 18:42:42.732,DISAPPEARANCE,Cygnus-A,9,9.18,-0.6416792747056267,-1
