event_key,event_time,event_type,planet,channel_start,channel_end,run_length,channels,min_delta_db,max_delta_db,mean_delta_db
1974-11-04 00:07:50.605|1974-11-04 00:07:52.222|DISAPPEARANCE,1974-11-04 00:07:52.222,DISAPPEARANCE,Cygnus-A,2,4,3,"2,3,4",0.5662352352020237,0.8551613277784744,0.6830731427212591
1974-11-04 00:08:21.324|1974-11-04 00:08:22.941|DISAPPEARANCE,1974-11-04 00:08:22.941,DISAPPEARANCE,Cygnus-A,6,8,3,"6,7,8",0.7891055381651826,3.3704030983077615,1.7061622122621738
1974-11-10 23:59:51.755|1974-11-10 23:59:53.680|DISAPPEARANCE,1974-11-10 23:59:53.680,DISAPPEARANCE,Cygnus-A,2,5,4,"2,3,4,5",0.5689035840154274,1.048482786392888,0.7669336923783607
1974-11-11 23:59:58.368|1974-11-12 00:00:00.293|REAPPEARANCE,1974-11-12 00:00:00.293,REAPPEARANCE,Cygnus-A,1,5,5,"1,2,3,4,5",0.5681805817419223,2.5354168314679777,1.335497877010497
1974-11-13 00:00:01.092|1974-11-13 00:00:03.017|DISAPPEARANCE,1974-11-13 00:00:03.017,DISAPPEARANCE,Cygnus-A,2,5,4,"2,3,4,5",0.9508218422396797,1.6619971649323515,1.3113949113049284
1974-11-16 00:00:01.204|1974-11-16 00:00:03.129|REAPPEARANCE,1974-11-16 00:00:03.129,REAPPEARANCE,Cygnus-A,1,5,5,"1,2,3,4,5",1.9667623912930963,2.5372769553018544,2.2765930538484698
1974-11-16 23:59:48.297|1974-11-16 23:59:50.222|DISAPPEARANCE,1974-11-16 23:59:50.222,DISAPPEARANCE,Cygnus-A,3,5,3,"3,4,5",0.6731388545364375,1.9549359456409015,1.4809998144082515
1974-11-18 00:00:09.999|1974-11-18 00:00:11.924|REAPPEARANCE,1974-11-18 00:00:11.924,REAPPEARANCE,Cygnus-A,3,5,3,"3,4,5",1.2955377862111255,2.2678587313606573,1.8002000325330034
1974-11-22 00:00:29.940|1974-11-22 00:00:33.750|DISAPPEARANCE,1974-11-22 00:00:33.750,DISAPPEARANCE,Cygnus-A,1,3,3,"1,2,3",0.507890826353256,1.0284725690291732,0.8462020317554245
1974-11-22 00:00:35.675|1974-11-22 00:00:37.600|DISAPPEARANCE,1974-11-22 00:00:37.600,DISAPPEARANCE,Cygnus-A,1,3,3,"1,2,3",0.507890826353256,1.540218162852332,1.0255271860782535
1974-11-22 00:02:35.074|1974-11-22 00:02:36.627|DISAPPEARANCE,1974-11-22 00:02:36.627,DISAPPEARANCE,Cygnus-A,2,4,3,"2,3,4",0.8495176942944775,1.165265268027493,1.0163808141088124
1974-11-22 00:02:38.552|1974-11-22 00:02:38.883|DISAPPEARANCE,1974-11-22 00:02:38.883,DISAPPEARANCE,Cygnus-A,2,4,3,"2,3,4",1.034359480004467,1.2805761672129137,1.1600669717482912
