event_type,pre_event_time,post_event_time,event_time,event_key,planet,sun_sep_deg,mercury_sep_deg,venus_sep_deg,earth_sep_deg,mars_sep_deg,jupiter_sep_deg,saturn_sep_deg,uranus_sep_deg,neptune_sep_deg
REAPPEARANCE,1975-05-21 18:39:40.874,1975-05-21 18:39:42.799,1975-05-21 18:39:42.799,1975-05-21 18:39:40.874|1975-05-21 18:39:42.799|REAPPEARANCE,Fornax-A,140.66818087619873,129.2022697812452,122.7225525675555,58.56390255591835,77.3914992417577,56.13828654184584,82.76538877188159,127.39129859636401,119.6558309010728
DISAPPEARANCE,1975-05-22 08:41:33.120,1975-05-22 08:41:35.045,1975-05-22 08:41:35.045,1975-05-22 08:41:33.120|1975-05-22 08:41:35.045|DISAPPEARANCE,Fornax-A,163.02709135862847,129.26821158012123,123.07639768026687,56.535208917973684,77.17118214716243,56.119597542203735,82.77883505581053,127.39124929751513,119.65445795185217
DISAPPEARANCE,1975-05-22 12:23:29.688,1975-05-22 12:23:31.613,1975-05-22 12:23:31.613,1975-05-22 12:23:29.688|1975-05-22 12:23:31.613|DISAPPEARANCE,Fornax-A,146.92188907213665,129.27665590501817,123.16833411969445,56.15173615755592,77.11326864380766,56.114684418387846,82.7824145149755,127.39124172261104,119.65410583058214
DISAPPEARANCE,1975-05-23 06:52:50.431,1975-05-23 06:52:54.241,1975-05-23 06:52:54.241,1975-05-23 06:52:50.431|1975-05-23 06:52:54.241|DISAPPEARANCE,Fornax-A,108.97988634370523,129.26340189275183,123.61946352951892,55.0710854901561,76.82515494782498,56.09020090215566,82.80050071897472,127.39119311977066,119.652368295733
DISAPPEARANCE,1975-05-23 21:40:45.259,1975-05-23 21:40:47.184,1975-05-23 21:40:47.184,1975-05-23 21:40:45.259|1975-05-23 21:40:47.184|DISAPPEARANCE,Fornax-A,102.58998168058714,129.1886312347713,123.97042855956708,55.23695127971862,76.59629305439104,56.07073522123261,82.81520213771103,127.39114483116775,119.65099943555943
DISAPPEARANCE,1975-05-24 12:28:39.315,1975-05-24 12:28:43.125,1975-05-24 12:28:43.125,1975-05-24 12:28:39.315|1975-05-24 12:28:43.125|DISAPPEARANCE,Fornax-A,100.88958992030348,129.05953898267478,124.31238899693548,56.291176256442746,76.36901757238587,56.05142295643816,82.83009227295199,127.39109174473232,119.64964344628096
DISAPPEARANCE,1975-05-24 19:52:36.902,1975-05-24 19:52:38.827,1975-05-24 19:52:38.827,1975-05-24 19:52:36.902|1975-05-24 19:52:38.827|DISAPPEARANCE,Fornax-A,100.77510138589652,128.97540592257775,124.47994624880045,57.127921654484574,76.25599730321974,56.041835813721804,82.83760184136045,127.39106449230661,119.6489684631906
DISAPPEARANCE,1975-05-24 23:34:35.178,1975-05-24 23:34:37.103,1975-05-24 23:34:37.103,1975-05-24 23:34:35.178|1975-05-24 23:34:37.103|DISAPPEARANCE,Fornax-A,100.82850950138268,128.9285726287241,124.56286885918256,57.61800902546818,76.19963690372893,56.03706062350604,82.84137187731233,127.39105086525298,119.64863136304263
DISAPPEARANCE,1975-05-25 21:46:28.976,1975-05-25 21:46:32.786,1975-05-25 21:46:32.786,1975-05-25 21:46:28.976|1975-05-25 21:46:32.786|DISAPPEARANCE,Fornax-A,102.08633462616918,128.58315302059196,125.04826735070266,61.44043012936001,75.86354032511392,56.00868906992986,82.86418270056096,127.39097217103343,119.64660843746302
DISAPPEARANCE,1975-05-26 01:28:31.952,1975-05-26 01:28:33.877,1975-05-26 01:28:33.877,1975-05-26 01:28:31.952|1975-05-26 01:28:33.877|DISAPPEARANCE,Fornax-A,102.39714191289254,128.51517765667992,125.12712187710417,62.205424590490864,75.80785767483918,56.0040094308236,82.86801284907476,127.39095998951801,119.6462703842733
DISAPPEARANCE,1975-05-26 12:34:31.377,1975-05-26 12:34:33.302,1975-05-26 12:34:33.302,1975-05-26 12:34:31.377|1975-05-26 12:34:33.302|DISAPPEARANCE,Fornax-A,103.43137202425993,128.294153333517,125.36007395903277,64.6786980096442,75.64139069508134,55.99006139057428,82.87954195549747,127.3909259174664,119.6452532324551
DISAPPEARANCE,1975-05-26 16:16:18.993,1975-05-26 16:16:20.918,1975-05-26 16:16:20.918,1975-05-26 16:16:18.993|1975-05-26 16:16:20.918|DISAPPEARANCE,Fornax-A,103.8015630111445,128.21495887384987,125.4364419954025,65.5562068705074,75.5861351353057,55.98544597832111,82.88339346684315,127.39091544291676,119.64491327709855
DISAPPEARANCE,1975-05-27 14:28:30.230,1975-05-27 14:28:32.155,1975-05-27 14:28:32.155,1975-05-27 14:28:30.230|1975-05-27 14:28:32.155|DISAPPEARANCE,Fornax-A,106.19038932946269,127.68291178829702,125.88218927496652,71.24925658613297,75.2560744969792,55.95805046063636,82.90662116347019,127.3908651566684,119.64285262339205
DISAPPEARANCE,1975-05-27 18:10:29.341,1975-05-27 18:10:31.266,1975-05-27 18:10:31.266,1975-05-27 18:10:29.341|1975-05-27 18:10:31.266|DISAPPEARANCE,Fornax-A,106.60513499873882,127.58516193489199,125.9542610579385,72.25443952646731,75.20136451234792,55.953539364274874,82.91050375711632,127.39085905394046,119.64250566455152
DISAPPEARANCE,1975-05-27 21:52:29.896,1975-05-27 21:52:31.821,1975-05-27 21:52:31.821,1975-05-27 21:52:29.896|1975-05-27 21:52:31.821|DISAPPEARANCE,Fornax-A,107.0222435958895,127.48488782654458,126.02569864758759,73.27176651209795,75.1467261817572,55.94904305167115,82.91438911849355,127.3908536607439,119.64215749294506
REAPPEARANCE,1975-05-27 22:39:36.099,1975-05-27 22:39:38.024,1975-05-27 22:39:38.024,1975-05-27 22:39:36.099|1975-05-27 22:39:38.024|REAPPEARANCE,Fornax-A,107.06911407652208,127.4647326347564,126.04101329324354,73.60859941463927,75.13501359060484,55.94812369490281,82.91522582379494,127.39088163588035,119.64210448732989
DISAPPEARANCE,1975-05-28 01:34:28.767,1975-05-28 01:34:30.692,1975-05-28 01:34:30.692,1975-05-28 01:34:28.767|1975-05-28 01:34:30.692|DISAPPEARANCE,Fornax-A,107.44128130073001,127.38214445877307,126.09648147402852,74.29992983053911,75.0921714086211,55.94456263980841,82.91827605331972,127.39084901311205,119.64180815273404
REAPPEARANCE,1975-05-28 02:21:34.971,1975-05-28 02:21:36.896,1975-05-28 02:21:36.896,1975-05-28 02:21:34.971|1975-05-28 02:21:36.896|REAPPEARANCE,Fornax-A,107.49016440074898,127.36147142998766,126.1116642674284,74.62890569992486,75.08047454638756,55.94364655695458,82.91911310456872,127.39087714930892,119.64175487903773
DISAPPEARANCE,1975-05-28 05:16:27.639,1975-05-28 05:16:29.564,1975-05-28 05:16:29.564,1975-05-28 05:16:27.639|1975-05-28 05:16:29.564|DISAPPEARANCE,Fornax-A,107.8615201207574,127.27694972726889,126.16661343008352,75.33765717399544,75.03769108746931,55.940097402447705,82.9221646255501,127.39084512074324,119.64145755098349
DISAPPEARANCE,1975-05-28 16:22:23.713,1975-05-28 16:22:27.563,1975-05-28 16:22:27.563,1975-05-28 16:22:23.713|1975-05-28 16:22:27.563|DISAPPEARANCE,Fornax-A,109.12423820053723,126.94694709661282,126.37306313129035,78.4965168418034,74.87467348010001,55.926791183411694,82.93383692326499,127.39083813401648,119.64039773906622
REAPPEARANCE,1975-05-28 17:09:04.994,1975-05-28 17:09:06.919,1975-05-28 17:09:06.919,1975-05-28 17:09:04.994|1975-05-28 17:09:06.919|REAPPEARANCE,Fornax-A,109.18071419992931,126.92449696986031,126.38757366623727,78.79378672955858,74.86314966812988,55.92589718731182,82.93466763232828,127.39086700861621,119.64034418821751
DISAPPEARANCE,1975-05-28 20:04:24.614,1975-05-28 20:04:26.539,1975-05-28 20:04:26.539,1975-05-28 20:04:24.614|1975-05-28 20:04:26.539|DISAPPEARANCE,Fornax-A,109.54438209055627,126.83224579140558,126.44054427294175,79.56109664561,74.82047315516252,55.922385503324136,82.93772850840861,127.39083742008143,119.64004170409214
REAPPEARANCE,1975-05-28 20:50:21.739,1975-05-28 20:51:42.349,1975-05-28 20:51:42.349,1975-05-28 20:50:21.739|1975-05-28 20:51:42.349|REAPPEARANCE,Fornax-A,109.60326344670726,126.80900264197206,126.45510703153842,79.85188282228117,74.80881335353982,55.92148313064208,82.93856951819865,127.39086669107157,119.63998690491532
DISAPPEARANCE,1975-05-28 23:46:23.454,1975-05-28 23:46:25.379,1975-05-28 23:46:25.379,1975-05-28 23:46:23.454|1975-05-28 23:46:25.379|DISAPPEARANCE,Fornax-A,109.96349790761171,126.71524268040723,126.5073498979084,80.6298179416147,74.76633920773206,55.917994436059644,82.94161995497788,127.39083753376917,119.63968423228772
REAPPEARANCE,1975-05-29 00:33:27.732,1975-05-29 00:33:29.657,1975-05-29 00:33:29.657,1975-05-29 00:33:27.732|1975-05-29 00:33:29.657|REAPPEARANCE,Fornax-A,110.02277591064637,126.6916074274736,126.5217122271496,80.90997184029547,74.75473795540638,55.91709831309558,82.94245708677921,127.3908667387452,119.63962925834895
REAPPEARANCE,1975-05-29 04:15:26.604,1975-05-29 04:15:28.529,1975-05-29 04:15:28.529,1975-05-29 04:15:26.604|1975-05-29 04:15:28.529|REAPPEARANCE,Fornax-A,110.44201755738378,126.57185403349185,126.58769971879704,81.97386953744665,74.70068131140088,55.91272475188095,82.94634798059312,127.39086787757023,119.63927000320518
DISAPPEARANCE,1975-05-29 14:34:05.565,1975-05-29 14:34:07.490,1975-05-29 14:34:07.490,1975-05-29 14:34:05.565|1975-05-29 14:34:07.490|DISAPPEARANCE,Fornax-A,111.62302455084351,126.2248950196768,126.76766230306181,84.92801288829445,74.550482027771,55.900576719387246,82.95717479205041,127.3908463995494,119.63823980163929
REAPPEARANCE,1975-05-29 15:21:21.367,1975-05-29 15:21:23.292,1975-05-29 15:21:23.292,1975-05-29 15:21:21.367|1975-05-29 15:21:23.292|REAPPEARANCE,Fornax-A,111.68810069743539,126.19927929574499,126.78151972630098,85.17658802385367,74.53888415577741,55.89968907816057,82.95801401736703,127.39087636425228,119.63818315970113
DISAPPEARANCE,1975-05-29 18:16:17.749,1975-05-29 18:16:19.674,1975-05-29 18:16:19.674,1975-05-29 18:16:17.749|1975-05-29 18:16:19.674|DISAPPEARANCE,Fornax-A,112.0327140432747,126.09667409418742,126.83108618194548,86.00451417374869,74.49659697482602,55.89625177468936,82.96106471133314,127.39085082464021,119.63787434172215
REAPPEARANCE,1975-05-29 19:03:20.117,1975-05-29 19:03:23.927,1975-05-29 19:03:23.927,1975-05-29 19:03:20.117|1975-05-29 19:03:23.927|REAPPEARANCE,Fornax-A,112.09901084912828,126.07071589961927,126.84474507553735,86.24586173508374,74.48505895612517,55.8953707948211,82.96190048798196,127.39088097062428,119.63781774370155
DISAPPEARANCE,1975-05-29 21:58:17.813,1975-05-29 21:58:19.738,1975-05-29 21:58:19.738,1975-05-29 21:58:17.813|1975-05-29 21:58:19.738|DISAPPEARANCE,Fornax-A,112.4394018414991,125.96643182463043,126.89374659696169,87.07997270366226,74.44281744317752,55.891944099695166,82.96494940590577,127.3908560705996,119.63750766700456
REAPPEARANCE,1975-05-29 22:45:20.173,1975-05-29 22:45:22.098,1975-05-29 22:45:22.098,1975-05-29 22:45:20.173|1975-05-29 22:45:22.098|REAPPEARANCE,Fornax-A,112.50696540137676,125.94004330756192,126.9072528128016,87.31400390614691,74.43129877865509,55.89106662498175,82.96578417703131,127.39088639155746,119.63745077230337
DISAPPEARANCE,1975-05-30 01:40:16.719,1975-05-30 01:40:18.644,1975-05-30 01:40:18.644,1975-05-30 01:40:16.719|1975-05-30 01:40:18.644|DISAPPEARANCE,Fornax-A,112.84325561956018,125.8340917964299,126.95569325789066,88.15393464338887,74.38909719087778,55.88765016904577,82.9688316240032,127.39086219676267,119.63713943116979
REAPPEARANCE,1975-05-30 02:27:19.079,1975-05-30 02:27:21.004,1975-05-30 02:27:21.004,1975-05-30 02:27:19.079|1975-05-30 02:27:21.004|REAPPEARANCE,Fornax-A,112.91206921367505,125.8072604030511,126.96905473219874,88.38099144394776,74.37758970808895,55.886775533853026,82.96966587170466,127.39089270281256,119.63708219095325
DISAPPEARANCE,1975-05-30 05:21:16.111,1975-05-30 05:21:18.036,1975-05-30 05:21:18.036,1975-05-30 05:21:16.111|1975-05-30 05:21:18.036|DISAPPEARANCE,Fornax-A,113.24369958942114,125.70027299352228,127.01665427583478,89.22536598185133,74.33567635376056,55.883388684795776,82.97269528738568,127.39086908206899,119.63677136166473
