event_type,pre_event_time,post_event_time,gap_seconds
Ingress,1974-09-20 15:45:11.796,1974-09-20 15:45:13.721,1.925
Egress,1974-09-20 16:11:22.343,1974-09-20 16:11:24.268,1.925
Egress,1974-09-20 23:35:18.193,1974-09-20 23:35:22.002,3.809
Ingress,1974-09-21 02:51:00.694,1974-09-21 02:51:02.619,1.925
Egress,1974-09-21 06:59:00.611,1974-09-21 06:59:02.536,1.925
Ingress,1974-09-21 10:14:54.601,1974-09-21 10:14:56.526,1.925
Egress,1974-09-21 14:23:05.966,1974-09-21 14:23:09.776,3.81
Ingress,1974-09-21 21:20:41.590,1974-09-21 21:20:43.515,1.925
Egress,1974-09-21 21:46:09.941,1974-09-21 21:46:11.866,1.925
Ingress,1974-09-22 04:44:37.416,1974-09-22 04:44:39.341,1.925
Egress,1974-09-22 05:11:01.319,1974-09-22 05:11:03.244,1.925
Ingress,1974-09-22 08:26:34.372,1974-09-22 08:26:36.297,1.925
Ingress,1974-09-22 12:08:29.418,1974-09-22 12:08:31.343,1.925
Ingress,1974-09-22 15:50:11.178,1974-09-22 15:50:13.103,1.925
Ingress,1974-09-22 19:32:19.848,1974-09-22 19:32:23.658,3.81
Ingress,1974-09-22 23:59:54.301,1974-09-22 23:59:56.226,1.925
Egress,1974-09-22 23:59:58.151,1974-09-23 00:00:00.076,1.925
Ingress,1974-09-23 02:56:11.606,1974-09-23 02:56:13.531,1.925
Egress,1974-09-23 03:22:43.271,1974-09-23 03:22:45.196,1.925
Ingress,1974-09-23 10:20:01.540,1974-09-23 10:20:03.465,1.925
Egress,1974-09-23 10:46:37.055,1974-09-23 10:46:38.980,1.925
Egress,1974-09-23 14:28:34.127,1974-09-23 14:28:36.052,1.925
Ingress,1974-09-24 01:07:45.684,1974-09-24 01:07:47.609,1.925
Egress,1974-09-24 01:34:26.953,1974-09-24 01:34:28.878,1.925
Ingress,1974-09-24 04:49:40.706,1974-09-24 04:49:42.631,1.925
Egress,1974-09-24 05:16:23.900,1974-09-24 05:16:25.825,1.925
Ingress,1974-09-24 08:31:37.966,1974-09-24 08:31:39.891,1.925
Egress,1974-09-24 08:58:23.074,1974-09-24 08:58:24.999,1.925
Ingress,1974-09-24 15:55:27.695,1974-09-24 15:55:31.505,3.81
Egress,1974-09-24 16:22:20.495,1974-09-24 16:22:24.305,3.81
Egress,1974-09-24 20:04:17.615,1974-09-24 20:04:21.425,3.81
Egress,1974-09-24 23:46:18.457,1974-09-24 23:46:20.382,1.925
Egress,1974-09-25 07:10:16.215,1974-09-25 07:10:18.140,1.925
Ingress,1974-09-25 10:25:16.594,1974-09-25 10:25:18.519,1.925
Ingress,1974-09-25 14:07:02.100,1974-09-25 14:07:04.025,1.925
Egress,1974-09-25 14:34:14.035,1974-09-25 14:34:15.960,1.925
Ingress,1974-09-25 17:49:12.443,1974-09-25 17:49:14.368,1.925
Ingress,1974-09-25 21:31:09.407,1974-09-25 21:31:11.332,1.925
Egress,1974-09-25 21:58:11.917,1974-09-25 21:58:15.727,3.81
Ingress,1974-09-26 01:12:37.619,1974-09-26 01:12:39.544,1.925
Egress,1974-09-26 01:38:36.653,1974-09-26 01:39:57.261,80.608
Ingress,1974-09-26 04:54:34.659,1974-09-26 04:54:36.584,1.925
Egress,1974-09-26 05:21:54.304,1974-09-26 05:21:56.229,1.925
Egress,1974-09-26 09:03:53.196,1974-09-26 09:03:55.121,1.925
Ingress,1974-09-26 12:18:28.554,1974-09-26 12:18:30.479,1.925
Ingress,1974-09-26 19:42:22.612,1974-09-26 19:42:24.537,1.925
Ingress,1974-09-27 03:06:14.653,1974-09-27 03:06:16.578,1.925
Egress,1974-09-27 03:33:43.929,1974-09-27 03:33:45.854,1.925
Ingress,1974-09-27 06:48:09.746,1974-09-27 06:48:11.671,1.925
Egress,1974-09-27 07:15:40.940,1974-09-27 07:15:42.865,1.925
Ingress,1974-09-27 10:29:37.883,1974-09-27 10:29:39.808,1.925
Egress,1974-09-27 10:57:39.806,1974-09-27 10:57:41.731,1.925
Egress,1974-09-27 14:39:36.793,1974-09-27 14:39:38.718,1.925
Ingress,1974-09-27 17:53:56.775,1974-09-27 17:54:00.585,3.81
Egress,1974-09-27 18:21:33.721,1974-09-27 18:21:35.646,1.925
Egress,1974-09-27 22:03:31.175,1974-09-27 22:03:33.100,1.925
Ingress,1974-09-28 01:16:47.476,1974-09-28 01:16:49.401,1.925
Egress,1974-09-28 01:45:27.722,1974-09-28 01:45:29.647,1.925
Ingress,1974-09-28 12:23:32.184,1974-09-28 12:23:34.109,1.925
Egress,1974-09-28 12:51:18.751,1974-09-28 12:51:20.676,1.925
Ingress,1974-09-28 19:47:20.399,1974-09-28 19:47:24.209,3.81
Egress,1974-09-28 20:15:14.639,1974-09-28 20:15:18.449,3.81
