source,freq_label,freq_mhz,ingress_metric,ingress_stderr,egress_metric,egress_stderr,combined_metric,combined_stderr
mars,6.55,6.55,-31.940161696510458,-19.988259060402143,53.05769723529678,-25.723491144641706,21.117535538786328,-32.686700512056
mars,9.18,9.18,-24.92062204968367,-9.944477154966636,13.631750252097328,-10.753344807460632,-11.288871797586339,-14.698005539281386
mercury,0.45,0.45,-116.44250270676164,117.30604483635166,64.28451417263933,120.00646013131276,-52.157988534122325,168.05833652930008
mercury,0.7,0.7,13.541518236373719,31.28125530593021,-54.13290161948405,30.612200309840507,-40.591383383110326,43.81539158767911
mercury,0.9,0.9,3439.59601630279,852.1492640650918,-2992.4318684950995,732.5112902874746,447.1641478076904,1134.6269177609308
mercury,1.31,1.31,89.65737991850423,21.601890214032203,-59.4536866522505,18.877518331334056,30.20369326625375,28.917145149286693
mercury,2.2,2.2,28.136848773567003,6.361842602557528,21.64048807666769,6.091195291325341,49.7773368502347,8.816498343755496
mercury,3.93,3.93,2.9764142262701356,13.806096927936558,21.216237844555806,12.630613020412255,24.192652070825947,18.725562776613323
mercury,4.7,4.7,5.266185024340141,7.767276621344342,4.544747144428295,8.304272340104465,9.810932168768437,11.374876754212192
mercury,6.55,6.55,-48.05257081326198,-32.063823236014564,95.77468280460943,-30.443089588926103,47.72211199134747,-44.362431532820004
mercury,9.18,9.18,-7.945370630035386,-13.686940270934006,26.858475615132615,-14.07475869307796,18.91310498509723,-19.656108539301975
neptune,0.45,0.45,-9.843818913736305,131.50980282328783,-146.26327267375518,104.26772174016398,-156.10709158749145,168.09417757604209
neptune,0.7,0.7,107.70042199862846,28.152661738492952,-53.41951237145616,29.154749349191142,54.280909627172285,40.83647087670705
neptune,0.9,0.9,7827.683668799611,734.5829647227597,-3530.673781114466,674.046147054411,4297.009887685143,1048.6002608947251
neptune,1.31,1.31,253.09392590079509,19.134991666300625,-82.76022712527447,17.925985726012726,170.33369877552062,27.909442336112082
neptune,2.2,2.2,29.118320816763962,5.474974070127558,27.443874903574816,6.44203138210253,56.562195720338785,8.462219538633555
neptune,3.93,3.93,-56.35667926590433,11.422036604073599,77.00912496251196,11.990745770498382,20.652445696607618,17.113355252504757
neptune,4.7,4.7,8.034977717438188,7.703502240827439,45.52605188154968,7.268698259796313,53.56102959898786,10.664862102648177
neptune,6.55,6.55,-64.2582811485617,-28.922659787497796,112.47173111493898,-27.18388573429374,48.21344996637728,-40.022587791740804
neptune,9.18,9.18,-22.110225271234615,-12.168456632902037,-0.013463898633666664,-12.544891202328195,-22.12368916986829,-17.49536418284513
null_galactic_north,0.45,0.45,-530.0386791860549,125.2557088123244,623.3760176507766,133.0236372114844,93.33733846472153,186.2369620118259
null_galactic_north,0.7,0.7,-554.5910828045228,31.705028107715314,256.9649676467618,31.33989631770648,-297.6261151577611,47.84793144447895
null_galactic_north,0.9,0.9,-24856.268296532275,833.4842023578859,13860.963481996689,838.8182166603734,-10995.304814535586,1418.7980102334639
null_galactic_north,1.31,1.31,-670.8982787145935,19.805971961519898,433.53352742988307,20.0478762832353,-237.36475128471042,35.972831759817126
null_galactic_north,2.2,2.2,-68.06524390005302,6.396553388259004,-18.685677468345816,6.137273665661651,-86.75092136839885,8.99337416989122
null_galactic_north,3.93,3.93,115.34500909057273,15.56824982357469,45.22673047275149,15.212345065865355,160.5717395633242,21.831379742398408
null_galactic_north,4.7,4.7,25.058341849563064,9.462655175509493,57.38115086194564,9.21568209505921,82.4394927115087,13.232867850408986
null_galactic_north,6.55,6.55,66.31470441724586,-34.71237332217817,-148.72457002945725,-38.46379100120755,-82.40986561221133,-52.0031799875807
null_galactic_north,9.18,9.18,39.1576202305631,-17.794468798067758,-74.12042266403672,-18.896572751334276,-34.962802433473634,-26.062503097864642
null_lockman_hole,0.45,0.45,-434.7440029841291,130.85540934267024,485.7300512734531,129.65321193246737,50.98604828932389,186.6033406987838
null_lockman_hole,0.7,0.7,-313.2407094826759,33.94458093158651,173.59516813241802,38.171702065059435,-139.6455413502579,52.194119301916864
null_lockman_hole,0.9,0.9,-13315.149489869002,816.4138598005235,7640.481485872338,936.2960777390291,-5674.6680039966595,1316.640425448375
null_lockman_hole,1.31,1.31,-424.0544652143109,20.2716641093041,344.2468037338022,21.71190566848365,-79.80766148050866,33.72604963970694
null_lockman_hole,2.2,2.2,-52.624236062356005,7.930067175788282,-30.67336326154949,5.956405248815934,-83.2975993239055,9.946001384994528
null_lockman_hole,3.93,3.93,-71.6508478427802,14.923383611131117,-129.28489911497107,15.485929465258769,-200.93574695775126,21.554875761393873
null_lockman_hole,4.7,4.7,-45.7122987478084,9.793368599124816,22.211215845110893,8.864992058408452,-23.50108290269751,13.309644530062302
null_lockman_hole,6.55,6.55,-94.05535290572402,-36.59500123587833,-215.0565672774413,-39.59890474670552,-309.11192018316535,-53.989466557286676
null_lockman_hole,9.18,9.18,-20.330891026181224,-17.816100500191826,-90.00166211075388,-18.49156437996938,-110.33255313693512,-25.72434280127059
sag_a,0.45,0.45,-14.644361694983585,112.09299796305783,-32.96689828457798,147.06708762959965,-47.611259979561595,185.01574924264722
sag_a,0.7,0.7,57.680597075600886,30.0464523375109,-198.31775532477295,35.9769758922268,-140.63715824917202,47.25094302195849
sag_a,0.9,0.9,8490.425705657692,732.7263248548184,-12484.696571857798,840.9187544468762,-3994.2708662001037,1203.5137793636902
sag_a,1.31,1.31,138.25622536125167,17.54442396732024,-87.9344141454744,21.298921016719177,50.32181121577723,28.02804488376046
sag_a,2.2,2.2,70.47399714021708,4.811541410311873,43.36949773405632,4.882245249379134,113.84349487427338,6.914987001964466
sag_a,3.93,3.93,-10.807769090140825,13.171978991279644,5.551883950223673,12.848485467983226,-5.25588513991715,18.41052225301961
sag_a,4.7,4.7,-7.463482358320887,8.502952311518532,10.171280167305259,8.824811509165272,2.707797808984372,12.265850668673984
sag_a,6.55,6.55,66.92839174945917,-28.34893863824209,213.2843895363838,-39.14444081719409,280.21278128584294,-48.44553039295547
sag_a,9.18,9.18,11.27510602631267,-14.336515005915858,45.2735524042658,-15.625453009547297,56.548658430578485,-21.223545204603102
saturn,0.45,0.45,-384.46539459948434,93.44016230529043,66.27181867398636,101.85676680817149,-318.19357592549807,139.59961242405637
saturn,0.7,0.7,-186.72401572119443,22.56654779136592,8.975201036491882,25.340406055568014,-177.74881468470255,34.417223791677586
saturn,0.9,0.9,-6901.783334022554,635.1238405149691,-1571.897861551373,695.8132201699017,-8473.681195573927,953.5476798315701
saturn,1.31,1.31,-131.3066325527337,16.261553085040514,-114.43439333250315,16.78407955601697,-245.74102588523687,23.38299199972658
saturn,2.2,2.2,-25.962622349893667,4.6515514581843265,3.2293268911033226,3.839328506798392,-22.733295458790344,6.1527328976484075
saturn,3.93,3.93,-14.944151135465654,10.92277149446737,38.50199827148235,11.62374495668011,23.557847136016704,16.043696923189238
saturn,4.7,4.7,6.179832636988209,6.366259320097999,12.235089288398155,6.550614296905948,18.414921925386363,9.140830003635113
saturn,6.55,6.55,-10.22054921059336,-27.628708406801785,7.999514906200861,-24.254580742435216,-2.221034304392502,-36.78170224033629
saturn,9.18,9.18,13.882923006309145,-11.93448082801767,-14.729633726112212,-12.600207875964841,-0.846710719803069,-17.37919552176676
sun,0.45,0.45,210.72853145521552,121.50187789101344,-266.51953150149876,107.37487400078287,-55.791000046283244,163.39919621013988
sun,0.7,0.7,134.87988066656263,30.613729011872234,-190.67088071284587,29.64918230412306,-55.791000046283244,43.592419692923556
sun,0.9,0.9,7015.187557220666,658.4533397217299,-7070.978557266948,716.6779929320056,-55.791000046283244,1041.709400155341
sun,1.31,1.31,104.02251048959884,15.995388383262869,-159.81351053588205,17.710513114045987,-55.791000046283244,24.86126054672497
sun,2.2,2.2,-44.74394936320931,6.581962223480357,-11.047050683073918,5.9641299003725505,-55.791000046283244,8.985927235022698
sun,3.93,3.93,-45.41726720202213,11.97701768813025,-10.373732844261106,12.102354716945946,-55.791000046283244,17.06642962762973
sun,4.7,4.7,-37.85427513296764,7.791814056939134,-17.93672491331561,7.669499564510114,-55.791000046283244,10.953190150883167
sun,6.55,6.55,20.9606614086116,-36.75409354706345,-76.75166145489484,-33.613053187020434,-55.791000046283244,-49.8891440155293
sun,9.18,9.18,-32.080123078898254,-14.747758540546513,-23.71087696738499,-14.627923571618881,-55.791000046283244,-20.780216967280758
tau_a,0.45,0.45,-323.6349320588302,120.32393695247364,64.91985725380562,127.02051118171644,-258.7150748050245,175.57776069312808
tau_a,0.7,0.7,253.99992068950047,31.91480243312579,-338.661351368165,31.349509690883473,-84.66143067866463,46.94023832954084
tau_a,0.9,0.9,15397.567161993196,756.0877979943267,-16885.761773750062,742.3566805978019,-1488.1946117568662,1285.1151865121783
tau_a,1.31,1.31,425.36861366437296,18.453914061687584,-526.3818886753879,18.59168077762839,-101.01327501101498,33.87373148834448
tau_a,2.2,2.2,126.94121143687607,5.032516844488083,-72.55148607476855,5.295116097391976,54.38972536210753,9.974624397593605
tau_a,3.93,3.93,29.583012972382363,12.916018232308618,-19.381928098600305,14.769776722386686,10.201084873782069,19.66747238180348
tau_a,4.7,4.7,15.718555506030443,8.837222203165082,-21.920794628139166,8.26524095007688,-6.202239122108715,12.142318446446208
tau_a,6.55,6.55,-33.64638052753018,-31.49397073877284,-37.625866837406015,-38.2819493206955,-71.27224736493618,-49.58484018545533
tau_a,9.18,9.18,20.79365937113523,-14.000452918365538,-16.699406923128958,-17.320714452023452,4.094252448006272,-22.29342800724219
uranus,0.45,0.45,-10.829639433047602,87.6052889298592,-111.56426055517534,68.16706168774418,-122.39389998822294,111.22418492982904
uranus,0.7,0.7,74.39840356007028,20.842486713049848,-77.0794327554445,19.74188136037018,-2.6810291953742365,29.150793130015927
uranus,0.9,0.9,3819.7975608005677,509.89020748252386,-3189.1936354984136,427.63327412599773,630.603925302154,700.3666702110501
uranus,1.31,1.31,134.0911796351277,12.496491981791591,-85.8750732578356,11.135800988098794,48.2161063772921,18.095936772979062
uranus,2.2,2.2,-6.699803007073835,3.078102140713912,-5.78711045586819,3.4198337223016875,-12.486913462942024,4.606156619946363
uranus,3.93,3.93,63.54834183897613,9.935986016202575,-12.728845877555504,9.659184248995423,50.819495961420635,14.122713995093672
uranus,4.7,4.7,27.118026056118016,5.300152644837901,-10.430856125761451,6.043501207188803,16.68716993035656,8.150291917854016
uranus,6.55,6.55,68.20257896518764,-23.915805143536442,100.80872045745407,-29.630613309043547,169.01129942264168,-38.10970400681932
uranus,9.18,9.18,6.225190863088072,-10.297901439435744,24.956889390146674,-11.107849880237321,31.182080253234748,-15.165517974433023
venus,0.45,0.45,2.546896512497163,100.09420526288832,-105.0162608517618,90.1164711336218,-102.46936433926464,134.87382675502369
venus,0.7,0.7,66.81688093586484,23.041493727839313,-62.99358320903235,24.68371904735928,3.8232977268325,33.98556870752889
venus,0.9,0.9,5944.865321007288,642.674504532649,-2087.9718299833266,670.670045136451,3856.8934910239627,954.2142248318844
venus,1.31,1.31,137.7570270988475,15.648808613082464,-101.77304441541669,16.445161862376736,35.983982683430796,23.616974524121975
venus,2.2,2.2,1.4737618809102893,6.10157128386264,-2.6268150415315557,4.7236813872805525,-1.1530531606212635,7.724684000414443
venus,3.93,3.93,18.667982044418423,10.660181099317754,-4.146451121693833,11.573510856338025,14.521530922724594,15.757822396555936
venus,4.7,4.7,8.752428989365274,6.8835111437182634,-1.128064558958631,6.45031150171234,7.624364430406642,9.442703006141485
venus,6.55,6.55,-40.382567804101946,-26.247736616261598,13.512312180914432,-25.59413234936463,-26.87025562318749,-36.70345458811045
venus,9.18,9.18,-17.593493457781648,-11.21355480591448,-1.5319543220396765,-11.807718890905079,-19.125447779821325,-16.295679018564655
virgo_a,0.45,0.45,-44.201263382450236,56.27078430494243,94.74247990332451,64.84704432816477,50.54121652087427,86.38436615478857
virgo_a,0.7,0.7,-152.0246668861678,18.16440761620886,78.62552438518995,17.578204514148645,-73.39914250097785,26.955370454306195
virgo_a,0.9,0.9,-5898.424534453942,457.1638129474293,2097.3131755007853,485.23016150036915,-3801.1113589531565,731.9586250523844
virgo_a,1.31,1.31,-184.31459608407104,13.344662757157279,85.67406781073639,13.820940339776026,-98.64052827333464,21.724928812246002
virgo_a,2.2,2.2,-22.715284305552338,3.93252613027434,-9.669049808576304,4.221544925581581,-32.38433411412864,5.82411511667612
virgo_a,3.93,3.93,42.42678852586489,8.267759480656343,-57.05502543958802,9.166924687260341,-14.628236913723129,13.064993127165476
virgo_a,4.7,4.7,30.94880645350252,5.613729586895687,-24.91780651769513,5.7128474673786895,6.030999935807382,8.364800336275872
virgo_a,6.55,6.55,11.055757194069882,-19.913967038610235,-3.2691212274841197,-20.968746948358277,7.786635966585746,-28.943838889323374
virgo_a,9.18,9.18,10.67305473524455,-10.852525948075357,-27.381793157142535,-10.396237258884383,-16.708738421897987,-15.107895612118812
