event_type,pre_event_time,post_event_time,frequency_band,pre_median,post_median,dip_z_score,ttest_pvalue,target,data_col,analysis_mode
Ingress,1974-09-13 10:04:51.009,1974-09-13 10:04:52.934,all,9100521.5,678714.625,3.918879924783882,0.13790609195567421,Earth,rv2_coarse,combined
Ingress,1974-09-13 13:49:02.301,1974-09-13 13:49:04.226,all,760984.0,11000711.0,-1.6714891068968023,0.6338630212818591,Earth,rv2_coarse,combined
Egress,1974-09-13 14:26:26.748,1974-09-13 14:26:28.673,all,3580455.0,7738247.0,1.0297432470742818,0.00021603323148571915,Earth,rv2_coarse,combined
Ingress,1974-09-13 17:32:46.707,1974-09-13 17:32:48.632,all,1160908.0,5469671.5,-2.4000787868011852,0.8172841786707385,Earth,rv2_coarse,combined
Ingress,1974-09-13 21:16:42.645,1974-09-13 21:16:48.380,all,4112658.0,1890611.0,1.5307535195150073,0.3638734256185402,Earth,rv2_coarse,combined
Egress,1974-09-13 21:49:24.845,1974-09-13 21:49:26.770,all,2887722.0,5135686.0,2.525379711043414,0.8383477008416149,Earth,rv2_coarse,combined
Ingress,1974-09-13 23:59:54.452,1974-09-13 23:59:56.377,all,729351.0,2836490.0,-1.5135453895038953,0.0019130349925487056,Earth,rv2_coarse,combined
Egress,1974-09-14 00:00:00.227,1974-09-14 00:00:02.152,all,808550.0,2836490.0,1.4586589524895384,0.002176844683460479,Earth,rv2_coarse,combined
Ingress,1974-09-14 01:01:07.360,1974-09-14 01:01:09.285,all,849878.59375,2655855.0,-2.218496910099871,0.22906700467539234,Earth,rv2_coarse,combined
Egress,1974-09-14 01:30:12.597,1974-09-14 01:30:14.522,all,1797729.0,6460275.0,5.182455837770847,0.0005467029012086534,Earth,rv2_coarse,combined
Ingress,1974-09-14 04:45:49.340,1974-09-14 04:45:51.265,all,8232680.0,6212216.5,0.8227454716731438,0.025907095314282112,Earth,rv2_coarse,combined
Egress,1974-09-14 05:10:58.448,1974-09-14 05:11:00.373,all,1021907.0625,2422542.0,1.200568105827279,0.45080073944068433,Earth,rv2_coarse,combined
Ingress,1974-09-14 08:31:09.752,1974-09-14 08:31:11.677,all,6438406.0,3180568.0,3.2268240480780075,0.14872002659655462,Earth,rv2_coarse,combined
Egress,1974-09-14 08:51:11.666,1974-09-14 08:51:13.591,all,3724241.0,1185863.0,-2.8139068761159605,0.0019118565045965611,Earth,rv2_coarse,combined
Ingress,1974-09-14 12:17:56.549,1974-09-14 12:17:58.474,all,4400274.0,1659322.0,1.225200397022208,0.5638203648872537,Earth,rv2_coarse,combined
Egress,1974-09-14 12:30:04.235,1974-09-14 12:30:06.160,all,31959120.0,10879519.0,-0.6322263253213619,0.9459457137150196,Earth,rv2_coarse,combined
