target,kind,data_col,frequency_band,frequency_mhz,n_blocked,n_visible,mean_blocked,mean_visible,diff_visible_minus_blocked,z_score,p_value
Random-00,random,rv2_coarse,8,6.55,86484,479703,226595015.72485328,262104451.917361,35509436.192507714,0.9151656630036973,0.3601046677149278
Random-00,random,rv2_coarse,9,9.18,79444,436104,235712843.0488828,252054168.45001486,16341325.401132047,0.44904492451621353,0.6533992494062084
Random-01,random,rv2_coarse,1,0.45,116878,446025,3305698545.4046745,3784176714.4789033,478478169.07422876,2.4028770260524484,0.016266656587540895
Random-01,random,rv2_coarse,2,0.7,119944,456535,130051536.95888248,303153433.8507326,173101896.89185014,4.624571108131253,3.753742970236118e-06
Random-01,random,rv2_coarse,3,0.9,119906,456616,33316780.067213587,5400536.7737340005,-27916243.293479588,-1.959676565318018,0.05003360593727768
Random-01,random,rv2_coarse,4,1.31,119783,457216,2832909.3265869324,2809626.601171166,-23282.72541576624,-0.06135373177547351,0.9510774995940179
Random-01,random,rv2_coarse,5,2.2,119776,456238,37410687.10524594,13255209.759194652,-24155477.34605129,-1.5491031460512883,0.12135692675666121
Random-01,random,rv2_coarse,6,3.93,119687,455328,4962203.542831119,5560816.106443337,598612.563612218,0.17443133903950592,0.8615264868417136
Random-01,random,rv2_coarse,7,4.7,117317,449166,43850658.09837904,88061872.7095165,44211214.61113746,2.379349012465439,0.0173432464315868
Random-01,random,rv2_coarse,8,6.55,117780,448407,241481528.18006316,260672649.73342115,19191121.55335799,0.5164797899044241,0.6055193507218748
Random-01,random,rv2_coarse,9,9.18,107116,408432,300146087.6717585,236262961.4081477,-63883126.26361078,-1.7307176378260056,0.08350213785736194
Random-02,random,rv2_coarse,1,0.45,98717,464186,4080855118.7198153,3600606392.503427,-480248726.2163882,-1.9255320594001415,0.05416282916137516
Random-02,random,rv2_coarse,2,0.7,101307,475172,258345153.44473675,269011814.694499,10666661.249762267,0.1860990501239139,0.8523670867943642
Random-02,random,rv2_coarse,3,0.9,101441,475081,3003576.459938035,12958142.991494214,9954566.53155618,2.4769888452507156,0.013249604286260874
Random-02,random,rv2_coarse,4,1.31,101681,475318,2208257.8671937236,2944140.0194259705,735882.1522322469,4.237482525081883,2.260400064857393e-05
Random-02,random,rv2_coarse,5,2.2,101477,474537,2598938.2658361006,21630980.072009426,19032041.806173325,3.5392623906628375,0.0004012468080984988
Random-02,random,rv2_coarse,6,3.93,101158,473857,3390212.8203124325,5872994.137615979,2482781.3173035462,0.8858318142653053,0.37570816344030344
Random-02,random,rv2_coarse,7,4.7,99838,466645,115472837.5776402,71082406.57350613,-44390431.004134074,-1.6093039767240669,0.10754988996781822
Random-02,random,rv2_coarse,8,6.55,99480,466707,285709952.41881096,250492727.06738648,-35217225.351424485,-0.7894994355402621,0.4298201595519964
Random-02,random,rv2_coarse,9,9.18,90946,424602,169169504.90701908,266749832.51992896,97580327.61290988,3.188674375157601,0.0014292677771401419
Random-03,random,rv2_coarse,1,0.45,57287,505616,3598434426.7551484,3694616746.0280886,96182319.27294016,0.31830777655501086,0.7502514860168414
Random-03,random,rv2_coarse,2,0.7,58713,517766,306743748.26082826,262646077.14759642,-44097671.11323184,-0.5627230381793296,0.5736234940110505
Random-03,random,rv2_coarse,3,0.9,58959,517563,2025892.887049886,12252438.276088249,10226545.389038363,2.7727998635388342,0.005557628930175973
Random-03,random,rv2_coarse,4,1.31,58930,518069,2014072.6617469878,2905503.537156032,891430.8754090441,5.63704133433027,1.7299659926806044e-08
