target,kind,data_col,frequency_band,frequency_mhz,n_blocked,n_visible,mean_blocked,mean_visible,diff_visible_minus_blocked,z_score,p_value
Random-03,random,rv1_coarse,5,2.2,58802,517212,1297005.1892302185,1593526.8871514099,296521.69792119134,10.051001653180588,0.0
Random-03,random,rv1_coarse,6,3.93,58734,516281,2849042.807350858,2943430.229393756,94387.4220428979,0.7599447667562415,0.44728760095302134
Random-03,random,rv1_coarse,7,4.7,57833,508650,545537.5519572899,675550.7533280147,130013.20137072483,3.1250103194994043,0.0017779882228425858
Random-03,random,rv1_coarse,8,6.55,57564,508623,1403583.692701963,1457213.521211388,53629.828509425046,1.0112068345291438,0.3119174453501752
Random-03,random,rv1_coarse,9,9.18,52994,462554,2133770.877126125,1808419.3927853305,-325351.4843407946,-2.1380156728731285,0.03251547122081866
Random-04,random,rv1_coarse,1,0.45,105448,457455,68882270.03060237,64877292.20765498,-4004977.822947383,-5.491528421886937,3.984701812953517e-08
Random-04,random,rv1_coarse,2,0.7,108343,468136,21015705.443329334,22876919.474224657,1861214.0308953226,5.482149417758268,4.201891057320495e-08
Random-04,random,rv1_coarse,3,0.9,108340,468182,2168859.162391387,2981120.0691547533,812260.9067633664,9.960519143514185,0.0
Random-04,random,rv1_coarse,4,1.31,108338,468661,1931010.681604491,2514341.1731217653,583330.4915172742,13.417573698726931,0.0
Random-04,random,rv1_coarse,5,2.2,108209,467805,1361963.1439722762,1609818.3167096854,247855.17273740913,8.646100369934015,0.0
Random-04,random,rv1_coarse,6,3.93,108080,466935,2956829.897120586,2928456.010424984,-28373.886695601977,-0.29501516543487166,0.767982294688889
Random-04,random,rv1_coarse,7,4.7,105716,460767,788661.0465209389,633280.7530240513,-155380.29349688755,-1.9488301136019621,0.05131571625301601
Random-04,random,rv1_coarse,8,6.55,106131,460056,1639173.0651877068,1408526.6313326184,-230646.43385508843,-5.0003459397830134,5.722754019554799e-07
Random-04,random,rv1_coarse,9,9.18,96751,418797,2033780.146818573,1797525.805313801,-236254.34150477196,-2.213787291809541,0.026843414686776867
Random-05,random,rv1_coarse,1,0.45,11426,551477,54398434.65184438,65860195.081041954,11461760.429197572,6.719342703028473,1.825450901549175e-11
Random-05,random,rv1_coarse,2,0.7,11551,564928,36455391.23088565,22242335.174967974,-14213056.055917673,-11.717587892368964,0.0
Random-05,random,rv1_coarse,3,0.9,11578,564944,5164556.433094582,2780604.3138578767,-2383952.119236705,-4.426236528911096,9.589137668131187e-06
Random-05,random,rv1_coarse,4,1.31,11646,565353,4190990.594742902,2368019.9933381644,-1822970.6014047377,-7.749705165568966,9.103828801926284e-15
Random-05,random,rv1_coarse,5,2.2,11649,564365,1854429.374517126,1557246.6040784256,-297182.77043870045,-3.840383233298111,0.00012284239161353128
Random-05,random,rv1_coarse,6,3.93,11585,563430,2043636.098318812,2952092.11137064,908456.0130518279,3.9285447832922156,8.546143748611179e-05
Random-05,random,rv1_coarse,7,4.7,11438,555045,800524.2768421284,659428.6359558601,-141095.64088626823,-4.279579457578587,1.8724678192860722e-05
Random-05,random,rv1_coarse,8,6.55,11328,554859,1535316.7491591286,1450055.1245475356,-85261.62461159308,-0.7707352675939335,0.4408638631428652
Random-05,random,rv1_coarse,9,9.18,10311,505237,1834487.3857761887,1842013.3090769467,7525.923300758004,0.03887981685566909,0.9689862082163194
Random-06,random,rv1_coarse,1,0.45,145326,417577,68322625.13298638,64689591.373479344,-3633033.7595070377,-5.709513262438287,1.1329972959828183e-08
Random-06,random,rv1_coarse,2,0.7,148996,427483,24931414.939463887,21689126.934900112,-3242288.004563775,-10.603386655718136,0.0
Random-06,random,rv1_coarse,3,0.9,148853,427669,2695494.481048635,2874766.508404773,179272.027356138,1.6672938353529,0.09545599185218201
Random-06,random,rv1_coarse,4,1.31,148788,428211,1928522.9946297172,2570308.5731920036,641785.5785622864,12.11369292537331,0.0
Random-06,random,rv1_coarse,5,2.2,148424,427590,1350675.843413291,1637047.2090359826,286371.3656226916,7.62775144837361,2.398081733190338e-14
Random-06,random,rv1_coarse,6,3.93,148482,426533,2650106.5645260243,3032542.9910338237,382436.4265077994,4.086317492539992,4.3827394396123154e-05
Random-06,random,rv1_coarse,7,4.7,146418,420065,664288.5741923681,661576.5642615844,-2712.00993078365,-0.04657560950826843,0.9628514717210814
Random-06,random,rv1_coarse,8,6.55,146810,419377,1244469.264231368,1524326.9702534678,279857.7060220998,6.7926304879949955,1.1010747869022453e-11
Random-06,random,rv1_coarse,9,9.18,133153,382395,1390718.4798016662,1998954.85017277,608236.3703711038,7.318741879801954,2.502442697505103e-13
Random-07,random,rv1_coarse,1,0.45,90644,472259,60802991.38855378,66553549.99188088,5750558.6033270955,7.887840350124021,3.1086244689504383e-15
Random-07,random,rv1_coarse,2,0.7,92361,484118,23995730.366914067,22246940.823133454,-1748789.5437806137,-4.854045571087977,1.2096791877080904e-06
Random-07,random,rv1_coarse,3,0.9,92318,484204,2235552.3432640643,2941527.200611811,705974.8573477468,7.594772147761199,3.086420008457935e-14
Random-07,random,rv1_coarse,4,1.31,92635,484364,2339553.9661657205,2417295.4680866566,77741.50192093616,1.3543536660992015,0.1756235722893278
Random-07,random,rv1_coarse,5,2.2,92519,483495,1726789.5257210503,1531963.9031722867,-194825.62254876364,-1.5947365771409803,0.11077115497203494
Random-07,random,rv1_coarse,6,3.93,92297,482718,4087155.813329227,2713262.323770266,-1373893.4895589608,-11.178155589508457,0.0
Random-07,random,rv1_coarse,7,4.7,90524,475959,789205.3939603362,638136.7614432654,-151068.63251707086,-5.616829446783634,1.944932281894296e-08
Random-07,random,rv1_coarse,8,6.55,90752,475435,2277543.3935895204,1294133.9750560215,-983409.4185334989,-15.786842027852567,0.0
Random-07,random,rv1_coarse,9,9.18,82968,432580,2666744.027997852,1683652.1779969528,-983091.850000899,-7.731641301885134,1.0658141036401503e-14
Random-08,random,rv1_coarse,1,0.45,113505,449398,68652132.50382788,64863615.3636482,-3788517.1401796862,-5.5039824290429555,3.7130657215556084e-08
Random-08,random,rv1_coarse,2,0.7,116586,459893,23559496.980890214,22265410.94301979,-1294086.0378704257,-4.024426997556202,5.71142072156583e-05
Random-08,random,rv1_coarse,3,0.9,116535,459987,3790462.906435171,2584767.315313413,-1205695.5911217583,-8.678781902279312,0.0
Random-08,random,rv1_coarse,4,1.31,116608,460391,2706597.503879786,2328378.621709966,-378218.8821698199,-4.824170196527218,1.4058733293076386e-06
Random-08,random,rv1_coarse,5,2.2,116319,459695,1499777.6049318023,1579319.1056383213,79541.500706519,1.8424904360675567,0.06540344420129562
Random-08,random,rv1_coarse,6,3.93,116124,458891,3020704.4393842667,2911794.958257025,-108909.48112724163,-1.0527123217133614,0.2924728596796262
Random-08,random,rv1_coarse,7,4.7,114756,451727,565395.5628408217,686889.2731965972,121493.71035577555,3.9884387959052927,6.650955700404637e-05
Random-08,random,rv1_coarse,8,6.55,114276,451911,1229653.636542622,1507925.9091198288,278272.27257720684,6.411089535222576,1.4448331420169325e-10
Random-08,random,rv1_coarse,9,9.18,104079,411469,1786215.2185377213,1855938.5614533783,69723.34291565698,0.666115146986137,0.5053375035863301
Random-09,random,rv1_coarse,1,0.45,121491,441412,65875154.00523797,65559388.919624776,-315765.0856131911,-0.4729812818371649,0.636226533538264
Random-09,random,rv1_coarse,2,0.7,124524,451955,20667543.468985062,23039481.7335805,2371938.264595438,7.853617803493115,3.9968028886505635e-15
Random-09,random,rv1_coarse,3,0.9,124627,451895,2664020.275712003,2873835.9640388447,209815.6883268417,2.265106692649105,0.023506133035171795
Random-09,random,rv1_coarse,4,1.31,124739,452260,2463721.299477528,2388567.091019678,-75154.20845784992,-1.5756478211042046,0.11510698877484105
Random-09,random,rv1_coarse,5,2.2,124635,451379,1703022.1829468827,1524664.5451447358,-178357.63780214684,-4.360042054167523,1.3003745051864968e-05
Random-09,random,rv1_coarse,6,3.93,124419,450596,2406357.894104273,3079424.0066090766,673066.1125048036,7.709885141506202,1.2656542480726785e-14
Random-09,random,rv1_coarse,7,4.7,123116,443367,596312.4787984324,680594.985154269,84282.50635583664,2.248888317425822,0.02451960246128304
Random-09,random,rv1_coarse,8,6.55,122873,443314,1112283.3272472974,1545853.7632850271,433570.4360377297,11.243879187759282,0.0
Random-09,random,rv1_coarse,9,9.18,111584,403964,1264501.7273880763,2001342.9833449926,736841.2559569164,9.401024953060434,0.0
Random-10,random,rv1_coarse,1,0.45,89481,473422,61980151.4477773,66316929.473791204,4336778.026013903,5.979570080676743,2.237273033500742e-09
Random-10,random,rv1_coarse,2,0.7,91228,485251,24993154.080800425,22063506.699314393,-2929647.381486032,-7.962905141899334,1.7763568394002505e-15
Random-10,random,rv1_coarse,3,0.9,91283,485239,2503654.2776378593,2889586.1306384616,385931.8530006022,3.8035300594767514,0.0001426486750228939
Random-10,random,rv1_coarse,4,1.31,91503,485496,2493923.0113168936,2388019.770411203,-105903.24090569047,-1.6964834235576818,0.08979436680141495
Random-10,random,rv1_coarse,5,2.2,91341,484673,1732273.7351671641,1531403.8790082517,-200869.85615891241,-1.6262018568036105,0.1039067213161311
Random-10,random,rv1_coarse,6,3.93,91080,483935,4260378.7976200525,2684115.597386733,-1576263.2002333193,-12.692155807672775,0.0
Random-10,random,rv1_coarse,7,4.7,89124,477359,825576.4704886541,631789.2541395675,-193787.2163490866,-5.9660754476990965,2.4302795331720972e-09
Random-10,random,rv1_coarse,8,6.55,89387,476800,2436668.4091700213,1267117.7126579592,-1169550.696512062,-18.17311853268992,0.0
Random-10,random,rv1_coarse,9,9.18,81966,433582,2920210.517276647,1638007.81031904,-1282202.706957607,-10.045832449321138,0.0
Random-11,random,rv1_coarse,1,0.45,2242,560661,9769828.995922351,65850906.9837761,56081077.98785375,38.11407836766682,0.0
Random-11,random,rv1_coarse,2,0.7,2234,574245,3523566.9534467324,22601054.430179227,19077487.476732496,31.42510374621618,0.0
Random-11,random,rv1_coarse,3,0.9,2222,574300,1188682.738889514,2834824.490379037,1646141.7514895229,37.249087225619945,0.0
Random-11,random,rv1_coarse,4,1.31,2222,574777,1634328.399639964,2407792.9458835106,773464.5462435465,31.5204495055907,0.0
Random-11,random,rv1_coarse,5,2.2,2216,573798,1307785.1335740073,1564243.2975340986,256458.1639600913,11.3014293222368,0.0
Random-11,random,rv1_coarse,6,3.93,2179,572836,1462252.4859167049,2939386.725592963,1477134.239676258,2.7226447369715783,0.006476165834699454
Random-11,random,rv1_coarse,7,4.7,2194,564289,463611.93846855056,663049.9607995914,199438.02233104082,10.916934450315248,0.0
Random-11,random,rv1_coarse,8,6.55,2187,564000,588374.2799782808,1455108.9183253248,866734.638347044,11.674032062802427,0.0
Random-11,random,rv1_coarse,9,9.18,1923,513625,1273289.601599064,1843991.514760716,570701.9131616519,1.1142554346696156,0.2651696197829163
Random-12,random,rv1_coarse,1,0.45,120687,442216,66171273.26186046,65479147.884485416,-692125.3773750439,-1.0305274639221926,0.3027624667516773
Random-12,random,rv1_coarse,2,0.7,123773,452706,23702487.221123625,22205771.955777325,-1496715.2653462999,-4.498748850519351,6.8354551419069765e-06
Random-12,random,rv1_coarse,3,0.9,123848,452674,2194033.702800412,3002059.47734146,808025.7745410479,9.547834541132639,0.0
Random-12,random,rv1_coarse,4,1.31,123575,453424,1676502.5565822292,2603306.574708084,926804.0181258549,22.313908501277254,0.0
Random-12,random,rv1_coarse,5,2.2,123329,452685,1320115.11784814,1629497.885119624,309382.767271484,8.352145179380754,0.0
Random-12,random,rv1_coarse,6,3.93,123311,451704,2597069.7355462634,3025710.457176907,428640.7216306436,4.257999213861997,2.0626467431172912e-05
Random-12,random,rv1_coarse,7,4.7,121374,445109,719248.8486637027,646742.380326914,-72506.4683367887,-0.9929697415299312,0.3207247005257199
Random-12,random,rv1_coarse,8,6.55,121574,444613,1256776.6339176854,1505077.0939983467,248300.46008066135,6.071691335989364,1.2657004333505029e-09
Random-12,random,rv1_coarse,9,9.18,110190,405358,1486495.8261876502,1938463.5373798728,451967.71119222254,4.936755115557693,7.943310875724308e-07
Random-13,random,rv1_coarse,1,0.45,83993,478910,58660213.492048584,66849495.74074903,8189282.248700447,11.191739756263315,0.0
Random-13,random,rv1_coarse,2,0.7,85826,490653,22915756.82615644,22459144.047770146,-456612.77838629484,-1.2666198898652352,0.20529123700925656
Random-13,random,rv1_coarse,3,0.9,85764,490758,2164405.3915521405,2944532.5269672945,780127.135415154,7.8954627196941285,2.886579864025407e-15
Random-13,random,rv1_coarse,4,1.31,85821,491178,2293355.540033461,2424288.9908727086,130933.45083924755,2.050097994602649,0.04035486906293473
Random-13,random,rv1_coarse,5,2.2,85655,490359,1579765.4548757933,1560372.9460600999,-19392.508815693436,-0.5780392270675652,0.563237635721382
Random-13,random,rv1_coarse,6,3.93,85494,489521,2930951.80770224,2934284.7164082597,3332.9087060196325,0.025142572497858378,0.9799412429610603
Random-13,random,rv1_coarse,7,4.7,84299,482184,709485.6462683819,654024.2592617389,-55461.387006642995,-1.6791665709852583,0.09311958501545625
Random-13,random,rv1_coarse,8,6.55,84109,482078,1410685.5566265325,1458927.5034403035,48241.946813771036,0.9048269269185825,0.3655570840760358
Random-13,random,rv1_coarse,9,9.18,76523,439025,1509165.3459971799,1899852.6687571448,390687.32275996497,3.9835254285770465,6.790040234250228e-05
Random-14,random,rv1_coarse,1,0.45,2262,560641,18792103.417136382,65816505.712408096,47024402.29527171,22.191434089762595,0.0
Random-14,random,rv1_coarse,2,0.7,2281,574198,15150909.911880754,22556426.397032503,7405516.485151749,4.659102356414473,3.175912625996702e-06
Random-14,random,rv1_coarse,3,0.9,2289,574233,951218.6105286151,2835963.134252113,1884744.5237234978,42.50393561187461,0.0
Random-14,random,rv1_coarse,4,1.31,2296,574703,1326291.9782229965,2409123.1773247863,1082831.1991017899,44.10336361900774,0.0
Random-14,random,rv1_coarse,5,2.2,2305,573709,1131142.4594631237,1564992.782273606,433850.32281048223,19.236780126579475,0.0
Random-14,random,rv1_coarse,6,3.93,2306,572709,1799505.711377927,2938356.3421181533,1138850.6307402262,4.983138553525337,6.256111957370081e-07
Random-14,random,rv1_coarse,7,4.7,2310,564173,456520.2188491359,663120.0043552228,206599.7855060869,11.100978911921665,0.0
Random-14,random,rv1_coarse,8,6.55,2273,563914,500602.73105477344,1455594.8858835003,954992.1548287269,49.19298578828488,0.0
Random-14,random,rv1_coarse,9,9.18,2030,513518,538440.6776189193,1847015.3784235045,1308574.7008045851,30.759746386762465,0.0
Random-15,random,rv1_coarse,1,0.45,2549,560354,10767285.110312868,65877094.671035744,55109809.56072287,37.15274496529636,0.0
Random-15,random,rv1_coarse,2,0.7,2532,573947,8236404.536334913,22590168.732559398,14353764.196224485,13.44659447612255,0.0
Random-15,random,rv1_coarse,3,0.9,2511,574011,1303052.7501991238,2835152.9716586326,1532100.2214595089,35.612791773381815,0.0
Random-15,random,rv1_coarse,4,1.31,2520,574479,1642516.465079365,2408158.248200694,765641.783121329,31.21606700914976,0.0
Random-15,random,rv1_coarse,5,2.2,2522,573492,1257896.9558073524,1564599.5260124372,306702.57020508475,13.52297264523361,0.0
Random-15,random,rv1_coarse,6,3.93,2503,572512,1407315.7948961246,2940462.8568029283,1533147.0619068036,3.2426756585934506,0.0011841292828000949
Random-15,random,rv1_coarse,7,4.7,2492,563991,454418.4322582263,663195.9609097542,208777.52865152783,11.427594113065101,0.0
Random-15,random,rv1_coarse,8,6.55,2479,563708,575200.174843687,1455615.821049831,880415.6462061441,13.321801403837734,0.0
Random-15,random,rv1_coarse,9,9.18,2156,513392,1428139.7446950371,1843600.228253041,415460.4835580038,0.7263679277439454,0.4676132472165362
Random-16,random,rv1_coarse,1,0.45,91077,471826,68823772.38860177,65010568.72491783,-3813203.663683936,-5.048704877007048,4.4481527194939474e-07
Random-16,random,rv1_coarse,2,0.7,93669,482810,21946474.15159318,22639775.196302235,693301.0447090566,2.066100903424015,0.03881895296405302
Random-16,random,rv1_coarse,3,0.9,93585,482937,4151871.8014825783,2572029.136986288,-1579842.6644962905,-9.898059156716794,0.0
Random-16,random,rv1_coarse,4,1.31,93450,483549,2861498.895689049,2316556.1545116324,-544942.7411774164,-6.798131251282203,1.059841103767667e-11
Random-16,random,rv1_coarse,5,2.2,93311,482703,1481833.0511298995,1578996.6162640138,97163.56513411435,2.6538056750635577,0.00795896470919999
Random-16,random,rv1_coarse,6,3.93,93050,481965,2964639.165373497,2927833.158363323,-36806.007010173984,-0.3364195240656387,0.7365545285460011
Random-16,random,rv1_coarse,7,4.7,91822,474661,527489.7542259417,688351.8968487114,160862.1426227697,5.20318934132936,1.9589709832068536e-07
Random-16,random,rv1_coarse,8,6.55,91194,474993,1301042.3712497693,1480697.4976095315,179655.12635976216,3.9405186164943404,8.130564025510267e-05
Random-16,random,rv1_coarse,9,9.18,83450,432098,2287532.8730653645,1755791.6477640327,-531741.2253013318,-3.847361047252165,0.0001193969536104067
Random-17,random,rv1_coarse,1,0.45,30425,532478,62449207.266099446,65809145.51581223,3359938.2497127876,2.800270064249086,0.0051059869159955085
Random-17,random,rv1_coarse,2,0.7,31038,545441,35014516.51201062,21816536.685603905,-13197979.826406714,-18.27441159209295,0.0
Random-17,random,rv1_coarse,3,0.9,31019,545503,3574743.0423291908,2786045.1792941275,-788697.8630350633,-4.203726984326835,2.625556010782404e-05
Random-17,random,rv1_coarse,4,1.31,31107,545892,3152581.1578333797,2362203.772327427,-790377.3855059529,-8.744138485881201,0.0
Random-17,random,rv1_coarse,5,2.2,31110,544904,1748760.7512914366,1552665.75492526,-196094.99636617652,-5.300451546609871,1.155166209354519e-07
Random-17,random,rv1_coarse,6,3.93,30962,544053,3660521.58973361,2892430.908472614,-768090.681260996,-4.128712901201456,3.64799562944107e-05
Random-17,random,rv1_coarse,7,4.7,30446,536037,825204.7014725242,653023.5442359542,-172181.15723657003,-7.642942717128635,2.1316282072803006e-14
Random-17,random,rv1_coarse,8,6.55,30424,535763,2438059.494512453,1395752.7534091545,-1042306.7411032987,-10.594844542828186,0.0
Random-17,random,rv1_coarse,9,9.18,27878,487670,3191838.55032348,1764690.472177763,-1427148.0781457168,-6.427312728228998,1.2987944053577394e-10
Random-18,random,rv1_coarse,1,0.45,93237,469666,67814455.70105274,65193398.94912705,-2621056.751925692,-3.533838595586117,0.000409571109402318
Random-18,random,rv1_coarse,2,0.7,95814,480665,21941036.82803892,22643952.95515701,702916.127118092,2.1217010298636714,0.03386285209567297
Random-18,random,rv1_coarse,3,0.9,95820,480702,4367321.529144512,2521737.3943687915,-1845584.13477572,-11.51003564267778,0.0
Random-18,random,rv1_coarse,4,1.31,95789,481210,3041426.9362896276,2278091.1430764943,-763335.7932131332,-8.795728945602557,0.0
Random-18,random,rv1_coarse,5,2.2,95533,480481,1565802.4124349812,1562750.5054878742,-3051.9069471070543,-0.0739956106872049,0.9410138778518606
Random-18,random,rv1_coarse,6,3.93,95219,479796,2936456.0284769107,2933259.9186592638,-3196.1098176469095,-0.029684534906559656,0.9763186458440125
Random-18,random,rv1_coarse,7,4.7,94027,472456,533040.1340329201,687998.0341871566,154957.90015423647,5.055064800781492,4.3024465856689176e-07
Random-18,random,rv1_coarse,8,6.55,93555,472632,1300103.7856017547,1481780.7402457376,181676.95464398293,3.870825007389885,0.00010846763752803135
Random-18,random,rv1_coarse,9,9.18,85521,430027,2251325.4990068227,1760431.4837726124,-490894.0152342103,-3.577587047930656,0.0003467807490262764
