target,kind,data_col,frequency_band,frequency_mhz,n_blocked,n_visible,mean_blocked,mean_visible,diff_visible_minus_blocked,z_score,p_value
Random-15,random,rv2_coarse,8,6.55,2928,678879,7626379.726714588,304450890.7079327,296824510.9812181,18.3694204975576,0.0
Random-15,random,rv2_coarse,9,9.18,2557,616106,271434084.2269948,316464754.80693364,45030670.57993883,0.17808971220359662,0.858652521355844
Random-16,random,rv2_coarse,1,0.45,133680,544510,2676363209.327756,3587439355.6014414,911076146.2736855,5.353668923787218,8.618849678398988e-08
Random-16,random,rv2_coarse,2,0.7,137059,556534,212374009.49199557,244008361.64710456,31634352.15510899,0.7447263779797151,0.45643714948400316
Random-16,random,rv2_coarse,3,0.9,137150,556941,4200505.6307405215,11083593.803962762,6883088.17322224,1.9955800999066409,0.04597964740037175
Random-16,random,rv2_coarse,4,1.31,136947,557795,2923938.210958893,2653097.9979833956,-270840.21297549736,-1.6899543006369802,0.09103669789002744
Random-16,random,rv2_coarse,5,2.2,136631,556655,13240136.918321976,16129553.314766798,2889416.3964448217,0.48041139336627986,0.6309348944738704
Random-16,random,rv2_coarse,6,3.93,136069,555763,12155345.336012887,5529513.885754365,-6625831.450258522,-0.9722297227684935,0.3309362769416744
Random-16,random,rv2_coarse,7,4.7,134405,548121,564694054.2746639,90621768.03815244,-474072286.23651147,-8.368178766316555,0.0
Random-16,random,rv2_coarse,8,6.55,133836,547971,522956009.55752015,249497337.9569544,-273458671.6005658,-5.366772690883634,8.015797359206545e-08
Random-16,random,rv2_coarse,9,9.18,121333,497330,603023657.1121184,246321802.00282395,-356701855.1092944,-7.326388747878702,2.3647750424515834e-13
Random-17,random,rv2_coarse,1,0.45,39745,638445,2696384452.558068,3452145505.5244455,755761052.9663777,2.7537712971823463,0.0058912920226179555
Random-17,random,rv2_coarse,2,0.7,40408,653185,167338276.57726213,242113511.22260788,74775234.64534575,1.2637392750247525,0.2063236233154906
Random-17,random,rv2_coarse,3,0.9,40298,653793,5080792.165301317,10009684.106975105,4928891.941673787,1.683963050415402,0.0921888098327226
Random-17,random,rv2_coarse,4,1.31,40568,654174,3172756.470037961,2677570.4621168613,-495186.00792109966,-2.877784760637024,0.0040047828266613905
Random-17,random,rv2_coarse,5,2.2,40521,652765,6008318.272496051,16153051.378365796,10144733.105869744,2.5896260425170743,0.009608024224557754
