event_type,pre_event_time,post_event_time,gap_seconds
Egress,1974-11-04 00:14:58.439,1974-11-04 00:15:00.364,1.925
Ingress,1974-11-04 00:15:00.673,1974-11-04 00:15:02.289,1.616
Egress,1974-11-04 00:15:04.214,1974-11-04 00:15:06.139,1.925
Ingress,1974-11-04 00:15:12.223,1974-11-04 00:15:13.799,1.576
Egress,1974-11-04 00:15:13.799,1974-11-04 00:15:15.724,1.925
Ingress,1974-11-04 00:15:16.033,1974-11-04 00:15:17.649,1.616
Egress,1974-11-04 00:15:19.883,1974-11-04 00:15:21.499,1.616
Ingress,1974-11-04 00:15:27.583,1974-11-04 00:15:29.158,1.575
Egress,1974-11-04 00:15:29.158,1974-11-04 00:15:31.083,1.925
Ingress,1974-11-04 00:15:31.393,1974-11-04 00:15:33.008,1.615
Egress,1974-11-04 00:15:35.243,1974-11-04 00:15:36.858,1.615
Ingress,1974-11-04 00:15:42.943,1974-11-04 00:15:44.518,1.575
Egress,1974-11-04 00:15:44.518,1974-11-04 00:15:46.443,1.925
Ingress,1974-11-04 00:15:46.752,1974-11-04 00:15:48.368,1.616
Egress,1974-11-04 00:15:50.602,1974-11-04 00:15:52.218,1.616
Ingress,1974-11-04 00:16:11.427,1974-11-04 00:16:15.237,3.81
Egress,1974-11-04 00:16:15.237,1974-11-04 00:16:17.162,1.925
