event_type,pre_event_time,post_event_time,event_time,event_key,planet,sun_sep_deg,mercury_sep_deg,venus_sep_deg,earth_sep_deg,mars_sep_deg,jupiter_sep_deg,saturn_sep_deg,uranus_sep_deg,neptune_sep_deg
DISAPPEARANCE,1974-09-07 18:52:51.207,1974-09-07 18:52:53.132,1974-09-07 18:52:53.132,1974-09-07 18:52:51.207|1974-09-07 18:52:53.132|DISAPPEARANCE,saturn,96.84552562668671,124.1864110446547,26.63895202882126,132.7304207667778,83.18910589737764,117.9166560202126,0.0,106.64327793550768,147.86521804354203
REAPPEARANCE,1974-09-07 19:39:26.680,1974-09-07 19:39:28.605,1974-09-07 19:39:28.605,1974-09-07 19:39:26.680|1974-09-07 19:39:28.605|REAPPEARANCE,saturn,97.02372563640566,124.28137172706677,26.690567001666643,133.00476265594492,83.20281180536325,117.91506195845201,0.0,106.64253527338612,147.86422431798027
REAPPEARANCE,1974-09-07 23:21:25.499,1974-09-07 23:21:27.424,1974-09-07 23:21:27.424,1974-09-07 23:21:25.499|1974-09-07 23:21:27.424|REAPPEARANCE,saturn,97.95847970549067,124.73726447370456,26.932345439665724,135.0281567626458,83.2682237650289,117.90680898428475,0.0,106.63938335614253,147.85993766930014
DISAPPEARANCE,1974-09-08 02:16:44.927,1974-09-08 02:16:46.852,1974-09-08 02:16:46.852,1974-09-08 02:16:44.927|1974-09-08 02:16:46.852|DISAPPEARANCE,saturn,98.72023162392523,125.09751885740526,27.122344610665355,136.7927336581159,83.31988088153722,117.90012356265684,0.0,106.63698172829352,147.85665611113956
REAPPEARANCE,1974-09-08 03:03:22.250,1974-09-08 03:03:24.175,1974-09-08 03:03:24.175,1974-09-08 03:03:22.250|1974-09-08 03:03:24.175|REAPPEARANCE,saturn,98.89401353654303,125.19213009154413,27.17391620926385,137.05843038133236,83.33357360672291,117.89850733799781,0.0,106.63624368455805,147.85566926714847
REAPPEARANCE,1974-09-08 06:45:19.121,1974-09-08 06:45:21.046,1974-09-08 06:45:21.046,1974-09-08 06:45:19.121|1974-09-08 06:45:21.046|REAPPEARANCE,saturn,99.83050908507565,125.64605187549336,27.4153187068734,139.09613070065467,83.3988691867003,117.89015549631449,0.0,106.63311504387326,147.85141783764925
DISAPPEARANCE,1974-09-08 09:40:38.590,1974-09-08 09:40:40.515,1974-09-08 09:40:40.515,1974-09-08 09:40:38.590|1974-09-08 09:40:40.515|DISAPPEARANCE,saturn,100.59907904602561,126.00482520123326,27.605055179647145,140.88414095649173,83.45043870461525,117.88339091839019,0.0,106.63073031707549,147.84816266654016
REAPPEARANCE,1974-09-08 10:27:15.927,1974-09-08 10:27:17.852,1974-09-08 10:27:17.852,1974-09-08 10:27:15.927|1974-09-08 10:27:17.852|REAPPEARANCE,saturn,100.76781593994319,126.09903070185338,27.656548447626225,141.14131368571176,83.46410628429896,117.88175325257376,0.0,106.62999676144571,147.84718288020315
DISAPPEARANCE,1974-09-08 13:22:33.499,1974-09-08 13:22:35.424,1974-09-08 13:22:35.424,1974-09-08 13:22:33.499|1974-09-08 13:22:35.424|DISAPPEARANCE,saturn,101.5397773649539,126.45700812963783,27.846117459390506,142.94098376173332,83.51561905345952,117.87494997975259,0.0,106.62762014923858,147.84394089700314
REAPPEARANCE,1974-09-08 17:51:09.665,1974-09-08 17:51:11.590,1974-09-08 17:51:11.590,1974-09-08 17:51:09.665|1974-09-08 17:51:11.590|REAPPEARANCE,saturn,102.64431255793909,127.002198026435,28.138492124991757,145.25452291723028,83.59439355679736,117.864796410655,0.0,106.62378820355369,147.83875987762357
DISAPPEARANCE,1974-09-08 20:46:27.182,1974-09-08 20:46:29.107,1974-09-08 20:46:29.107,1974-09-08 20:46:27.182|1974-09-08 20:46:29.107|DISAPPEARANCE,saturn,103.42287916061349,127.35872223853909,28.327792438354315,147.07752536242225,83.64580249879005,117.85791286273584,0.0,106.62142493159936,147.83554144372007
REAPPEARANCE,1974-09-08 21:33:04.560,1974-09-08 21:33:06.485,1974-09-08 21:33:06.485,1974-09-08 21:33:04.560|1974-09-08 21:33:06.485|REAPPEARANCE,saturn,103.58287460000025,127.45232995807868,28.379167122239807,147.3223139401487,83.6594268844539,117.85624260398265,0.0,106.62069684062276,147.83457122701196
REAPPEARANCE,1974-09-09 16:02:48.627,1974-09-09 16:02:50.552,1974-09-09 16:02:50.552,1974-09-09 16:02:48.627|1974-09-09 16:02:50.552|REAPPEARANCE,saturn,108.27317316055753,129.68970084492528,29.580108479469292,157.77809824675415,83.9835097023871,117.81270224492901,0.0,106.60532842994347,147.81381812832578
DISAPPEARANCE,1974-09-09 18:58:04.369,1974-09-09 18:58:08.179,1974-09-09 18:58:08.179,1974-09-09 18:58:04.369|1974-09-09 18:58:08.179|DISAPPEARANCE,saturn,109.07016289250551,130.04197819995898,29.768605751270492,159.67227918123012,84.03454786314916,117.80557772499529,0.0,106.6029889335818,147.81065648189372
REAPPEARANCE,1974-09-09 19:44:45.470,1974-09-09 19:44:47.395,1974-09-09 19:44:47.395,1974-09-09 19:44:45.470|1974-09-09 19:44:47.395|REAPPEARANCE,saturn,109.20822907234142,130.1344871111404,29.819777257074353,159.89138330974413,84.04807776100749,117.8038418274565,0.0,106.6022665076472,147.8097006164234
DISAPPEARANCE,1974-09-10 02:22:11.531,1974-09-10 02:22:13.456,1974-09-10 02:22:13.456,1974-09-10 02:22:11.531|1974-09-10 02:22:13.456|DISAPPEARANCE,saturn,110.94488431791581,130.92966952613318,30.247709173882637,163.93451105353947,84.16350685463648,117.78771882482977,0.0,106.59686684661723,147.80244141146815
REAPPEARANCE,1974-09-10 10:32:40.611,1974-09-10 10:32:42.536,1974-09-10 10:32:42.536,1974-09-10 10:32:40.611|1974-09-10 10:32:42.536|REAPPEARANCE,saturn,112.92277609778796,131.9050448288172,30.77690082524352,168.39663851700757,84.30545700896931,117.76790014167892,0.0,106.59002231107051,147.79330772389832
DISAPPEARANCE,1974-09-10 13:27:56.285,1974-09-10 13:27:58.210,1974-09-10 13:27:58.210,1974-09-10 13:27:56.285|1974-09-10 13:27:58.210|DISAPPEARANCE,saturn,113.73266440168265,132.25382598936582,30.964696880402872,170.36109049984927,84.35611140920322,117.76058000570961,0.0,106.58768393667967,147.79017711098382
DISAPPEARANCE,1974-09-10 17:09:53.161,1974-09-10 17:09:55.086,1974-09-10 17:09:55.086,1974-09-10 17:09:53.161|1974-09-10 17:09:55.086|DISAPPEARANCE,saturn,114.65319555138913,132.69352713782442,31.20340042779816,172.50328097440487,84.42011861581845,117.7514369714072,0.0,106.58461704851901,147.78609822069672
REAPPEARANCE,1974-09-10 17:56:30.520,1974-09-10 17:56:32.445,1974-09-10 17:56:32.445,1974-09-10 17:56:30.520|1974-09-10 17:56:32.445|REAPPEARANCE,saturn,114.75543668297102,132.78481986431822,31.254326828644384,172.6416243086094,84.43351227860573,117.74964397142251,0.0,106.58389149651087,147.78514875148454
DISAPPEARANCE,1974-09-11 00:33:43.034,1974-09-11 00:33:44.959,1974-09-11 00:33:44.959,1974-09-11 00:33:43.034|1974-09-11 00:33:44.959|DISAPPEARANCE,saturn,116.47606108112649,133.5701965151828,31.680263328324816,176.68535001952336,84.54779501709938,117.73301568486397,0.0,106.57846950980134,147.77795005627215
DISAPPEARANCE,1974-09-11 04:15:39.879,1974-09-11 04:15:41.804,1974-09-11 04:15:41.804,1974-09-11 04:15:39.879|1974-09-11 04:15:41.804|DISAPPEARANCE,saturn,117.37591171739682,134.00729158399434,31.91849863856549,178.3571215644777,84.61147728579056,117.72373682282563,0.0,106.57538547802237,147.77387716444971
DISAPPEARANCE,1974-09-11 07:57:32.907,1974-09-11 07:57:38.642,1974-09-11 07:57:38.642,1974-09-11 07:57:32.907|1974-09-11 07:57:38.642|DISAPPEARANCE,saturn,118.26629181731343,134.44352089729452,32.15658540628288,177.97439776833838,84.67504688294655,117.71441494044494,0.0,106.57229337757006,147.76980392302258
REAPPEARANCE,1974-09-11 08:44:15.961,1974-09-11 08:44:17.886,1974-09-11 08:44:17.886,1974-09-11 08:44:15.961|1974-09-11 08:44:17.886|REAPPEARANCE,saturn,118.3346045898841,134.5341328097829,32.20740762614307,177.45616704699972,84.68835514448351,117.712583721235,0.0,106.57156147978895,147.7688544194473
DISAPPEARANCE,1974-09-11 11:39:29.751,1974-09-11 11:39:33.561,1974-09-11 11:39:33.561,1974-09-11 11:39:29.751|1974-09-11 11:39:33.561|DISAPPEARANCE,saturn,119.14573945574259,134.8788247674628,32.39449376411057,176.08802470567903,84.73849319527636,117.70505270821432,0.0,106.5691925451115,147.76572977327822
DISAPPEARANCE,1974-09-11 15:21:26.634,1974-09-11 15:21:30.444,1974-09-11 15:21:30.444,1974-09-11 15:21:26.634|1974-09-11 15:21:30.444|DISAPPEARANCE,saturn,120.01211329210209,135.3133278116973,32.63229804659474,173.96606183995806,84.80183221444109,117.69564878770132,0.0,106.5660806909899,147.76165213017055
DISAPPEARANCE,1974-09-11 19:03:23.496,1974-09-11 19:03:27.306,1974-09-11 19:03:27.306,1974-09-11 19:03:23.496|1974-09-11 19:03:27.306|DISAPPEARANCE,saturn,120.8633931789047,135.74696753992458,32.8699678419473,171.78305508478724,84.86505335085168,117.68620611567658,0.0,106.56295715209731,147.75757041030855
DISAPPEARANCE,1974-09-12 02:27:17.221,1974-09-12 02:27:21.031,1974-09-12 02:27:21.031,1974-09-12 02:27:17.221|1974-09-12 02:27:21.031|DISAPPEARANCE,saturn,122.51015787461758,136.61166158449404,33.344927863357924,167.3452428069037,84.9911372298298,117.66721116285504,0.0,106.55667011656011,147.74938953711418
