event_key,event_time,event_type,planet,channel_start,channel_end,run_length,channels,min_delta_db,max_delta_db,mean_delta_db
1974-10-13 09:21:06.812|1974-10-13 09:21:08.737|DISAPPEARANCE,1974-10-13 09:21:08.737,DISAPPEARANCE,Saturn,4,7,4,"4,5,6,7",1.4061171112331254,3.5848962395872963,2.1186567782841403
1974-10-24 23:59:56.611|1974-10-24 23:59:58.536|DISAPPEARANCE,1974-10-24 23:59:58.536,DISAPPEARANCE,Saturn,2,5,4,"2,3,4,5",0.5169791523229064,10.553464484958228,3.6782307459064154
1974-11-04 00:05:16.702|1974-11-04 00:05:17.009|DISAPPEARANCE,1974-11-04 00:05:17.009,DISAPPEARANCE,Saturn,7,9,3,"7,8,9",0.8524060451451327,1.846601240425462,1.1939515523339932
1974-11-04 00:05:47.421|1974-11-04 00:05:49.346|DISAPPEARANCE,1974-11-04 00:05:49.346,DISAPPEARANCE,Saturn,2,4,3,"2,3,4",0.6364338578419346,0.8264575701722766,0.7509994953679567
1974-11-04 00:05:47.421|1974-11-04 00:05:49.346|DISAPPEARANCE,1974-11-04 00:05:49.346,DISAPPEARANCE,Saturn,6,9,4,"6,7,8,9",0.8524152174444148,3.159886757371688,1.9367203070742154
1974-11-04 00:06:02.780|1974-11-04 00:06:03.088|DISAPPEARANCE,1974-11-04 00:06:03.088,DISAPPEARANCE,Saturn,6,9,4,"6,7,8,9",1.499760568573454,3.159886757371688,1.978875263611197
1974-11-04 00:07:34.938|1974-11-04 00:07:35.246|DISAPPEARANCE,1974-11-04 00:07:35.246,DISAPPEARANCE,Saturn,2,4,3,"2,3,4",0.5662352352020237,0.905291507900934,0.6997832027620788
1974-11-04 00:07:50.297|1974-11-04 00:07:50.605|DISAPPEARANCE,1974-11-04 00:07:50.605,DISAPPEARANCE,Saturn,2,4,3,"2,3,4",0.5662352352020237,0.8551613277784744,0.6830731427212591
1974-11-04 00:08:21.016|1974-11-04 00:08:21.324|DISAPPEARANCE,1974-11-04 00:08:21.324,DISAPPEARANCE,Saturn,6,8,3,"6,7,8",0.7891055381651826,3.3704030983077615,1.9104504001708886
1974-11-05 04:46:13.853|1974-11-05 04:46:15.778|DISAPPEARANCE,1974-11-05 04:46:15.778,DISAPPEARANCE,Saturn,6,8,3,"6,7,8",1.4468390204151307,3.3705783376198664,2.480048434403915
1974-11-08 17:50:24.047|1974-11-08 17:50:25.972|DISAPPEARANCE,1974-11-08 17:50:25.972,DISAPPEARANCE,Saturn,5,9,5,"5,6,7,8,9",0.9953977137893856,8.77190207305157,5.439847795817679
1974-11-12 00:08:54.862|1974-11-12 00:11:19.920|DISAPPEARANCE,1974-11-12 00:11:19.920,DISAPPEARANCE,Saturn,1,4,4,"1,2,3,4",0.8458435645302935,1.1995697870881363,0.972428036588547
1974-11-13 00:00:04.942|1974-11-13 00:00:06.867|DISAPPEARANCE,1974-11-13 00:00:06.867,DISAPPEARANCE,Saturn,2,5,4,"2,3,4,5",0.9508218422396797,1.6619971649323515,1.3113949113049284
1974-11-16 23:59:52.147|1974-11-16 23:59:54.072|DISAPPEARANCE,1974-11-16 23:59:54.072,DISAPPEARANCE,Saturn,3,5,3,"3,4,5",0.8108829930300625,1.9549359456409015,1.5269145272394598
1974-11-19 12:44:38.357|1974-11-19 12:44:40.282|DISAPPEARANCE,1974-11-19 12:44:40.282,DISAPPEARANCE,Saturn,1,3,3,"1,2,3",0.8508969885220603,3.9549166657287897,2.729722052920444
1974-11-21 11:42:45.936|1974-11-21 11:42:49.746|DISAPPEARANCE,1974-11-21 11:42:49.746,DISAPPEARANCE,Saturn,2,4,3,"2,3,4",0.9577828891242526,1.8672176431391783,1.4322038446330494
1974-11-22 00:00:35.675|1974-11-22 00:00:37.600|DISAPPEARANCE,1974-11-22 00:00:37.600,DISAPPEARANCE,Saturn,1,3,3,"1,2,3",0.507890826353256,1.540218162852332,1.0255271860782535
1974-11-22 00:02:35.074|1974-11-22 00:02:36.627|DISAPPEARANCE,1974-11-22 00:02:36.627,DISAPPEARANCE,Saturn,2,4,3,"2,3,4",0.8495176942944775,1.165265268027493,1.0163808141088124
1974-11-22 00:06:59.996|1974-11-22 00:07:01.590|DISAPPEARANCE,1974-11-22 00:07:01.590,DISAPPEARANCE,Saturn,3,5,3,"3,4,5",0.8113274763311813,1.3059180802218575,1.0020553468792592
1974-11-22 00:10:58.090|1974-11-22 00:10:59.685|REAPPEARANCE,1974-11-22 00:10:59.685,REAPPEARANCE,Saturn,2,4,3,"2,3,4",0.8442738118026981,1.2740143958185883,1.034258408912438
1974-11-22 00:11:13.450|1974-11-22 00:11:15.044|REAPPEARANCE,1974-11-22 00:11:15.044,REAPPEARANCE,Saturn,2,4,3,"2,3,4",0.7744246125808398,1.2740143958185883,1.0109753425051518
1974-11-22 00:11:42.244|1974-11-22 00:11:43.839|DISAPPEARANCE,1974-11-22 00:11:43.839,DISAPPEARANCE,Saturn,3,5,3,"3,4,5",0.9531883289888022,1.6260319893964494,1.3797944752176967
1974-11-22 00:12:18.738|1974-11-22 00:12:20.292|REAPPEARANCE,1974-11-22 00:12:20.292,REAPPEARANCE,Saturn,3,5,3,"3,4,5",0.5171950379521925,0.6961680887971001,0.6010824896509857
1974-11-22 00:14:00.150|1974-11-22 00:14:00.481|DISAPPEARANCE,1974-11-22 00:14:00.481,DISAPPEARANCE,Saturn,3,5,3,"3,4,5",0.8247900899511269,1.9582687631539035,1.4283876394254549
1974-11-22 00:16:22.567|1974-11-22 00:16:24.492|DISAPPEARANCE,1974-11-22 00:16:24.492,DISAPPEARANCE,Saturn,1,5,5,"1,2,3,4,5",0.5490160010484487,1.617985274844957,1.0200708914032162
1974-11-22 00:16:37.927|1974-11-22 00:16:39.852|DISAPPEARANCE,1974-11-22 00:16:39.852,DISAPPEARANCE,Saturn,1,3,3,"1,2,3",0.5490160010484487,1.4922488595057564,1.1218651096861352
1974-11-22 02:30:17.489|1974-11-22 02:30:21.299|DISAPPEARANCE,1974-11-22 02:30:21.299,DISAPPEARANCE,Saturn,1,3,3,"1,2,3",0.6666721954535633,4.921750884027501,2.2221279160509995
