frequency_band,frequency_mhz,n_events,combined_z,mean_z,target,data_col,kind
2,0.7,106,4.11032084040497,0.3992296522037777,Random-045,rv2_coarse,random
3,0.9,108,4.214848735005487,0.40557400862482856,Random-045,rv2_coarse,random
4,1.31,108,6.214368018282776,0.5979778413664937,Random-045,rv2_coarse,random
5,2.2,111,0.48693797075026357,0.04621810683731092,Random-045,rv2_coarse,random
6,3.93,109,-0.8193488401543976,-0.07847938558653457,Random-045,rv2_coarse,random
7,4.7,107,-0.5146215520318353,-0.049750343239848685,Random-045,rv2_coarse,random
8,6.55,104,0.12287736276310705,0.012049116740536582,Random-045,rv2_coarse,random
9,9.18,103,-2.143300034216447,-0.21118562756039966,Random-045,rv2_coarse,random
1,0.45,144,2.841071675352501,0.23675597294604175,Random-046,rv2_coarse,random
2,0.7,144,-4.5349154994341445,-0.37790962495284536,Random-046,rv2_coarse,random
3,0.9,143,-3.23515692578462,-0.27053741303064915,Random-046,rv2_coarse,random
4,1.31,141,-3.0978255268285393,-0.26088397185475554,Random-046,rv2_coarse,random
5,2.2,147,-2.7579792294790426,-0.22747429293701743,Random-046,rv2_coarse,random
6,3.93,147,-0.3590612893740307,-0.029614876010810108,Random-046,rv2_coarse,random
7,4.7,147,-3.8468321466204385,-0.3172813679112309,Random-046,rv2_coarse,random
8,6.55,147,-2.2926293653575245,-0.18909288303445823,Random-046,rv2_coarse,random
9,9.18,145,0.4682960190726617,0.038889867617485356,Random-046,rv2_coarse,random
1,0.45,120,10.30758873403615,0.9409498105196196,Random-047,rv2_coarse,random
2,0.7,123,-2.712386590142679,-0.2445676625810792,Random-047,rv2_coarse,random
3,0.9,127,-1.9972261165445346,-0.17722515952916584,Random-047,rv2_coarse,random
4,1.31,123,0.2526976312183655,0.02278497808219892,Random-047,rv2_coarse,random
5,2.2,126,-1.8468765686885211,-0.16453284180221703,Random-047,rv2_coarse,random
6,3.93,127,4.3357063752297895,0.3847317274977097,Random-047,rv2_coarse,random
7,4.7,125,2.3699023186486685,0.21197050738131162,Random-047,rv2_coarse,random
8,6.55,123,0.3140715358629421,0.028318876700097837,Random-047,rv2_coarse,random
9,9.18,120,1.5658643248159267,0.14294320211571326,Random-047,rv2_coarse,random
1,0.45,125,-0.3579041025983835,-0.032011916113441785,Random-048,rv2_coarse,random
2,0.7,128,-4.876671168548925,-0.43104090661223377,Random-048,rv2_coarse,random
