event_type,pre_event_time,post_event_time,gap_seconds
Egress,1974-09-19 16:29:34.031,1974-09-19 16:29:35.956,1.925
Ingress,1974-09-19 19:24:30.564,1974-09-19 19:24:32.489,1.925
Egress,1974-09-19 20:11:32.972,1974-09-19 20:11:36.781,3.809
Egress,1974-09-20 03:35:27.004,1974-09-20 03:35:30.813,3.809
Ingress,1974-09-20 06:30:21.611,1974-09-20 06:30:23.536,1.925
Ingress,1974-09-20 10:12:20.098,1974-09-20 10:12:22.023,1.925
Ingress,1974-09-20 13:53:59.872,1974-09-20 13:54:01.797,1.925
Egress,1974-09-20 14:41:21.427,1974-09-20 14:41:23.352,1.925
Ingress,1974-09-20 21:18:11.019,1974-09-20 21:18:12.944,1.925
Egress,1974-09-20 22:05:03.784,1974-09-20 22:05:05.709,1.925
Egress,1974-09-21 01:47:14.193,1974-09-21 01:47:16.118,1.925
Ingress,1974-09-21 04:41:09.135,1974-09-21 04:41:11.060,1.925
Egress,1974-09-21 05:29:11.040,1974-09-21 05:29:12.965,1.925
Egress,1974-09-21 09:11:08.120,1974-09-21 09:11:10.045,1.925
Ingress,1974-09-21 12:06:00.693,1974-09-21 12:06:02.618,1.925
Egress,1974-09-21 12:53:06.871,1974-09-21 12:53:08.796,1.925
Ingress,1974-09-21 15:47:57.720,1974-09-21 15:47:59.645,1.925
Egress,1974-09-21 16:35:03.923,1974-09-21 16:35:05.848,1.925
Ingress,1974-09-21 19:29:52.687,1974-09-21 19:29:54.612,1.925
Egress,1974-09-21 20:17:00.830,1974-09-21 20:17:02.755,1.925
Ingress,1974-09-21 23:11:49.699,1974-09-21 23:11:51.624,1.925
Ingress,1974-09-22 02:53:38.928,1974-09-22 02:53:40.853,1.925
Egress,1974-09-22 03:40:47.071,1974-09-22 03:40:50.881,3.81
Ingress,1974-09-22 06:35:37.792,1974-09-22 06:35:41.602,3.81
Egress,1974-09-22 07:22:44.017,1974-09-22 07:22:47.827,3.81
Ingress,1974-09-22 10:17:34.728,1974-09-22 10:17:38.538,3.81
Egress,1974-09-22 11:04:21.758,1974-09-22 11:04:23.683,1.925
Ingress,1974-09-22 13:59:29.923,1974-09-22 13:59:31.848,1.925
Egress,1974-09-22 14:46:38.088,1974-09-22 14:46:41.898,3.81
Ingress,1974-09-22 21:23:24.163,1974-09-22 21:23:26.088,1.925
Egress,1974-09-22 22:10:32.328,1974-09-22 22:10:36.138,3.81
Ingress,1974-09-22 23:59:58.151,1974-09-23 00:00:00.076,1.925
Ingress,1974-09-23 01:05:20.726,1974-09-23 01:05:22.651,1.925
Egress,1974-09-23 01:52:28.891,1974-09-23 01:52:34.626,5.735
Ingress,1974-09-23 04:47:17.846,1974-09-23 04:47:19.771,1.925
Egress,1974-09-23 05:34:26.011,1974-09-23 05:34:29.821,3.81
Ingress,1974-09-23 08:29:14.685,1974-09-23 08:29:16.610,1.925
Egress,1974-09-23 09:15:06.021,1974-09-23 09:16:28.555,82.534
Egress,1974-09-23 12:58:19.795,1974-09-23 12:58:23.605,3.81
Ingress,1974-09-23 15:52:49.432,1974-09-23 15:53:29.737,40.305
Egress,1974-09-23 16:40:10.999,1974-09-23 16:40:20.584,9.585
Ingress,1974-09-23 23:17:00.666,1974-09-23 23:17:02.591,1.925
Egress,1974-09-23 23:59:26.542,1974-09-23 23:59:28.467,1.925
Ingress,1974-09-24 02:58:57.612,1974-09-24 02:58:59.537,1.925
Egress,1974-09-24 03:46:07.665,1974-09-24 03:46:11.475,3.81
Ingress,1974-09-24 06:40:54.559,1974-09-24 06:40:56.484,1.925
Egress,1974-09-24 07:28:04.612,1974-09-24 07:28:08.422,3.81
Ingress,1974-09-24 10:22:51.775,1974-09-24 10:22:53.700,1.925
Egress,1974-09-24 11:10:01.810,1974-09-24 11:10:05.620,3.81
Ingress,1974-09-24 14:04:50.560,1974-09-24 14:04:52.485,1.925
Egress,1974-09-24 14:51:58.670,1974-09-24 14:52:02.480,3.81
Egress,1974-09-24 18:33:55.535,1974-09-24 18:33:59.345,3.81
Ingress,1974-09-24 21:28:09.920,1974-09-24 21:28:50.225,40.305
Egress,1974-09-24 22:15:52.655,1974-09-24 22:15:58.390,5.735
Ingress,1974-09-25 01:08:55.863,1974-09-25 01:10:47.191,111.328
Egress,1974-09-25 05:39:50.328,1974-09-25 05:39:52.253,1.925
Egress,1974-09-25 09:21:47.343,1974-09-25 09:21:49.268,1.925
Ingress,1974-09-25 12:16:34.332,1974-09-25 12:16:40.067,5.735
Egress,1974-09-25 13:03:46.284,1974-09-25 13:03:48.209,1.925
Ingress,1974-09-25 15:58:31.266,1974-09-25 15:58:35.076,3.81
Egress,1974-09-25 16:45:43.208,1974-09-25 16:45:45.133,1.925
Ingress,1974-09-25 19:40:28.230,1974-09-25 19:40:32.040,3.81
Egress,1974-09-25 20:27:40.172,1974-09-25 20:27:42.097,1.925
Ingress,1974-09-25 23:22:25.271,1974-09-25 23:22:29.081,3.81
Egress,1974-09-26 00:09:27.613,1974-09-26 00:09:29.538,1.925
Ingress,1974-09-26 03:04:12.541,1974-09-26 03:04:14.466,1.925
Egress,1974-09-26 03:51:24.508,1974-09-26 03:51:26.433,1.925
Ingress,1974-09-26 06:46:09.590,1974-09-26 06:46:11.515,1.925
Egress,1974-09-26 07:33:10.051,1974-09-26 07:33:13.860,3.809
Ingress,1974-09-26 10:28:04.639,1974-09-26 10:28:06.564,1.925
Egress,1974-09-26 11:15:18.538,1974-09-26 11:15:20.463,1.925
Ingress,1974-09-26 14:10:01.541,1974-09-26 14:10:03.466,1.925
Egress,1974-09-26 14:57:13.541,1974-09-26 14:57:15.466,1.925
Ingress,1974-09-26 17:51:58.591,1974-09-26 17:52:00.516,1.925
Egress,1974-09-26 18:39:10.592,1974-09-26 18:39:12.517,1.925
Ingress,1974-09-26 21:33:51.817,1974-09-26 21:33:55.627,3.81
Egress,1974-09-26 22:20:21.522,1974-09-26 22:20:23.447,1.925
Ingress,1974-09-27 01:15:48.746,1974-09-27 01:15:54.481,5.735
Ingress,1974-09-27 08:39:40.866,1974-09-27 08:39:42.791,1.925
Egress,1974-09-27 09:26:54.722,1974-09-27 09:26:56.647,1.925
Ingress,1974-09-27 12:21:37.833,1974-09-27 12:21:39.758,1.925
Egress,1974-09-27 13:08:49.779,1974-09-27 13:08:51.704,1.925
Ingress,1974-09-27 16:03:32.896,1974-09-27 16:03:34.821,1.925
Egress,1974-09-27 16:50:46.766,1974-09-27 16:50:48.691,1.925
Ingress,1974-09-27 19:45:27.925,1974-09-27 19:45:31.775,3.85
Egress,1974-09-27 20:32:39.925,1974-09-27 20:32:43.735,3.81
Ingress,1974-09-27 23:27:25.188,1974-09-27 23:27:27.113,1.925
Ingress,1974-09-28 03:09:21.736,1974-09-28 03:09:23.661,1.925
Egress,1974-09-28 03:56:33.630,1974-09-28 03:56:37.439,3.809
Ingress,1974-09-28 06:51:17.044,1974-09-28 06:51:18.969,1.925
Egress,1974-09-28 07:38:30.962,1974-09-28 07:38:34.772,3.81
Egress,1974-09-28 11:20:25.993,1974-09-28 11:20:27.918,1.925
Ingress,1974-09-28 14:15:09.070,1974-09-28 14:15:10.995,1.925
Egress,1974-09-28 15:02:22.988,1974-09-28 15:02:24.913,1.925
Ingress,1974-09-28 17:57:05.974,1974-09-28 17:57:07.899,1.925
Egress,1974-09-28 18:44:19.914,1974-09-28 18:44:21.839,1.925
Ingress,1974-09-28 21:38:45.797,1974-09-28 21:38:47.722,1.925
Ingress,1974-09-29 01:21:00.073,1974-09-29 01:21:01.998,1.925
Egress,1974-09-29 02:08:12.070,1974-09-29 02:08:13.995,1.925
Ingress,1974-09-29 05:02:55.143,1974-09-29 05:02:57.068,1.925
Egress,1974-09-29 05:50:09.068,1974-09-29 05:50:10.993,1.925
Ingress,1974-09-29 08:44:15.731,1974-09-29 08:44:17.656,1.925
Egress,1974-09-29 09:32:06.100,1974-09-29 09:32:08.025,1.925
Ingress,1974-09-29 12:25:55.413,1974-09-29 12:25:57.338,1.925
Egress,1974-09-29 13:14:03.078,1974-09-29 13:14:05.003,1.925
Ingress,1974-09-29 16:08:42.400,1974-09-29 16:08:51.985,9.585
Egress,1974-09-29 16:56:02.046,1974-09-29 16:56:03.971,1.925
Ingress,1974-09-29 19:50:45.140,1974-09-29 19:50:47.065,1.925
Egress,1974-09-29 20:37:59.051,1974-09-29 20:38:00.976,1.925
Ingress,1974-09-29 23:32:42.133,1974-09-29 23:32:44.058,1.925
Egress,1974-09-29 23:59:54.128,1974-09-29 23:59:56.053,1.925
Ingress,1974-09-30 00:14:34.662,1974-09-30 00:16:57.464,142.802
Egress,1974-09-30 00:19:50.272,1974-09-30 00:19:52.197,1.925
Ingress,1974-09-30 03:14:33.417,1974-09-30 03:14:37.226,3.809
Ingress,1974-09-30 06:56:30.358,1974-09-30 06:56:34.167,3.809
Egress,1974-09-30 07:43:44.243,1974-09-30 07:43:46.168,1.925
Ingress,1974-09-30 10:38:27.408,1974-09-30 10:38:31.218,3.81
Egress,1974-09-30 11:25:33.633,1974-09-30 11:25:37.443,3.81
Ingress,1974-09-30 14:20:24.436,1974-09-30 14:20:28.245,3.809
Egress,1974-09-30 15:07:38.302,1974-09-30 15:07:40.227,1.925
Ingress,1974-09-30 18:02:21.445,1974-09-30 18:02:25.254,3.809
Egress,1974-09-30 18:49:35.304,1974-09-30 18:49:37.229,1.925
Ingress,1974-09-30 21:44:18.424,1974-09-30 21:44:22.234,3.81
Egress,1974-09-30 22:31:32.298,1974-09-30 22:31:34.223,1.925
Ingress,1974-10-01 01:26:15.423,1974-10-01 01:26:19.233,3.81
Egress,1974-10-01 02:12:45.142,1974-10-01 02:14:11.526,86.384
Ingress,1974-10-01 05:08:12.486,1974-10-01 05:08:16.295,3.809
Egress,1974-10-01 09:37:25.346,1974-10-01 09:37:27.271,1.925
Ingress,1974-10-01 12:32:06.434,1974-10-01 12:32:10.244,3.81
Egress,1974-10-01 13:19:22.237,1974-10-01 13:19:24.162,1.925
Ingress,1974-10-01 16:14:03.450,1974-10-01 16:14:07.260,3.81
Egress,1974-10-01 17:01:19.253,1974-10-01 17:01:21.178,1.925
Ingress,1974-10-01 19:56:00.471,1974-10-01 19:56:04.280,3.809
Egress,1974-10-01 20:43:16.266,1974-10-01 20:43:18.191,1.925
Ingress,1974-10-01 23:37:57.420,1974-10-01 23:38:01.230,3.81
Ingress,1974-10-02 00:03:48.065,1974-10-02 00:03:51.875,3.81
Egress,1974-10-02 00:03:57.650,1974-10-02 00:03:58.365,0.715
Ingress,1974-10-02 00:04:04.140,1974-10-02 00:04:07.235,3.095
Egress,1974-10-02 00:04:13.010,1974-10-02 00:04:13.725,0.715
Ingress,1974-10-02 00:04:19.500,1974-10-02 00:04:22.595,3.095
Egress,1974-10-02 00:04:28.370,1974-10-02 00:04:29.085,0.715
Ingress,1974-10-02 00:04:34.860,1974-10-02 00:04:37.954,3.094
Egress,1974-10-02 00:04:43.729,1974-10-02 00:04:44.445,0.716
Ingress,1974-10-02 00:04:50.220,1974-10-02 00:04:53.314,3.094
Egress,1974-10-02 00:04:59.089,1974-10-02 00:04:59.805,0.716
Ingress,1974-10-02 00:05:05.580,1974-10-02 00:05:08.674,3.094
Egress,1974-10-02 00:05:14.449,1974-10-02 00:05:15.165,0.716
Ingress,1974-10-02 00:05:20.940,1974-10-02 00:05:24.034,3.094
Egress,1974-10-02 00:05:29.809,1974-10-02 00:05:30.525,0.716
Ingress,1974-10-02 00:05:36.300,1974-10-02 00:05:39.394,3.094
Egress,1974-10-02 00:05:45.169,1974-10-02 00:05:45.885,0.716
Ingress,1974-10-02 00:05:51.660,1974-10-02 00:05:55.470,3.81
Egress,1974-10-02 00:06:00.529,1974-10-02 00:06:01.245,0.716
Ingress,1974-10-02 00:06:07.020,1974-10-02 00:06:10.114,3.094
Egress,1974-10-02 00:06:15.889,1974-10-02 00:06:16.605,0.716
Ingress,1974-10-02 00:06:22.380,1974-10-02 00:06:25.474,3.094
Egress,1974-10-02 00:06:31.249,1974-10-02 00:06:31.965,0.716
Ingress,1974-10-02 00:06:37.740,1974-10-02 00:06:40.834,3.094
Egress,1974-10-02 00:06:46.609,1974-10-02 00:06:47.325,0.716
Ingress,1974-10-02 00:06:53.100,1974-10-02 00:06:56.194,3.094
Egress,1974-10-02 00:07:01.969,1974-10-02 00:07:03.894,1.925
Ingress,1974-10-02 00:07:08.460,1974-10-02 00:07:11.553,3.093
Egress,1974-10-02 00:07:17.328,1974-10-02 00:07:18.045,0.717
Ingress,1974-10-02 00:07:23.820,1974-10-02 00:07:26.913,3.093
Egress,1974-10-02 00:07:32.688,1974-10-02 00:07:33.405,0.717
Ingress,1974-10-02 00:07:39.180,1974-10-02 00:07:42.273,3.093
Egress,1974-10-02 00:07:48.048,1974-10-02 00:07:48.765,0.717
Ingress,1974-10-02 00:07:54.540,1974-10-02 00:07:57.633,3.093
Egress,1974-10-02 00:08:03.408,1974-10-02 00:08:04.125,0.717
Ingress,1974-10-02 00:08:09.900,1974-10-02 00:08:13.710,3.81
Egress,1974-10-02 00:08:18.768,1974-10-02 00:08:19.485,0.717
Ingress,1974-10-02 00:08:25.260,1974-10-02 00:08:28.353,3.093
Egress,1974-10-02 00:08:34.128,1974-10-02 00:08:34.845,0.717
Ingress,1974-10-02 00:08:40.620,1974-10-02 00:08:43.713,3.093
Egress,1974-10-02 00:09:03.640,1974-10-02 00:09:05.565,1.925
Ingress,1974-10-02 00:09:11.340,1974-10-02 00:09:14.433,3.093
Egress,1974-10-02 00:09:20.208,1974-10-02 00:09:22.133,1.925
Ingress,1974-10-02 00:09:26.700,1974-10-02 00:09:29.793,3.093
Egress,1974-10-02 00:09:35.568,1974-10-02 00:09:36.285,0.717
Ingress,1974-10-02 00:09:42.060,1974-10-02 00:09:45.152,3.092
Egress,1974-10-02 00:09:50.927,1974-10-02 00:09:51.645,0.718
Ingress,1974-10-02 00:09:57.420,1974-10-02 00:10:00.512,3.092
Egress,1974-10-02 00:10:06.287,1974-10-02 00:10:07.005,0.718
Ingress,1974-10-02 00:10:12.780,1974-10-02 00:10:15.872,3.092
Egress,1974-10-02 00:10:21.647,1974-10-02 00:10:22.365,0.718
Ingress,1974-10-02 00:10:28.140,1974-10-02 00:10:31.950,3.81
Egress,1974-10-02 00:10:37.007,1974-10-02 00:10:37.725,0.718
Ingress,1974-10-02 00:10:43.500,1974-10-02 00:10:46.592,3.092
Egress,1974-10-02 00:10:52.367,1974-10-02 00:10:53.085,0.718
Ingress,1974-10-02 00:10:58.860,1974-10-02 00:11:01.952,3.092
Egress,1974-10-02 00:11:07.727,1974-10-02 00:11:08.445,0.718
Ingress,1974-10-02 00:11:14.220,1974-10-02 00:11:17.312,3.092
Egress,1974-10-02 00:11:23.087,1974-10-02 00:11:23.805,0.718
Ingress,1974-10-02 00:11:29.580,1974-10-02 00:11:32.672,3.092
Egress,1974-10-02 00:11:38.447,1974-10-02 00:11:39.165,0.718
Ingress,1974-10-02 00:11:44.222,1974-10-02 00:11:48.032,3.81
Egress,1974-10-02 00:11:53.807,1974-10-02 00:11:54.525,0.718
Ingress,1974-10-02 00:12:00.300,1974-10-02 00:12:03.392,3.092
Egress,1974-10-02 00:12:09.167,1974-10-02 00:12:09.885,0.718
Ingress,1974-10-02 00:12:15.660,1974-10-02 00:12:18.751,3.091
Egress,1974-10-02 00:25:13.245,1974-10-02 00:25:15.170,1.925
Ingress,1974-10-02 03:19:54.540,1974-10-02 03:19:58.350,3.81
Egress,1974-10-02 04:07:08.440,1974-10-02 04:07:10.365,1.925
Ingress,1974-10-02 07:01:51.517,1974-10-02 07:01:55.327,3.81
Egress,1974-10-02 07:49:05.384,1974-10-02 07:49:07.309,1.925
Ingress,1974-10-02 10:43:48.495,1974-10-02 10:43:52.305,3.81
Egress,1974-10-02 11:31:02.376,1974-10-02 11:31:04.301,1.925
Ingress,1974-10-02 14:25:43.603,1974-10-02 14:25:45.528,1.925
Egress,1974-10-02 15:12:59.410,1974-10-02 15:13:01.335,1.925
Ingress,1974-10-02 18:07:36.758,1974-10-02 18:07:46.343,9.585
Egress,1974-10-02 18:54:52.543,1974-10-02 18:54:54.468,1.925
Ingress,1974-10-02 21:49:31.806,1974-10-02 21:49:33.731,1.925
Egress,1974-10-02 22:36:53.384,1974-10-02 22:36:55.309,1.925
Ingress,1974-10-03 01:31:11.526,1974-10-03 01:31:13.451,1.925
Egress,1974-10-03 02:18:50.392,1974-10-03 02:18:52.317,1.925
Egress,1974-10-03 09:42:42.379,1974-10-03 09:42:44.304,1.925
Ingress,1974-10-03 12:37:23.674,1974-10-03 12:37:25.599,1.925
Ingress,1974-10-03 16:18:21.173,1974-10-03 16:18:23.098,1.925
Egress,1974-10-03 17:06:34.578,1974-10-03 17:06:36.503,1.925
Ingress,1974-10-03 20:01:15.777,1974-10-03 20:01:17.702,1.925
Ingress,1974-10-03 23:43:12.864,1974-10-03 23:43:14.789,1.925
Egress,1974-10-04 00:30:34.345,1974-10-04 00:30:36.270,1.925
Ingress,1974-10-04 03:25:13.647,1974-10-04 03:25:15.572,1.925
Ingress,1974-10-04 07:07:08.891,1974-10-04 07:07:10.816,1.925
Egress,1974-10-04 11:36:21.490,1974-10-04 11:36:23.415,1.925
Ingress,1974-10-04 14:31:00.832,1974-10-04 14:31:02.757,1.925
Egress,1974-10-04 15:18:01.276,1974-10-04 15:18:03.201,1.925
Egress,1974-10-04 19:00:13.721,1974-10-04 19:00:15.646,1.925
Egress,1974-10-04 22:42:06.829,1974-10-04 22:42:10.639,3.81
Ingress,1974-10-05 00:00:05.830,1974-10-05 00:00:07.755,1.925
Egress,1974-10-05 00:09:23.793,1974-10-05 00:11:46.611,142.818
Ingress,1974-10-05 05:18:43.241,1974-10-05 05:18:45.166,1.925
Egress,1974-10-05 06:05:11.050,1974-10-05 06:05:12.975,1.925
Ingress,1974-10-05 09:00:36.359,1974-10-05 09:00:40.169,3.81
Ingress,1974-10-05 12:42:33.390,1974-10-05 12:42:37.200,3.81
Egress,1974-10-05 13:29:49.178,1974-10-05 13:29:51.103,1.925
Ingress,1974-10-05 16:24:28.412,1974-10-05 16:24:30.337,1.925
Egress,1974-10-05 17:11:44.200,1974-10-05 17:11:46.125,1.925
