event_type,pre_event_time,post_event_time,event_time,event_key,planet,sun_sep_deg,mercury_sep_deg,venus_sep_deg,earth_sep_deg,mars_sep_deg,jupiter_sep_deg,saturn_sep_deg,uranus_sep_deg,neptune_sep_deg
REAPPEARANCE,1975-05-04 00:10:50.531,1975-05-04 00:10:50.639,1975-05-04 00:10:50.639,1975-05-04 00:10:50.531|1975-05-04 00:10:50.639|REAPPEARANCE,neptune,75.15189141572588,128.50552848772858,100.89986110322755,102.22087317024723,59.69849043550049,114.53774544439678,140.38226723417353,39.63659138333664,0.0
REAPPEARANCE,1975-05-04 00:10:58.298,1975-05-04 00:11:00.223,1975-05-04 00:11:00.223,1975-05-04 00:10:58.298|1975-05-04 00:11:00.223|REAPPEARANCE,neptune,77.6618879431691,128.54290247441136,100.91841890090146,107.49508553755494,59.707797385970466,114.53975313496285,140.38358891242564,39.63701160349456,0.0
DISAPPEARANCE,1975-05-04 00:11:00.223,1975-05-04 00:11:02.041,1975-05-04 00:11:02.041,1975-05-04 00:11:00.223|1975-05-04 00:11:02.041|DISAPPEARANCE,neptune,77.23518611950192,128.53644790767552,100.91526101721982,106.61676030572556,59.70626998813554,114.53942177003971,140.38336730528752,39.63694126994526,0.0
REAPPEARANCE,1975-05-04 00:11:05.891,1975-05-04 00:11:05.998,1975-05-04 00:11:05.998,1975-05-04 00:11:05.891|1975-05-04 00:11:05.998|REAPPEARANCE,neptune,75.15084042129386,128.504503050134,100.89956744370772,102.21865839582635,59.69859658052564,114.53775980744759,140.3822611155084,39.63659000646565,0.0
REAPPEARANCE,1975-05-04 00:11:13.657,1975-05-04 00:11:15.582,1975-05-04 00:11:15.582,1975-05-04 00:11:13.657|1975-05-04 00:11:15.582|REAPPEARANCE,neptune,77.66194302341833,128.54189508213295,100.9181335715065,107.49515082603017,59.70790765009713,114.5397683975236,140.38358337563773,39.63701041542869,0.0
DISAPPEARANCE,1975-05-04 00:11:15.582,1975-05-04 00:11:17.400,1975-05-04 00:11:17.400,1975-05-04 00:11:15.582|1975-05-04 00:11:17.400|DISAPPEARANCE,neptune,77.23505180298618,128.53543751561918,100.91497430844859,106.61645076263036,59.70637956868686,114.53943688479923,140.38336167141094,39.63694005073128,0.0
REAPPEARANCE,1975-05-04 00:11:21.250,1975-05-04 00:11:21.357,1975-05-04 00:11:21.357,1975-05-04 00:11:21.250|1975-05-04 00:11:21.357|REAPPEARANCE,neptune,75.14980067750471,128.50347765050216,100.89927383842047,102.21645960593897,59.69870274349265,114.53777418315194,140.38225499617585,39.63658863151524,0.0
REAPPEARANCE,1975-05-04 00:11:29.017,1975-05-04 00:11:30.942,1975-05-04 00:11:30.942,1975-05-04 00:11:29.017|1975-05-04 00:11:30.942|REAPPEARANCE,neptune,77.66199650533187,128.54088761744686,100.9178482150221,107.4952139278461,59.70801791813332,114.53978365942334,140.3835778383776,39.637009227016975,0.0
DISAPPEARANCE,1975-05-04 00:11:30.942,1975-05-04 00:11:32.759,1975-05-04 00:11:32.759,1975-05-04 00:11:30.942|1975-05-04 00:11:32.759|DISAPPEARANCE,neptune,77.23491600251815,128.5344271197181,100.91468759223756,106.61613929606625,59.706489146574626,114.53945199796176,140.38335603753578,39.636938831267344,0.0
REAPPEARANCE,1975-05-04 00:11:36.609,1975-05-04 00:11:36.717,1975-05-04 00:11:36.717,1975-05-04 00:11:36.609|1975-05-04 00:11:36.717|REAPPEARANCE,neptune,75.14875999676492,128.5024521955364,100.89898021233,102.21426015794967,59.698808913914114,114.53778855852418,140.3822488770375,39.63658725632527,0.0
