target,kind,data_col,frequency_band,frequency_mhz,n_blocked,n_visible,mean_blocked,mean_visible,diff_visible_minus_blocked,z_score,p_value
Random-07,random,rv2_coarse,4,1.31,725,3946,1848382.3914655172,2141437.5689147236,293055.17744920636,1.2100633319631584,0.22625459205858967
Random-07,random,rv2_coarse,5,2.2,806,4051,2125297.4537065756,2846689.1249228586,721391.671216283,2.356337145770324,0.018456158303527426
Random-07,random,rv2_coarse,6,3.93,744,3904,1505567.7668010753,1624016.7867731813,118449.01997210598,0.6781017045997666,0.49770721001777307
Random-07,random,rv2_coarse,7,4.7,747,3985,3486526.1955321287,2049208.2633122501,-1437317.9322198785,-0.42144897162772915,0.6734272655906528
Random-07,random,rv2_coarse,8,6.55,703,3833,2299599.3222906296,186147013.8896599,183847414.56736928,1.0247258155930303,0.30549257850162315
Random-07,random,rv2_coarse,9,9.18,844,4266,86559514.08054557,382226716.76219034,295667202.6816448,1.6769448399627915,0.09355326871103875
Random-08,random,rv2_coarse,1,0.45,1001,4093,2517569144.4133368,1788008596.9073875,-729560547.5059493,-0.5057206986656552,0.6130527355110131
Random-08,random,rv2_coarse,2,0.7,988,3725,1354537639.520243,23882559.38712589,-1330655080.133117,-1.228433958825909,0.21928410652858132
Random-08,random,rv2_coarse,3,0.9,976,3751,3114807.468045594,12329388.510813784,9214581.04276819,0.9846557165410734,0.3247932116816661
Random-08,random,rv2_coarse,4,1.31,973,3698,2131064.1785714286,2086712.9353704706,-44351.24320095801,-0.16652102128624754,0.8677469415230243
Random-08,random,rv2_coarse,5,2.2,982,3875,2102913.2766675153,2885126.852919355,782213.5762518398,2.491131380631995,0.012733702379860823
Random-08,random,rv2_coarse,6,3.93,934,3714,1938361.8176525696,1521236.94571217,-417124.8719403995,-1.6143944762579163,0.10644188909693186
Random-08,random,rv2_coarse,7,4.7,910,3822,1752307.232348901,2400819.0517855356,648511.8194366347,0.3174466306491403,0.7509047292935651
Random-08,random,rv2_coarse,8,6.55,909,3627,2760534.881291254,196473337.84271932,193712802.96142808,1.021691339728476,0.3069270112607434
Random-08,random,rv2_coarse,9,9.18,1032,4078,26502231.478670817,411055689.2362668,384553457.75759596,2.3296123850238013,0.019826646974859807
Random-09,random,rv2_coarse,1,0.45,1104,3990,2010216345.9961503,1909555652.8120143,-100660693.18413591,-0.1026813942686451,0.9182158408033243
Random-09,random,rv2_coarse,2,0.7,1047,3666,51378738.35816619,374645985.40699506,323267247.04882884,1.098672015413199,0.2719111532058338
Random-09,random,rv2_coarse,3,0.9,1016,3711,1912536.2359744094,12757868.924043385,10845332.688068977,1.147461196650821,0.25119106148454673
Random-09,random,rv2_coarse,4,1.31,1003,3668,1706001.3744391825,2202581.925351009,496580.5509118263,1.967755022429444,0.049096231574255356
Random-09,random,rv2_coarse,5,2.2,1044,3813,2233302.193426724,2862145.2669322058,628843.0735054817,1.7986399045555566,0.07207566075954097
Random-09,random,rv2_coarse,6,3.93,1001,3647,1524101.2128496503,1627276.8412393748,103175.62838972453,0.5456687673597466,0.5852936447352171
Random-09,random,rv2_coarse,7,4.7,1034,3698,5602181.591815764,1346099.034998463,-4256082.556817301,-0.8170796362781092,0.4138829194449851
Random-09,random,rv2_coarse,8,6.55,989,3547,697065168.6657056,7251387.299761462,-689813781.3659441,-0.9925880213218583,0.3209107646919973
Random-09,random,rv2_coarse,9,9.18,1123,3987,330468287.82526225,334216081.35533357,3747793.530071318,0.01050475676729762,0.9916185709089982
Random-10,random,rv2_coarse,1,0.45,809,4285,755052717.3054698,2153458168.587996,1398405451.2825263,1.88307639564049,0.05969001556648479
Random-10,random,rv2_coarse,2,0.7,761,3952,11704168.875164257,358891409.17232895,347187240.2971647,1.2803986632033089,0.20040496388004225
Random-10,random,rv2_coarse,3,0.9,722,4005,50627528.80721953,3179653.5815387014,-47447875.22568083,-0.979980864244929,0.3270955645158744
Random-10,random,rv2_coarse,4,1.31,721,3950,1941787.3453536755,2124091.4442405063,182304.09888683073,0.7347060118304671,0.46251855819627785
Random-10,random,rv2_coarse,5,2.2,789,4068,3598104.53984474,2558019.397938176,-1040085.1419065641,-0.8678918430037741,0.38545354483326255
Random-10,random,rv2_coarse,6,3.93,730,3918,1473793.4964041095,1629513.7064031393,155720.20999902976,0.9006919496827366,0.36775213015070163
Random-10,random,rv2_coarse,7,4.7,748,3984,3497015.1147225937,2046878.1856298484,-1450136.9290927453,-0.4256686168904776,0.6703493331809405
Random-10,random,rv2_coarse,8,6.55,716,3820,2499614.0411247383,186735182.9605213,184235568.91939658,1.0234066369175072,0.3061156226867441
Random-10,random,rv2_coarse,9,9.18,821,4289,87943023.98739152,380376353.6716801,292433329.68428856,1.6551625203784495,0.09789153558876396
Random-11,random,rv2_coarse,1,0.45,17,5077,12599570.323529411,1937796278.90569,1925196708.5821605,4.17418688408144,2.9905220229053953e-05
Random-11,random,rv2_coarse,2,0.7,18,4695,1971573.1666666667,303985140.2015003,302013567.0348336,1.323372206133909,0.18571163001633684
Random-11,random,rv2_coarse,3,0.9,19,4708,4656055.447368421,10450111.15959537,5794055.71222695,0.7088203494734009,0.478435967997612
Random-11,random,rv2_coarse,4,1.31,12,4659,1369360.0,2097823.0437325607,728463.0437325607,3.599241547459235,0.000319146645715529
Random-11,random,rv2_coarse,5,2.2,18,4839,1003040.2118055555,2733389.681532858,1730349.4697273024,7.139876985751291,9.341416529196067e-13
Random-11,random,rv2_coarse,6,3.93,20,4628,539593.453125,1609661.2111063094,1070067.7579813094,10.301681694181942,0.0
Random-11,random,rv2_coarse,7,4.7,20,4712,268983.046875,2284624.4347250247,2015641.3878500247,1.5951120819668363,0.11068717417459051
Random-11,random,rv2_coarse,8,6.55,15,4521,776707.6588541666,158174402.1118677,157397694.45301354,1.0347542749499947,0.3007836819322627
Random-11,random,rv2_coarse,9,9.18,24,5086,925210.9947916666,334961305.25513357,334036094.2603419,2.543908727816774,0.010961972412378174
Random-12,random,rv2_coarse,1,0.45,1023,4071,1810227592.0711756,1961813577.5020573,151585985.43088174,0.1808006818490265,0.8565240278925088
Random-12,random,rv2_coarse,2,0.7,983,3730,14337251.976602238,378861180.39411366,364523928.4175114,1.2689788441844227,0.2044486095941056
Random-12,random,rv2_coarse,3,0.9,1025,3702,1907864.1656707318,12785528.801475553,10877664.63580482,1.1478731819266663,0.25102092069444293
Random-12,random,rv2_coarse,4,1.31,1004,3667,2593278.995891434,1959786.6836310336,-633492.3122604005,-0.7169149915949085,0.4734265510875475
Random-12,random,rv2_coarse,5,2.2,1044,3813,2620342.3656609193,2756173.60687123,135831.24121031072,0.37373209926112305,0.7086036413028747
Random-12,random,rv2_coarse,6,3.93,1021,3627,1747498.6765426053,1564959.4169596084,-182539.25958299683,-0.6714179803954273,0.5019542937161123
Random-12,random,rv2_coarse,7,4.7,1033,3699,390459.1108899481,2802699.577132333,2412240.466242385,1.4986244333531191,0.13397109045430589
Random-12,random,rv2_coarse,8,6.55,980,3556,20375522.540625,195486532.75388756,175111010.21326256,0.9036619484478664,0.36617468192836666
