frequency_band,frequency_mhz,n_events,combined_z,mean_z,target,data_col,kind
1,0.45,2514,8.157753216978675,0.16270013995268376,Random-025,rv2_coarse,random
2,0.7,2546,29.523334079083252,0.5851082224928433,Random-025,rv2_coarse,random
3,0.9,2536,39.2419745533219,0.7792489526097299,Random-025,rv2_coarse,random
4,1.31,2542,17.744416932116792,0.35194431973518253,Random-025,rv2_coarse,random
5,2.2,2566,-28.85258660954432,-0.5695822244331377,Random-025,rv2_coarse,random
6,3.93,2574,-3.709226842502084,-0.07311039371689756,Random-025,rv2_coarse,random
7,4.7,2566,-7.223291059060949,-0.1425958180049947,Random-025,rv2_coarse,random
8,6.55,2562,4.463262395896513,0.08817853052395756,Random-025,rv2_coarse,random
9,9.18,2545,3.415496525909778,0.0677033182347859,Random-025,rv2_coarse,random
1,0.45,1917,6.829207540978289,0.15597653013824544,Random-026,rv2_coarse,random
2,0.7,1945,-12.340609110711602,-0.2798187378980501,Random-026,rv2_coarse,random
3,0.9,1925,-30.271602374944163,-0.6899538514011163,Random-026,rv2_coarse,random
4,1.31,1949,-1.2008768213226675,-0.027201480545432397,Random-026,rv2_coarse,random
5,2.2,1969,4.064728008248188,0.09160277534833294,Random-026,rv2_coarse,random
6,3.93,1961,0.6357225473841697,0.014355846901573115,Random-026,rv2_coarse,random
7,4.7,1949,0.7163952077444801,0.016227318206407822,Random-026,rv2_coarse,random
8,6.55,1940,-1.7807505123054708,-0.04042985772173953,Random-026,rv2_coarse,random
9,9.18,1934,-5.104036578570832,-0.11606079557983891,Random-026,rv2_coarse,random
1,0.45,1430,-0.9248534880285885,-0.024457097791656758,Random-027,rv2_coarse,random
2,0.7,1455,-3.277869022453685,-0.08593302486099547,Random-027,rv2_coarse,random
3,0.9,1463,-14.304485110429262,-0.37398145500906715,Random-027,rv2_coarse,random
4,1.31,1487,3.862009621110114,0.10015159428734338,Random-027,rv2_coarse,random
5,2.2,1491,13.571977106423788,0.35148297742380996,Random-027,rv2_coarse,random
6,3.93,1490,7.252161436835787,0.18787730807600111,Random-027,rv2_coarse,random
7,4.7,1483,1.501507252775846,0.038990325322290006,Random-027,rv2_coarse,random
8,6.55,1463,-3.6002729841683716,-0.09412679440432642,Random-027,rv2_coarse,random
9,9.18,1443,-5.391540805829136,-0.14193180665888733,Random-027,rv2_coarse,random
1,0.45,1738,-10.041909270923547,-0.2408748222212665,Random-028,rv2_coarse,random
2,0.7,1750,-8.838732686695963,-0.21128612354796128,Random-028,rv2_coarse,random
3,0.9,1751,2.9334307660114134,0.07010238110952981,Random-028,rv2_coarse,random
4,1.31,1784,-6.125108485624705,-0.14501614638853508,Random-028,rv2_coarse,random
5,2.2,1799,6.5103093646775445,0.15349210593236037,Random-028,rv2_coarse,random
6,3.93,1785,-2.7149393268275364,-0.06426004394939375,Random-028,rv2_coarse,random
7,4.7,1751,1.2917380836994365,0.030869627634102236,Random-028,rv2_coarse,random
8,6.55,1730,-3.4864327179769226,-0.08382204207807574,Random-028,rv2_coarse,random
9,9.18,1743,-1.241125872545448,-0.029728098786008732,Random-028,rv2_coarse,random
1,0.45,990,6.618912649763017,0.21036285310111502,Random-029,rv2_coarse,random
2,0.7,992,1.444493911118109,0.04586272754075043,Random-029,rv2_coarse,random
3,0.9,990,2.8089905640497723,0.08927558054551109,Random-029,rv2_coarse,random
4,1.31,1006,10.275185271602009,0.3239594634548819,Random-029,rv2_coarse,random
5,2.2,1008,4.983617901499039,0.1569692094849529,Random-029,rv2_coarse,random
6,3.93,1003,4.167430783226681,0.13158849772978262,Random-029,rv2_coarse,random
7,4.7,994,0.9535141194106496,0.030243631384997006,Random-029,rv2_coarse,random
8,6.55,989,-0.17161256026204066,-0.005456961939522383,Random-029,rv2_coarse,random
9,9.18,982,-0.07755733154740142,-0.0024749539025009397,Random-029,rv2_coarse,random
1,0.45,1252,0.2606017676472647,0.007365041405508551,Random-030,rv2_coarse,random
2,0.7,1278,-3.609132153893742,-0.10095721410589352,Random-030,rv2_coarse,random
3,0.9,1264,-13.198948429725231,-0.37124942958076,Random-030,rv2_coarse,random
4,1.31,1260,-13.231995577490245,-0.3727692453621599,Random-030,rv2_coarse,random
5,2.2,1285,-11.246541945279569,-0.3137382310278873,Random-030,rv2_coarse,random
6,3.93,1275,-0.7752582025034216,-0.021711572418897897,Random-030,rv2_coarse,random
7,4.7,1272,-4.250747467276893,-0.11918504068630822,Random-030,rv2_coarse,random
8,6.55,1261,2.709645828887143,0.07630534947466025,Random-030,rv2_coarse,random
9,9.18,1254,-2.8138735531899193,-0.07946132626055177,Random-030,rv2_coarse,random
1,0.45,1587,9.34263314741483,0.2345205114173858,Random-031,rv2_coarse,random
2,0.7,1600,7.2513231251868575,0.18128307812967143,Random-031,rv2_coarse,random
3,0.9,1603,-2.5820691740989123,-0.06449129707582775,Random-031,rv2_coarse,random
4,1.31,1635,19.01425424689723,0.4702409198167701,Random-031,rv2_coarse,random
5,2.2,1644,46.25943839965771,1.1409049106907536,Random-031,rv2_coarse,random
6,3.93,1636,12.96201238978598,0.32046513146471584,Random-031,rv2_coarse,random
7,4.7,1627,6.185610003159418,0.15335175770957363,Random-031,rv2_coarse,random
8,6.55,1604,-3.9477169601531092,-0.09856978867951632,Random-031,rv2_coarse,random
9,9.18,1607,-0.21161962399283332,-0.00527895548745196,Random-031,rv2_coarse,random
1,0.45,884,8.13725685852467,0.27368556532447236,Random-032,rv2_coarse,random
2,0.7,886,-6.945802531235088,-0.23334879966644242,Random-032,rv2_coarse,random
3,0.9,881,-1.174249226311024,-0.03956146162282729,Random-032,rv2_coarse,random
4,1.31,888,8.525419555661934,0.2860943479011282,Random-032,rv2_coarse,random
5,2.2,897,3.0220039905096403,0.10090177635298904,Random-032,rv2_coarse,random
6,3.93,894,3.9385012450783448,0.13172318636885058,Random-032,rv2_coarse,random
7,4.7,884,-0.05553497014257976,-0.001867843176515546,Random-032,rv2_coarse,random
8,6.55,881,-0.9114062155265306,-0.03070605558892553,Random-032,rv2_coarse,random
9,9.18,872,-2.708883278780604,-0.09173436307802874,Random-032,rv2_coarse,random
1,0.45,2056,-4.623688322015585,-0.10197107456637618,Random-033,rv2_coarse,random
2,0.7,2107,-12.714235688827415,-0.27698610934542284,Random-033,rv2_coarse,random
3,0.9,2058,-50.88541183726488,-1.121684215812951,Random-033,rv2_coarse,random
4,1.31,2076,-51.8286042045526,-1.1375116111948762,Random-033,rv2_coarse,random
5,2.2,2102,-22.772628070817202,-0.4967030163171352,Random-033,rv2_coarse,random
6,3.93,2098,-4.252414160315346,-0.09283950446624474,Random-033,rv2_coarse,random
7,4.7,2102,-0.5549399528530476,-0.012104020124503186,Random-033,rv2_coarse,random
8,6.55,2069,1.0960662604438225,0.02409664413805276,Random-033,rv2_coarse,random
9,9.18,2068,-0.12751097322094257,-0.002803963095078957,Random-033,rv2_coarse,random
1,0.45,828,10.922970997315819,0.379599482877955,Random-034,rv2_coarse,random
2,0.7,833,5.9182891083298115,0.2050565640049275,Random-034,rv2_coarse,random
3,0.9,827,2.0868635980642,0.07256735750155657,Random-034,rv2_coarse,random
4,1.31,829,11.223018401268073,0.3897915406432762,Random-034,rv2_coarse,random
5,2.2,852,7.741293230244213,0.26521233604138184,Random-034,rv2_coarse,random
6,3.93,845,-0.843294708872684,-0.029010219909311023,Random-034,rv2_coarse,random
7,4.7,843,1.5538271403846347,0.053516649466328586,Random-034,rv2_coarse,random
8,6.55,838,-4.009596502266604,-0.13850921284070775,Random-034,rv2_coarse,random
9,9.18,827,-2.611641097113548,-0.09081565912395864,Random-034,rv2_coarse,random
1,0.45,993,10.08430874310419,0.3200158650810497,Random-035,rv2_coarse,random
2,0.7,996,-3.567036914151041,-0.11302588975067573,Random-035,rv2_coarse,random
3,0.9,993,-3.2943988953713275,-0.1045445889531327,Random-035,rv2_coarse,random
4,1.31,1001,6.351858791849815,0.20076305513538217,Random-035,rv2_coarse,random
5,2.2,1009,4.726415404029973,0.14879430388171122,Random-035,rv2_coarse,random
6,3.93,1004,5.106463928163643,0.1611585725538857,Random-035,rv2_coarse,random
7,4.7,990,1.5135534242798454,0.04810388556251314,Random-035,rv2_coarse,random
8,6.55,986,-1.0360589970990624,-0.03299484017485483,Random-035,rv2_coarse,random
9,9.18,977,-1.5979985999959476,-0.05112450459316581,Random-035,rv2_coarse,random
1,0.45,684,-1.352713333872417,-0.051722287034472465,Random-036,rv2_coarse,random
2,0.7,680,4.547254117200243,0.17437923516423218,Random-036,rv2_coarse,random
3,0.9,680,11.435249320917901,0.43852179339423497,Random-036,rv2_coarse,random
4,1.31,692,11.434378155530839,0.434669836506198,Random-036,rv2_coarse,random
5,2.2,702,9.251743354912609,0.3491845508855807,Random-036,rv2_coarse,random
6,3.93,703,2.0128023575699667,0.07591427870120579,Random-036,rv2_coarse,random
7,4.7,695,0.10812010186422111,0.004101229229159772,Random-036,rv2_coarse,random
8,6.55,689,-5.442567211906801,-0.20734529741501356,Random-036,rv2_coarse,random
9,9.18,680,-5.698091039301394,-0.21851181652045476,Random-036,rv2_coarse,random
1,0.45,1424,-5.3413315134883295,-0.14154500201771977,Random-037,rv2_coarse,random
2,0.7,1438,13.08785077215654,0.3451349112708141,Random-037,rv2_coarse,random
3,0.9,1425,11.948549081942632,0.31652479758025676,Random-037,rv2_coarse,random
4,1.31,1422,-0.8645613978790089,-0.022926937256659907,Random-037,rv2_coarse,random
5,2.2,1447,3.760015288032283,0.09884514553731691,Random-037,rv2_coarse,random
6,3.93,1454,-5.094280665237021,-0.13359821793377702,Random-037,rv2_coarse,random
7,4.7,1458,-0.5667529907063216,-0.0148427734439332,Random-037,rv2_coarse,random
8,6.55,1452,-2.009652287264921,-0.05273969495590679,Random-037,rv2_coarse,random
9,9.18,1444,-0.529099934342305,-0.013923682482692235,Random-037,rv2_coarse,random
1,0.45,2039,2.7005842169368974,0.05980659983152264,Random-038,rv2_coarse,random
2,0.7,2080,22.21733197114188,0.48714722932241084,Random-038,rv2_coarse,random
3,0.9,2051,52.78984158794749,1.1656482837646553,Random-038,rv2_coarse,random
4,1.31,2082,10.720662792565808,0.23495315075747952,Random-038,rv2_coarse,random
5,2.2,2092,-38.71013695126262,-0.846338052344242,Random-038,rv2_coarse,random
6,3.93,2090,-2.505796523104354,-0.05481162265948243,Random-038,rv2_coarse,random
7,4.7,2073,-8.108294545576634,-0.17808603540070414,Random-038,rv2_coarse,random
8,6.55,2057,0.2452402161185148,0.005407226281849943,Random-038,rv2_coarse,random
9,9.18,2046,3.045362282186003,0.06732651733414288,Random-038,rv2_coarse,random
1,0.45,2070,0.5110410452254732,0.011232349544181676,Random-039,rv2_coarse,random
2,0.7,2114,-4.377191421732334,-0.09520133707135457,Random-039,rv2_coarse,random
3,0.9,2103,-22.940875276838835,-0.5002537437298947,Random-039,rv2_coarse,random
4,1.31,2109,-1.9619132738143605,-0.04272101039583292,Random-039,rv2_coarse,random
5,2.2,2135,-2.767574893026916,-0.0598963616576058,Random-039,rv2_coarse,random
6,3.93,2135,0.7449323857140403,0.016121962841045806,Random-039,rv2_coarse,random
7,4.7,2113,-4.081901912066428,-0.08879996935457884,Random-039,rv2_coarse,random
8,6.55,2103,-3.7214292679327863,-0.08115030053752628,Random-039,rv2_coarse,random
9,9.18,2078,-5.1717871115532255,-0.11345349207459904,Random-039,rv2_coarse,random
1,0.45,1811,7.552868525506213,0.17748134029603155,Random-040,rv2_coarse,random
2,0.7,1848,32.36467260537465,0.7528704208504264,Random-040,rv2_coarse,random
3,0.9,1835,38.26314346579772,0.8932285828942678,Random-040,rv2_coarse,random
4,1.31,1830,0.9712978430097045,0.0227052809128354,Random-040,rv2_coarse,random
5,2.2,1854,-27.32945257001304,-0.6347110622681661,Random-040,rv2_coarse,random
6,3.93,1853,3.41674717269691,0.07937342743854385,Random-040,rv2_coarse,random
7,4.7,1844,-2.566189349042342,-0.05975967676447699,Random-040,rv2_coarse,random
8,6.55,1828,3.471155692623384,0.0811869073076397,Random-040,rv2_coarse,random
9,9.18,1823,0.9423370897422294,0.022070539567206615,Random-040,rv2_coarse,random
1,0.45,2045,10.674799075113828,0.23605491807875817,Random-041,rv2_coarse,random
2,0.7,2074,-0.5140786076812656,-0.011288211968605653,Random-041,rv2_coarse,random
3,0.9,2058,-0.36250500306052447,-0.007990819478608186,Random-041,rv2_coarse,random
4,1.31,2061,28.4420337332114,0.6265008308559069,Random-041,rv2_coarse,random
5,2.2,2081,28.595021480632912,0.6268366587634723,Random-041,rv2_coarse,random
6,3.93,2083,-1.24781346668495,-0.02734041065083111,Random-041,rv2_coarse,random
7,4.7,2070,0.6089547082393414,0.013384428126515007,Random-041,rv2_coarse,random
8,6.55,2071,-1.9697366767019948,-0.043283076491257566,Random-041,rv2_coarse,random
9,9.18,2051,-0.09652309657552434,-0.0021313188007860543,Random-041,rv2_coarse,random
1,0.45,1947,-5.257470406839902,-0.11914994907277922,Random-042,rv2_coarse,random
2,0.7,1982,4.3077400083994215,0.09676040081810766,Random-042,rv2_coarse,random
3,0.9,1984,-7.445866215330991,-0.16716463130693524,Random-042,rv2_coarse,random
4,1.31,1990,-14.770162942526838,-0.33109967023927905,Random-042,rv2_coarse,random
5,2.2,1994,7.666775387099315,0.17169204084284825,Random-042,rv2_coarse,random
6,3.93,2001,9.481862332746733,0.2119679019400207,Random-042,rv2_coarse,random
7,4.7,2001,9.227746147116282,0.206287111307672,Random-042,rv2_coarse,random
8,6.55,1985,0.8705202614753073,0.019538833329516073,Random-042,rv2_coarse,random
9,9.18,1971,-4.68853953048245,-0.10560738036168558,Random-042,rv2_coarse,random
1,0.45,867,7.381963947514838,0.25070463954387084,Random-043,rv2_coarse,random
2,0.7,869,-4.755796543370113,-0.16132934800979268,Random-043,rv2_coarse,random
3,0.9,867,-1.6546309080882557,-0.05619421177613114,Random-043,rv2_coarse,random
4,1.31,876,8.212666771164049,0.2774802956807482,Random-043,rv2_coarse,random
5,2.2,882,1.9007062850596423,0.0640001096766459,Random-043,rv2_coarse,random
6,3.93,875,4.51024379234103,0.15247406923839607,Random-043,rv2_coarse,random
7,4.7,867,0.04424868644550522,0.0015027641782705756,Random-043,rv2_coarse,random
8,6.55,862,-1.8175540217525537,-0.061906135649688145,Random-043,rv2_coarse,random
9,9.18,857,-2.494311194660331,-0.08520404732203649,Random-043,rv2_coarse,random
1,0.45,2088,2.0605960102786884,0.045094918612445134,Random-044,rv2_coarse,random
2,0.7,2131,-10.471832345341785,-0.2268459111788389,Random-044,rv2_coarse,random
3,0.9,2123,-25.28381961979188,-0.5487413485643288,Random-044,rv2_coarse,random
4,1.31,2148,-7.687200256723852,-0.16586358817475427,Random-044,rv2_coarse,random
5,2.2,2168,-5.161362108097211,-0.11084974290986621,Random-044,rv2_coarse,random
6,3.93,2171,1.1671739549393234,0.02504988152261325,Random-044,rv2_coarse,random
7,4.7,2140,-2.531464109125898,-0.054722368676327716,Random-044,rv2_coarse,random
8,6.55,2116,-2.0524202589848564,-0.044617831717062094,Random-044,rv2_coarse,random
9,9.18,2107,-8.075091071669481,-0.1759199776764538,Random-044,rv2_coarse,random
1,0.45,995,-8.553326357995989,-0.27115867480313793,Random-045,rv2_coarse,random
2,0.7,994,0.1655396779984457,0.005250599754170954,Random-045,rv2_coarse,random
3,0.9,993,1.5602580249452214,0.04951329182021815,Random-045,rv2_coarse,random
4,1.31,1005,-0.9770635702212077,-0.03082050781127218,Random-045,rv2_coarse,random
5,2.2,1018,1.1028391785809468,0.034565138157511194,Random-045,rv2_coarse,random
6,3.93,1015,-0.8548930594326507,-0.02683358940324952,Random-045,rv2_coarse,random
7,4.7,1006,-1.3847600212836773,-0.04365917515362607,Random-045,rv2_coarse,random
8,6.55,1000,-3.099307199881653,-0.09800869920184765,Random-045,rv2_coarse,random
9,9.18,990,-2.682913770287095,-0.08526859700468627,Random-045,rv2_coarse,random
1,0.45,2359,-2.5370244305349465,-0.052234889327425565,Random-046,rv2_coarse,random
2,0.7,2393,-3.082316249881981,-0.06300947289896032,Random-046,rv2_coarse,random
3,0.9,2393,10.967387227298117,0.22419804856081973,Random-046,rv2_coarse,random
4,1.31,2411,-9.04451000563491,-0.18419864806843878,Random-046,rv2_coarse,random
5,2.2,2435,9.288998028937653,0.18824323945321078,Random-046,rv2_coarse,random
6,3.93,2413,-0.46744715557663036,-0.009515987447326315,Random-046,rv2_coarse,random
7,4.7,2407,0.8856166962768534,0.018051269512226683,Random-046,rv2_coarse,random
8,6.55,2401,-3.0145193655158606,-0.06152080337787471,Random-046,rv2_coarse,random
9,9.18,2383,-2.919646131518039,-0.059809227886375126,Random-046,rv2_coarse,random
1,0.45,2004,4.459473119356349,0.09961728286317008,Random-047,rv2_coarse,random
2,0.7,2036,1.432204886518978,0.03174068275158488,Random-047,rv2_coarse,random
3,0.9,2018,-8.767302509029381,-0.19516656158666723,Random-047,rv2_coarse,random
4,1.31,2018,-8.006763148394196,-0.17823639956549567,Random-047,rv2_coarse,random
5,2.2,2055,29.139739099983945,0.6428057396197879,Random-047,rv2_coarse,random
6,3.93,2062,16.852243717981505,0.3711191807612843,Random-047,rv2_coarse,random
7,4.7,2050,9.14434817964448,0.20196486488757698,Random-047,rv2_coarse,random
8,6.55,2038,-2.677435037290666,-0.05930848801970382,Random-047,rv2_coarse,random
9,9.18,2029,-1.5949551528056878,-0.0354084937410512,Random-047,rv2_coarse,random
1,0.45,582,-14.059358619949847,-0.5827791645612113,Random-048,rv2_coarse,random
2,0.7,584,0.9125994645434518,0.03776363453957643,Random-048,rv2_coarse,random
3,0.9,574,12.000137711120257,0.5008760706289126,Random-048,rv2_coarse,random
4,1.31,574,3.571919080392384,0.14908902186459644,Random-048,rv2_coarse,random
5,2.2,594,2.709788820919867,0.11118398206871816,Random-048,rv2_coarse,random
6,3.93,594,-6.9944974418066925,-0.2869877062543715,Random-048,rv2_coarse,random
7,4.7,586,0.6695519400098404,0.02765893570227338,Random-048,rv2_coarse,random
8,6.55,577,-3.575873069820126,-0.14886554371823188,Random-048,rv2_coarse,random
9,9.18,569,-0.776320688829594,-0.03254505628756432,Random-048,rv2_coarse,random
1,0.45,2077,13.219151258966335,0.29005831765283224,Random-049,rv2_coarse,random
2,0.7,2103,1.2619805138330125,0.02751902309483864,Random-049,rv2_coarse,random
3,0.9,2105,25.238435011310283,0.5500933204440976,Random-049,rv2_coarse,random
4,1.31,2109,40.7371440097848,0.8870585545073548,Random-049,rv2_coarse,random
5,2.2,2120,16.16097695046013,0.35099399016068183,Random-049,rv2_coarse,random
6,3.93,2091,3.4836999630437075,0.07618399231521043,Random-049,rv2_coarse,random
7,4.7,2098,-1.225481630268248,-0.026754945072930723,Random-049,rv2_coarse,random
8,6.55,2066,-2.9351082387132497,-0.0645741893543072,Random-049,rv2_coarse,random
9,9.18,2065,-1.5923728638877792,-0.035041665532838696,Random-049,rv2_coarse,random
1,0.45,2281,-9.81404140271224,-0.20548742179207055,Random-050,rv2_coarse,random
2,0.7,2299,-5.491950346766527,-0.11453998356219354,Random-050,rv2_coarse,random
3,0.9,2293,-20.16950142655717,-0.4212046291775509,Random-050,rv2_coarse,random
4,1.31,2321,-16.109059349740328,-0.3343740853062139,Random-050,rv2_coarse,random
5,2.2,2337,-4.620319617178535,-0.0955746383485586,Random-050,rv2_coarse,random
6,3.93,2319,-0.7973985988249928,-0.016558656379112628,Random-050,rv2_coarse,random
7,4.7,2313,-3.714887141017792,-0.07724276437220279,Random-050,rv2_coarse,random
8,6.55,2319,-1.2359726902980457,-0.025666018353644574,Random-050,rv2_coarse,random
9,9.18,2298,-3.3645334355781777,-0.0701858940323163,Random-050,rv2_coarse,random
1,0.45,1264,-3.530095083108734,-0.09929168167810208,Random-051,rv2_coarse,random
2,0.7,1277,-3.4445438035949927,-0.09639095061326525,Random-051,rv2_coarse,random
3,0.9,1291,7.114340028938513,0.19800287545611525,Random-051,rv2_coarse,random
4,1.31,1315,-1.0877390843312824,-0.02999589725534982,Random-051,rv2_coarse,random
5,2.2,1320,6.430391783668426,0.1769907087346301,Random-051,rv2_coarse,random
6,3.93,1316,-4.596691432591825,-0.12671190106368288,Random-051,rv2_coarse,random
7,4.7,1306,0.48393970478821413,0.013391205254011178,Random-051,rv2_coarse,random
8,6.55,1291,-4.9464865615860765,-0.13766822482692168,Random-051,rv2_coarse,random
9,9.18,1275,-3.9100525962931085,-0.10950337556182503,Random-051,rv2_coarse,random
1,0.45,1815,-13.823625784000118,-0.3244768027008237,Random-052,rv2_coarse,random
2,0.7,1840,-16.003789322771205,-0.37309026233872855,Random-052,rv2_coarse,random
3,0.9,1838,-18.12732854783076,-0.42282538466844893,Random-052,rv2_coarse,random
4,1.31,1837,-10.320081930418425,-0.24078452234440945,Random-052,rv2_coarse,random
5,2.2,1849,4.599724570116793,0.10697033883992542,Random-052,rv2_coarse,random
6,3.93,1849,-2.715175661520226,-0.06314362003535409,Random-052,rv2_coarse,random
7,4.7,1863,4.459281564144721,0.1033138313847947,Random-052,rv2_coarse,random
8,6.55,1851,-1.5611362015866193,-0.03628587377038824,Random-052,rv2_coarse,random
9,9.18,1848,0.6741091863055231,0.015681198848546258,Random-052,rv2_coarse,random
1,0.45,1738,-1.112214441615258,-0.026678637365477955,Random-053,rv2_coarse,random
2,0.7,1765,-12.216547976469688,-0.2907877787540937,Random-053,rv2_coarse,random
3,0.9,1768,-27.9120434856972,-0.6638202594438544,Random-053,rv2_coarse,random
4,1.31,1789,0.6499682019285539,0.01536692388368156,Random-053,rv2_coarse,random
5,2.2,1794,1.7789576650337708,0.042000493533640125,Random-053,rv2_coarse,random
6,3.93,1789,-3.7476100298078445,-0.08860316228225126,Random-053,rv2_coarse,random
7,4.7,1782,-1.0593624960278125,-0.025095204781488575,Random-053,rv2_coarse,random
8,6.55,1779,-2.079812930515575,-0.04931014730544687,Random-053,rv2_coarse,random
9,9.18,1764,-4.569427331838726,-0.10879588885330302,Random-053,rv2_coarse,random
1,0.45,1700,-9.204973375432177,-0.22325339710532466,Random-054,rv2_coarse,random
2,0.7,1716,-8.483659416501258,-0.2047974681709352,Random-054,rv2_coarse,random
3,0.9,1693,-12.09326916423817,-0.2939105937873111,Random-054,rv2_coarse,random
4,1.31,1703,-16.84248942114922,-0.4081304135561076,Random-054,rv2_coarse,random
5,2.2,1731,-3.130871385241658,-0.07525176549199399,Random-054,rv2_coarse,random
6,3.93,1712,-3.2027052690038347,-0.07740430118012037,Random-054,rv2_coarse,random
7,4.7,1707,-0.4135311456850768,-0.010009017856924313,Random-054,rv2_coarse,random
8,6.55,1706,-4.998253716987849,-0.1210120962712093,Random-054,rv2_coarse,random
9,9.18,1689,-6.572170470737959,-0.15991676471813682,Random-054,rv2_coarse,random
1,0.45,920,3.6097297040565186,0.11900926405458107,Random-055,rv2_coarse,random
2,0.7,923,-5.26020185775778,-0.17314165314098348,Random-055,rv2_coarse,random
3,0.9,928,-4.07683359891082,-0.13382861930891118,Random-055,rv2_coarse,random
4,1.31,936,2.441102521113838,0.07978993198615388,Random-055,rv2_coarse,random
5,2.2,940,11.185663059936706,0.3648361014856791,Random-055,rv2_coarse,random
6,3.93,935,5.480665894723545,0.179236940692057,Random-055,rv2_coarse,random
7,4.7,925,0.4820242195182111,0.01584885870908983,Random-055,rv2_coarse,random
8,6.55,917,-2.4034925422645026,-0.07937031630860567,Random-055,rv2_coarse,random
9,9.18,902,-1.4080808337243855,-0.04688396340674508,Random-055,rv2_coarse,random
1,0.45,2280,4.725731691191651,0.09896955941967736,Random-056,rv2_coarse,random
2,0.7,2336,32.459952764230614,0.6716012012857993,Random-056,rv2_coarse,random
3,0.9,2304,57.9259453277382,1.2067905276612125,Random-056,rv2_coarse,random
4,1.31,2322,60.61533973479634,1.2579154055813762,Random-056,rv2_coarse,random
5,2.2,2336,21.350398849157532,0.44174289528929983,Random-056,rv2_coarse,random
6,3.93,2317,5.392588325600774,0.1120299778947101,Random-056,rv2_coarse,random
7,4.7,2314,5.914878840151795,0.12296009094183066,Random-056,rv2_coarse,random
8,6.55,2317,-1.0210938277076251,-0.0212130264799633,Random-056,rv2_coarse,random
9,9.18,2311,1.0775603160666536,0.02241514828590735,Random-056,rv2_coarse,random
1,0.45,2323,-13.97924804624405,-0.29004087465472345,Random-057,rv2_coarse,random
2,0.7,2361,-26.898744982227214,-0.5535846304612969,Random-057,rv2_coarse,random
3,0.9,2327,-25.30698086060433,-0.5246167407335817,Random-057,rv2_coarse,random
4,1.31,2355,-21.963837620210892,-0.452598143868396,Random-057,rv2_coarse,random
5,2.2,2364,-2.3731367588153973,-0.04880890114326015,Random-057,rv2_coarse,random
6,3.93,2369,-8.547894648385347,-0.17562107473492156,Random-057,rv2_coarse,random
7,4.7,2348,-6.929426677985866,-0.14300402373030932,Random-057,rv2_coarse,random
8,6.55,2353,-3.5416956725471294,-0.07301301410155177,Random-057,rv2_coarse,random
9,9.18,2345,-5.688444940456373,-0.11746869263194469,Random-057,rv2_coarse,random
1,0.45,2170,-4.50570489455774,-0.09672369454328192,Random-058,rv2_coarse,random
2,0.7,2216,8.551953124392405,0.1816688360550436,Random-058,rv2_coarse,random
3,0.9,2204,21.96768528990972,0.46792742865968767,Random-058,rv2_coarse,random
4,1.31,2209,-11.846941032762901,-0.2520625751651681,Random-058,rv2_coarse,random
5,2.2,2242,-26.349108978497185,-0.5564781667119415,Random-058,rv2_coarse,random
6,3.93,2237,-1.7866813353738926,-0.03777583810646892,Random-058,rv2_coarse,random
7,4.7,2206,-7.949898364106236,-0.16926174830044718,Random-058,rv2_coarse,random
8,6.55,2208,-2.400875605528068,-0.051094025968628325,Random-058,rv2_coarse,random
9,9.18,2182,1.129700883731994,0.024184443328955516,Random-058,rv2_coarse,random
1,0.45,882,10.355492197919366,0.34868755979396043,Random-059,rv2_coarse,random
2,0.7,889,-1.898451741307272,-0.06367202780610236,Random-059,rv2_coarse,random
3,0.9,888,-2.303294739143213,-0.0772935105559287,Random-059,rv2_coarse,random
4,1.31,893,6.129884809692054,0.20512877385556236,Random-059,rv2_coarse,random
5,2.2,892,4.408344718435816,0.14760229847913595,Random-059,rv2_coarse,random
6,3.93,890,4.303062835312402,0.14423899395103826,Random-059,rv2_coarse,random
7,4.7,882,-0.9980214073550309,-0.03360512880524209,Random-059,rv2_coarse,random
8,6.55,877,-1.7332590694986318,-0.05852800012109382,Random-059,rv2_coarse,random
9,9.18,868,-2.9126501916649095,-0.09886178931190345,Random-059,rv2_coarse,random
1,0.45,2477,-11.6270485439607,-0.23361809724151925,Random-060,rv2_coarse,random
2,0.7,2527,-15.215135404532317,-0.3026726649967417,Random-060,rv2_coarse,random
3,0.9,2533,-15.656384464833737,-0.311081283822041,Random-060,rv2_coarse,random
4,1.31,2542,-17.025899256741578,-0.33769317722398884,Random-060,rv2_coarse,random
5,2.2,2561,-0.3847841239615229,-0.007603479085431315,Random-060,rv2_coarse,random
6,3.93,2556,-7.389445742770898,-0.1461609778623193,Random-060,rv2_coarse,random
7,4.7,2518,-4.680921305761047,-0.09328320887210756,Random-060,rv2_coarse,random
8,6.55,2514,-4.376051667975906,-0.08727699893372692,Random-060,rv2_coarse,random
9,9.18,2495,-4.855289776569568,-0.09720304722880614,Random-060,rv2_coarse,random
1,0.45,1996,-8.321863315472818,-0.18626888283912152,Random-061,rv2_coarse,random
2,0.7,2018,-20.562031847732722,-0.4577258570494813,Random-061,rv2_coarse,random
3,0.9,1999,-31.444874830538648,-0.7033046247905294,Random-061,rv2_coarse,random
4,1.31,2033,-0.4343816116183001,-0.009633913508000877,Random-061,rv2_coarse,random
5,2.2,2038,13.23704930701773,0.2932169667264504,Random-061,rv2_coarse,random
6,3.93,2022,2.002787616278053,0.04453939584628968,Random-061,rv2_coarse,random
