frequency_band,frequency_mhz,n_events,combined_z,mean_z,target,data_col,kind
9,9.18,38,2.3074429994263808,0.37431668254517675,Random-033,rv2_coarse,random
1,0.45,42,14.792593239436904,2.2825466914717074,Random-034,rv2_coarse,random
2,0.7,39,8.0013131859349,1.281235508480055,Random-034,rv2_coarse,random
3,0.9,37,-3.2509659679015357,-0.5344555128871931,Random-034,rv2_coarse,random
4,1.31,37,2.847595732239398,0.46814185463521435,Random-034,rv2_coarse,random
5,2.2,42,-14.915971026831485,-2.301584297377602,Random-034,rv2_coarse,random
6,3.93,42,5.92371285580738,0.9140487378645891,Random-034,rv2_coarse,random
7,4.7,45,4.966551717817976,0.7403698169872898,Random-034,rv2_coarse,random
8,6.55,44,1.8243505645162645,0.2750311958442505,Random-034,rv2_coarse,random
9,9.18,43,4.26400018477491,0.6502539320761359,Random-034,rv2_coarse,random
1,0.45,3,10.403381228231668,6.006394952601853,Random-035,rv2_coarse,random
2,0.7,2,7.9907143957832,5.650288335783267,Random-035,rv2_coarse,random
3,0.9,2,12.288625771871944,8.689370614754424,Random-035,rv2_coarse,random
4,1.31,2,-12.797396487490815,-9.04912583783766,Random-035,rv2_coarse,random
5,2.2,3,5.431026380162304,3.1356045425626653,Random-035,rv2_coarse,random
6,3.93,3,-0.7037563770232016,-0.40631393371826113,Random-035,rv2_coarse,random
7,4.7,3,-1.1646218421427015,-0.6723947340652066,Random-035,rv2_coarse,random
8,6.55,3,-2.2885416879996567,-1.3212901596182822,Random-035,rv2_coarse,random
9,9.18,3,3.220995295277045,1.8596425007867199,Random-035,rv2_coarse,random
1,0.45,4,-0.23476049221172168,-0.11738024610586084,Random-036,rv2_coarse,random
2,0.7,3,1.4462268700597967,0.8349794727382935,Random-036,rv2_coarse,random
3,0.9,3,4.033205444287858,2.3285722489566587,Random-036,rv2_coarse,random
4,1.31,3,2.21482725240597,1.278731110385106,Random-036,rv2_coarse,random
5,2.2,4,4.497415735252725,2.2487078676263623,Random-036,rv2_coarse,random
6,3.93,4,-2.1431146140576525,-1.0715573070288262,Random-036,rv2_coarse,random
7,4.7,4,-1.2243705669849616,-0.6121852834924808,Random-036,rv2_coarse,random
8,6.55,4,-2.8077588054920586,-1.4038794027460293,Random-036,rv2_coarse,random
9,9.18,4,0.6221096627753124,0.3110548313876562,Random-036,rv2_coarse,random
1,0.45,23,6.73505157487111,1.404355332778428,Random-037,rv2_coarse,random
2,0.7,23,16.925379282743176,3.529185543834945,Random-037,rv2_coarse,random
3,0.9,20,4.192784769441847,0.9375351759497752,Random-037,rv2_coarse,random
4,1.31,20,16.688972092551936,3.7317676073543042,Random-037,rv2_coarse,random
5,2.2,23,11.431243055297607,2.383578947619385,Random-037,rv2_coarse,random
6,3.93,23,21.42874925085206,4.4682030940173965,Random-037,rv2_coarse,random
7,4.7,22,8.645923279494589,1.843317036743895,Random-037,rv2_coarse,random
8,6.55,24,-4.741462941046268,-0.9678470699899494,Random-037,rv2_coarse,random
9,9.18,22,-7.006801680710783,-1.4938551376892342,Random-037,rv2_coarse,random
1,0.45,3,21.514900925898715,12.421633841155751,Random-038,rv2_coarse,random
2,0.7,2,3.6429638272321414,2.5759644258531456,Random-038,rv2_coarse,random
3,0.9,2,2.409330405551567,1.703653867884448,Random-038,rv2_coarse,random
4,1.31,2,-18.222593124295887,-12.885319168992979,Random-038,rv2_coarse,random
5,2.2,3,-19.463972535765198,-11.237529783023518,Random-038,rv2_coarse,random
6,3.93,3,-4.989878531822241,-2.8809077135711054,Random-038,rv2_coarse,random
7,4.7,3,-5.9515846707819895,-3.4361490117808313,Random-038,rv2_coarse,random
8,6.55,3,5.91606602932115,3.415642314572166,Random-038,rv2_coarse,random
9,9.18,3,8.044546954926664,4.644521349935493,Random-038,rv2_coarse,random
1,0.45,4,4.432923754699078,2.216461877349539,Random-039,rv2_coarse,random
2,0.7,2,7.9907143957832,5.650288335783267,Random-039,rv2_coarse,random
3,0.9,2,12.288625771871944,8.689370614754424,Random-039,rv2_coarse,random
4,1.31,4,-9.059690935375215,-4.529845467687608,Random-039,rv2_coarse,random
5,2.2,4,10.985841822780912,5.492920911390456,Random-039,rv2_coarse,random
6,3.93,4,3.026418408531492,1.513209204265746,Random-039,rv2_coarse,random
7,4.7,4,2.2885941741738707,1.1442970870869353,Random-039,rv2_coarse,random
8,6.55,4,-2.5320739868613913,-1.2660369934306956,Random-039,rv2_coarse,random
9,9.18,4,-0.11862471717385814,-0.05931235858692907,Random-039,rv2_coarse,random
1,0.45,3,21.514900925898715,12.421633841155751,Random-040,rv2_coarse,random
2,0.7,2,3.6429638272321414,2.5759644258531456,Random-040,rv2_coarse,random
3,0.9,2,2.409330405551567,1.703653867884448,Random-040,rv2_coarse,random
4,1.31,2,-18.222593124295887,-12.885319168992979,Random-040,rv2_coarse,random
5,2.2,3,-19.463972535765198,-11.237529783023518,Random-040,rv2_coarse,random
6,3.93,3,-4.910249998781417,-2.8349341585848102,Random-040,rv2_coarse,random
7,4.7,3,-5.9515846707819895,-3.4361490117808313,Random-040,rv2_coarse,random
8,6.55,3,6.030686986345366,3.48181875496487,Random-040,rv2_coarse,random
9,9.18,3,8.431019835892078,4.867651571795365,Random-040,rv2_coarse,random
1,0.45,18,-12.772313829820371,-3.0104632401695692,Random-041,rv2_coarse,random
2,0.7,16,7.179340155934193,1.7948350389835483,Random-041,rv2_coarse,random
3,0.9,17,7.734588577810709,1.8759132751182022,Random-041,rv2_coarse,random
4,1.31,17,-11.591439924903982,-2.811337127257692,Random-041,rv2_coarse,random
5,2.2,19,-7.205326719460698,-1.6530153171222435,Random-041,rv2_coarse,random
6,3.93,15,1.0565314804731325,0.2727952552410873,Random-041,rv2_coarse,random
7,4.7,15,2.4320829634179586,0.6279611209275023,Random-041,rv2_coarse,random
8,6.55,16,1.9807134660384187,0.4951783665096047,Random-041,rv2_coarse,random
9,9.18,18,-0.04275394197686796,-0.010077200764766505,Random-041,rv2_coarse,random
1,0.45,3,21.514900925898715,12.421633841155751,Random-042,rv2_coarse,random
2,0.7,2,3.6429638272321414,2.5759644258531456,Random-042,rv2_coarse,random
3,0.9,2,2.409330405551567,1.703653867884448,Random-042,rv2_coarse,random
4,1.31,2,-18.222593124295887,-12.885319168992979,Random-042,rv2_coarse,random
5,2.2,3,-19.463972535765198,-11.237529783023518,Random-042,rv2_coarse,random
6,3.93,3,-4.910249998781417,-2.8349341585848102,Random-042,rv2_coarse,random
7,4.7,3,-5.9515846707819895,-3.4361490117808313,Random-042,rv2_coarse,random
8,6.55,3,6.030686986345366,3.48181875496487,Random-042,rv2_coarse,random
9,9.18,3,8.431019835892078,4.867651571795365,Random-042,rv2_coarse,random
1,0.45,3,10.403381228231668,6.006394952601853,Random-043,rv2_coarse,random
2,0.7,2,7.9907143957832,5.650288335783267,Random-043,rv2_coarse,random
3,0.9,2,12.288625771871944,8.689370614754424,Random-043,rv2_coarse,random
4,1.31,2,-12.797396487490815,-9.04912583783766,Random-043,rv2_coarse,random
5,2.2,3,5.431026380162304,3.1356045425626653,Random-043,rv2_coarse,random
6,3.93,3,-0.7037563770232016,-0.40631393371826113,Random-043,rv2_coarse,random
7,4.7,3,-1.1646218421427015,-0.6723947340652066,Random-043,rv2_coarse,random
8,6.55,3,-2.2885416879996567,-1.3212901596182822,Random-043,rv2_coarse,random
9,9.18,3,3.220995295277045,1.8596425007867199,Random-043,rv2_coarse,random
1,0.45,4,4.432923754699078,2.216461877349539,Random-044,rv2_coarse,random
2,0.7,2,7.9907143957832,5.650288335783267,Random-044,rv2_coarse,random
3,0.9,2,12.288625771871944,8.689370614754424,Random-044,rv2_coarse,random
4,1.31,4,-9.059690935375215,-4.529845467687608,Random-044,rv2_coarse,random
5,2.2,4,10.985841822780912,5.492920911390456,Random-044,rv2_coarse,random
6,3.93,4,3.026418408531492,1.513209204265746,Random-044,rv2_coarse,random
7,4.7,4,2.2885941741738707,1.1442970870869353,Random-044,rv2_coarse,random
8,6.55,4,-2.5320739868613913,-1.2660369934306956,Random-044,rv2_coarse,random
9,9.18,4,-0.11862471717385814,-0.05931235858692907,Random-044,rv2_coarse,random
1,0.45,4,0.0,0.0,Random-045,rv2_coarse,random
2,0.7,2,0.0,0.0,Random-045,rv2_coarse,random
3,0.9,2,0.0,0.0,Random-045,rv2_coarse,random
4,1.31,3,-3.8890385387181547,-2.2453374472177554,Random-045,rv2_coarse,random
5,2.2,4,0.0,0.0,Random-045,rv2_coarse,random
6,3.93,4,-0.834888761112792,-0.417444380556396,Random-045,rv2_coarse,random
7,4.7,4,0.0,0.0,Random-045,rv2_coarse,random
8,6.55,4,0.1657852324896747,0.08289261624483735,Random-045,rv2_coarse,random
9,9.18,4,-0.0034626277854563625,-0.0017313138927281813,Random-045,rv2_coarse,random
1,0.45,3,-5.284681782086471,-3.051112449469135,Random-046,rv2_coarse,random
2,0.7,2,0.0,0.0,Random-046,rv2_coarse,random
3,0.9,2,0.0,0.0,Random-046,rv2_coarse,random
4,1.31,2,0.0,0.0,Random-046,rv2_coarse,random
5,2.2,3,7.254331087152114,4.188290005957943,Random-046,rv2_coarse,random
6,3.93,3,4.242277455781307,2.4492800310724188,Random-046,rv2_coarse,random
7,4.7,3,3.807262767192889,2.198124183514454,Random-046,rv2_coarse,random
8,6.55,3,-0.5584341676583489,-0.32241211702223227,Random-046,rv2_coarse,random
9,9.18,3,-3.748442499196273,-2.164164285952802,Random-046,rv2_coarse,random
1,0.45,3,21.514900925898715,12.421633841155751,Random-047,rv2_coarse,random
2,0.7,2,3.6429638272321414,2.5759644258531456,Random-047,rv2_coarse,random
3,0.9,2,2.409330405551567,1.703653867884448,Random-047,rv2_coarse,random
4,1.31,2,-18.222593124295887,-12.885319168992979,Random-047,rv2_coarse,random
5,2.2,3,-19.463972535765198,-11.237529783023518,Random-047,rv2_coarse,random
6,3.93,3,-4.910249998781417,-2.8349341585848102,Random-047,rv2_coarse,random
7,4.7,3,-5.9515846707819895,-3.4361490117808313,Random-047,rv2_coarse,random
8,6.55,3,6.030686986345366,3.48181875496487,Random-047,rv2_coarse,random
9,9.18,3,8.431019835892078,4.867651571795365,Random-047,rv2_coarse,random
1,0.45,3,-21.514900925898715,-12.421633841155751,Random-048,rv2_coarse,random
2,0.7,2,-3.6429638272321414,-2.5759644258531456,Random-048,rv2_coarse,random
3,0.9,2,-2.409330405551567,-1.703653867884448,Random-048,rv2_coarse,random
4,1.31,2,18.222593124295887,12.885319168992979,Random-048,rv2_coarse,random
5,2.2,3,19.463972535765198,11.237529783023518,Random-048,rv2_coarse,random
6,3.93,3,4.989878531822241,2.8809077135711054,Random-048,rv2_coarse,random
7,4.7,3,5.9515846707819895,3.4361490117808313,Random-048,rv2_coarse,random
8,6.55,3,-5.91606602932115,-3.415642314572166,Random-048,rv2_coarse,random
9,9.18,3,-8.044546954926664,-4.644521349935493,Random-048,rv2_coarse,random
1,0.45,19,-1.2474064514762633,-0.28617466650030027,Random-049,rv2_coarse,random
2,0.7,15,3.4583300989496872,0.8929369919279992,Random-049,rv2_coarse,random
3,0.9,17,5.823785864879133,1.4124755448162214,Random-049,rv2_coarse,random
4,1.31,15,-20.910381757390557,-5.399037353947534,Random-049,rv2_coarse,random
5,2.2,17,-6.02006337235519,-1.4600798327725004,Random-049,rv2_coarse,random
6,3.93,18,-1.3767114429893081,-0.32449399902495224,Random-049,rv2_coarse,random
7,4.7,17,-9.058455603163736,-2.1969981915771895,Random-049,rv2_coarse,random
8,6.55,16,-0.32672809337302855,-0.08168202334325714,Random-049,rv2_coarse,random
9,9.18,15,0.5905749564332983,0.15248579806355567,Random-049,rv2_coarse,random
1,0.45,4,0.0,0.0,Random-050,rv2_coarse,random
2,0.7,2,0.0,0.0,Random-050,rv2_coarse,random
3,0.9,2,0.0,0.0,Random-050,rv2_coarse,random
4,1.31,3,-3.8890385387181547,-2.2453374472177554,Random-050,rv2_coarse,random
5,2.2,4,0.0,0.0,Random-050,rv2_coarse,random
6,3.93,4,-0.834888761112792,-0.417444380556396,Random-050,rv2_coarse,random
7,4.7,4,0.0,0.0,Random-050,rv2_coarse,random
8,6.55,4,0.1657852324896747,0.08289261624483735,Random-050,rv2_coarse,random
9,9.18,4,-0.0034626277854563625,-0.0017313138927281813,Random-050,rv2_coarse,random
1,0.45,3,-5.284681782086471,-3.051112449469135,Random-051,rv2_coarse,random
2,0.7,2,0.0,0.0,Random-051,rv2_coarse,random
3,0.9,2,0.0,0.0,Random-051,rv2_coarse,random
4,1.31,2,0.0,0.0,Random-051,rv2_coarse,random
5,2.2,3,7.254331087152114,4.188290005957943,Random-051,rv2_coarse,random
6,3.93,3,4.3703484571760365,2.52322185820305,Random-051,rv2_coarse,random
7,4.7,3,3.807262767192889,2.198124183514454,Random-051,rv2_coarse,random
8,6.55,3,-0.4282394212236979,-0.2472441451211115,Random-051,rv2_coarse,random
9,9.18,3,-3.748442499196273,-2.164164285952802,Random-051,rv2_coarse,random
1,0.45,4,-9.388097840619125,-4.694048920309562,Random-052,rv2_coarse,random
2,0.7,3,2.10369660388872,1.214569800548454,Random-052,rv2_coarse,random
3,0.9,3,4.033205444287858,2.3285722489566587,Random-052,rv2_coarse,random
4,1.31,3,2.21482725240597,1.278731110385106,Random-052,rv2_coarse,random
5,2.2,4,17.062285753126552,8.531142876563276,Random-052,rv2_coarse,random
6,3.93,4,5.425727714433889,2.7128638572169446,Random-052,rv2_coarse,random
7,4.7,4,5.370001983558399,2.6850009917791997,Random-052,rv2_coarse,random
8,6.55,4,-4.022830233913559,-2.0114151169567793,Random-052,rv2_coarse,random
9,9.18,4,-5.811437777989223,-2.9057188889946115,Random-052,rv2_coarse,random
1,0.45,4,13.821021595318204,6.910510797659102,Random-053,rv2_coarse,random
2,0.7,3,3.7782643478220845,2.181381938284646,Random-053,rv2_coarse,random
3,0.9,3,6.0004154827459235,3.4643414942129573,Random-053,rv2_coarse,random
4,1.31,3,-12.663857729218712,-7.3114816689435465,Random-053,rv2_coarse,random
5,2.2,4,-6.07644393034564,-3.03822196517282,Random-053,rv2_coarse,random
6,3.93,4,-2.153195074130667,-1.0765975370653336,Random-053,rv2_coarse,random
7,4.7,4,-3.0814078093845287,-1.5407039046922644,Random-053,rv2_coarse,random
8,6.55,4,1.670028776804468,0.835014388402234,Random-053,rv2_coarse,random
9,9.18,4,5.715857612133907,2.8579288060669534,Random-053,rv2_coarse,random
1,0.45,4,0.0,0.0,Random-054,rv2_coarse,random
2,0.7,2,0.0,0.0,Random-054,rv2_coarse,random
3,0.9,2,0.0,0.0,Random-054,rv2_coarse,random
4,1.31,3,-3.8890385387181547,-2.2453374472177554,Random-054,rv2_coarse,random
5,2.2,4,0.0,0.0,Random-054,rv2_coarse,random
6,3.93,4,-0.834888761112792,-0.417444380556396,Random-054,rv2_coarse,random
7,4.7,4,0.0,0.0,Random-054,rv2_coarse,random
8,6.55,4,0.1657852324896747,0.08289261624483735,Random-054,rv2_coarse,random
9,9.18,4,-0.0034626277854563625,-0.0017313138927281813,Random-054,rv2_coarse,random
1,0.45,3,10.674459294978721,6.162901947409668,Random-055,rv2_coarse,random
2,0.7,3,3.7782643478220845,2.181381938284646,Random-055,rv2_coarse,random
3,0.9,3,6.0004154827459235,3.4643414942129573,Random-055,rv2_coarse,random
4,1.31,3,-12.663857729218712,-7.3114816689435465,Random-055,rv2_coarse,random
5,2.2,3,0.2378580093506658,0.13732738572751543,Random-055,rv2_coarse,random
6,3.93,3,1.5105014003716537,0.8720883901158808,Random-055,rv2_coarse,random
7,4.7,3,0.24915951073054315,0.14385231059143452,Random-055,rv2_coarse,random
8,6.55,3,1.1785166628154569,0.6804169125209634,Random-055,rv2_coarse,random
9,9.18,3,2.8556596610019667,1.6487158739934407,Random-055,rv2_coarse,random
1,0.45,3,-21.514900925898715,-12.421633841155751,Random-056,rv2_coarse,random
2,0.7,2,-3.6429638272321414,-2.5759644258531456,Random-056,rv2_coarse,random
3,0.9,2,-2.409330405551567,-1.703653867884448,Random-056,rv2_coarse,random
4,1.31,2,18.222593124295887,12.885319168992979,Random-056,rv2_coarse,random
5,2.2,3,19.463972535765198,11.237529783023518,Random-056,rv2_coarse,random
6,3.93,3,5.327259108979627,3.0756944806122735,Random-056,rv2_coarse,random
7,4.7,3,5.9515846707819895,3.4361490117808313,Random-056,rv2_coarse,random
8,6.55,3,-5.91606602932115,-3.415642314572166,Random-056,rv2_coarse,random
9,9.18,3,-8.044546954926664,-4.644521349935493,Random-056,rv2_coarse,random
1,0.45,2,0.0,0.0,Random-057,rv2_coarse,random
2,0.7,0,,,Random-057,rv2_coarse,random
3,0.9,0,,,Random-057,rv2_coarse,random
4,1.31,1,-6.736012341653266,-6.736012341653266,Random-057,rv2_coarse,random
5,2.2,2,0.0,0.0,Random-057,rv2_coarse,random
6,3.93,2,-0.9307367172674783,-0.6581302442791404,Random-057,rv2_coarse,random
7,4.7,2,0.0,0.0,Random-057,rv2_coarse,random
8,6.55,2,0.0,0.0,Random-057,rv2_coarse,random
9,9.18,2,0.0,0.0,Random-057,rv2_coarse,random
1,0.45,3,21.514900925898715,12.421633841155751,Random-058,rv2_coarse,random
2,0.7,2,3.6429638272321414,2.5759644258531456,Random-058,rv2_coarse,random
3,0.9,2,2.409330405551567,1.703653867884448,Random-058,rv2_coarse,random
4,1.31,2,-18.222593124295887,-12.885319168992979,Random-058,rv2_coarse,random
5,2.2,3,-19.463972535765198,-11.237529783023518,Random-058,rv2_coarse,random
6,3.93,3,-4.910249998781417,-2.8349341585848102,Random-058,rv2_coarse,random
7,4.7,3,-5.9515846707819895,-3.4361490117808313,Random-058,rv2_coarse,random
8,6.55,3,6.030686986345366,3.48181875496487,Random-058,rv2_coarse,random
9,9.18,3,8.431019835892078,4.867651571795365,Random-058,rv2_coarse,random
1,0.45,4,13.821021595318204,6.910510797659102,Random-059,rv2_coarse,random
2,0.7,3,4.420694379438224,2.552289089973724,Random-059,rv2_coarse,random
3,0.9,3,6.0004154827459235,3.4643414942129573,Random-059,rv2_coarse,random
4,1.31,3,-12.663857729218712,-7.3114816689435465,Random-059,rv2_coarse,random
5,2.2,4,-6.07644393034564,-3.03822196517282,Random-059,rv2_coarse,random
6,3.93,4,-2.2503658277067062,-1.1251829138533531,Random-059,rv2_coarse,random
7,4.7,4,-3.0814078093845287,-1.5407039046922644,Random-059,rv2_coarse,random
8,6.55,4,1.670028776804468,0.835014388402234,Random-059,rv2_coarse,random
9,9.18,4,5.354655100240101,2.6773275501200504,Random-059,rv2_coarse,random
1,0.45,4,0.0,0.0,Random-060,rv2_coarse,random
2,0.7,2,0.0,0.0,Random-060,rv2_coarse,random
3,0.9,2,0.0,0.0,Random-060,rv2_coarse,random
4,1.31,3,-3.8890385387181547,-2.2453374472177554,Random-060,rv2_coarse,random
5,2.2,4,0.0,0.0,Random-060,rv2_coarse,random
6,3.93,4,-0.834888761112792,-0.417444380556396,Random-060,rv2_coarse,random
7,4.7,4,0.0,0.0,Random-060,rv2_coarse,random
8,6.55,4,0.1657852324896747,0.08289261624483735,Random-060,rv2_coarse,random
9,9.18,4,-0.0034626277854563625,-0.0017313138927281813,Random-060,rv2_coarse,random
1,0.45,4,13.821021595318204,6.910510797659102,Random-061,rv2_coarse,random
2,0.7,3,4.420694379438224,2.552289089973724,Random-061,rv2_coarse,random
3,0.9,3,6.0004154827459235,3.4643414942129573,Random-061,rv2_coarse,random
4,1.31,3,-12.663857729218712,-7.3114816689435465,Random-061,rv2_coarse,random
5,2.2,4,-6.07644393034564,-3.03822196517282,Random-061,rv2_coarse,random
6,3.93,4,-2.2503658277067062,-1.1251829138533531,Random-061,rv2_coarse,random
7,4.7,4,-3.0814078093845287,-1.5407039046922644,Random-061,rv2_coarse,random
8,6.55,4,1.670028776804468,0.835014388402234,Random-061,rv2_coarse,random
9,9.18,4,5.354655100240101,2.6773275501200504,Random-061,rv2_coarse,random
1,0.45,3,-5.284681782086471,-3.051112449469135,Random-062,rv2_coarse,random
2,0.7,2,0.0,0.0,Random-062,rv2_coarse,random
3,0.9,2,0.0,0.0,Random-062,rv2_coarse,random
4,1.31,2,0.0,0.0,Random-062,rv2_coarse,random
5,2.2,3,7.254331087152114,4.188290005957943,Random-062,rv2_coarse,random
6,3.93,3,4.3703484571760365,2.52322185820305,Random-062,rv2_coarse,random
7,4.7,3,3.807262767192889,2.198124183514454,Random-062,rv2_coarse,random
8,6.55,3,-0.4282394212236979,-0.2472441451211115,Random-062,rv2_coarse,random
9,9.18,3,-3.748442499196273,-2.164164285952802,Random-062,rv2_coarse,random
1,0.45,2,0.0,0.0,Random-063,rv2_coarse,random
2,0.7,0,,,Random-063,rv2_coarse,random
3,0.9,0,,,Random-063,rv2_coarse,random
4,1.31,1,-6.736012341653266,-6.736012341653266,Random-063,rv2_coarse,random
5,2.2,2,0.0,0.0,Random-063,rv2_coarse,random
6,3.93,2,-0.9307367172674783,-0.6581302442791404,Random-063,rv2_coarse,random
7,4.7,2,0.0,0.0,Random-063,rv2_coarse,random
8,6.55,2,0.0,0.0,Random-063,rv2_coarse,random
9,9.18,2,0.0,0.0,Random-063,rv2_coarse,random
1,0.45,3,21.514900925898715,12.421633841155751,Random-064,rv2_coarse,random
2,0.7,2,3.6429638272321414,2.5759644258531456,Random-064,rv2_coarse,random
3,0.9,2,2.409330405551567,1.703653867884448,Random-064,rv2_coarse,random
4,1.31,2,-18.222593124295887,-12.885319168992979,Random-064,rv2_coarse,random
5,2.2,3,-19.463972535765198,-11.237529783023518,Random-064,rv2_coarse,random
6,3.93,3,-4.910249998781417,-2.8349341585848102,Random-064,rv2_coarse,random
7,4.7,3,-5.9515846707819895,-3.4361490117808313,Random-064,rv2_coarse,random
8,6.55,3,6.030686986345366,3.48181875496487,Random-064,rv2_coarse,random
9,9.18,3,8.431019835892078,4.867651571795365,Random-064,rv2_coarse,random
1,0.45,3,-5.284681782086471,-3.051112449469135,Random-065,rv2_coarse,random
2,0.7,2,0.0,0.0,Random-065,rv2_coarse,random
3,0.9,2,0.0,0.0,Random-065,rv2_coarse,random
4,1.31,2,0.0,0.0,Random-065,rv2_coarse,random
5,2.2,3,7.254331087152114,4.188290005957943,Random-065,rv2_coarse,random
6,3.93,3,4.242277455781307,2.4492800310724188,Random-065,rv2_coarse,random
7,4.7,3,3.807262767192889,2.198124183514454,Random-065,rv2_coarse,random
8,6.55,3,-0.5584341676583489,-0.32241211702223227,Random-065,rv2_coarse,random
9,9.18,3,-3.748442499196273,-2.164164285952802,Random-065,rv2_coarse,random
1,0.45,3,21.514900925898715,12.421633841155751,Random-066,rv2_coarse,random
2,0.7,2,3.6429638272321414,2.5759644258531456,Random-066,rv2_coarse,random
3,0.9,2,2.409330405551567,1.703653867884448,Random-066,rv2_coarse,random
4,1.31,2,-18.222593124295887,-12.885319168992979,Random-066,rv2_coarse,random
5,2.2,3,-19.463972535765198,-11.237529783023518,Random-066,rv2_coarse,random
6,3.93,3,-4.989878531822241,-2.8809077135711054,Random-066,rv2_coarse,random
7,4.7,3,-5.9515846707819895,-3.4361490117808313,Random-066,rv2_coarse,random
8,6.55,3,5.91606602932115,3.415642314572166,Random-066,rv2_coarse,random
9,9.18,3,8.044546954926664,4.644521349935493,Random-066,rv2_coarse,random
1,0.45,4,0.0,0.0,Random-067,rv2_coarse,random
2,0.7,2,0.0,0.0,Random-067,rv2_coarse,random
3,0.9,2,0.0,0.0,Random-067,rv2_coarse,random
4,1.31,3,-3.8890385387181547,-2.2453374472177554,Random-067,rv2_coarse,random
5,2.2,4,0.0,0.0,Random-067,rv2_coarse,random
6,3.93,4,-0.834888761112792,-0.417444380556396,Random-067,rv2_coarse,random
7,4.7,4,0.0,0.0,Random-067,rv2_coarse,random
8,6.55,4,0.1657852324896747,0.08289261624483735,Random-067,rv2_coarse,random
9,9.18,4,-0.0034626277854563625,-0.0017313138927281813,Random-067,rv2_coarse,random
1,0.45,24,12.269491542851636,2.5044994736150024,Random-068,rv2_coarse,random
2,0.7,21,7.208617744482624,1.5730493557187362,Random-068,rv2_coarse,random
3,0.9,20,14.071384294692965,3.1464571820456406,Random-068,rv2_coarse,random
4,1.31,19,11.913046835082367,2.7330403823047944,Random-068,rv2_coarse,random
5,2.2,22,12.27294464757408,2.616600590655549,Random-068,rv2_coarse,random
6,3.93,21,-9.3650811269522,-2.043628245412419,Random-068,rv2_coarse,random
7,4.7,24,-0.3816522088675193,-0.07790443091096096,Random-068,rv2_coarse,random
8,6.55,22,-6.083394782344961,-1.2969841254699284,Random-068,rv2_coarse,random
9,9.18,21,-4.525536676135018,-0.9875530656517891,Random-068,rv2_coarse,random
1,0.45,3,21.514900925898715,12.421633841155751,Random-069,rv2_coarse,random
2,0.7,2,3.6429638272321414,2.5759644258531456,Random-069,rv2_coarse,random
3,0.9,2,2.409330405551567,1.703653867884448,Random-069,rv2_coarse,random
4,1.31,2,-18.222593124295887,-12.885319168992979,Random-069,rv2_coarse,random
5,2.2,3,-19.463972535765198,-11.237529783023518,Random-069,rv2_coarse,random
6,3.93,3,-4.910249998781417,-2.8349341585848102,Random-069,rv2_coarse,random
7,4.7,3,-5.9515846707819895,-3.4361490117808313,Random-069,rv2_coarse,random
8,6.55,3,6.030686986345366,3.48181875496487,Random-069,rv2_coarse,random
9,9.18,3,8.431019835892078,4.867651571795365,Random-069,rv2_coarse,random
1,0.45,40,31.28410694229344,4.946451625096653,Random-070,rv2_coarse,random
2,0.7,39,16.70719287471435,2.675291950293516,Random-070,rv2_coarse,random
3,0.9,38,1.2964966368564599,0.2103195269221091,Random-070,rv2_coarse,random
4,1.31,38,-9.049057493677783,-1.467950966518386,Random-070,rv2_coarse,random
5,2.2,37,3.166708843163796,0.5206037269070475,Random-070,rv2_coarse,random
6,3.93,38,12.898624732296787,2.0924332347055863,Random-070,rv2_coarse,random
7,4.7,40,-0.041788641675442835,-0.0066073644009517095,Random-070,rv2_coarse,random
8,6.55,40,-2.117808968100928,-0.3348549994164906,Random-070,rv2_coarse,random
9,9.18,39,-1.960167819346503,-0.3138780540600991,Random-070,rv2_coarse,random
1,0.45,4,4.432923754699078,2.216461877349539,Random-071,rv2_coarse,random
2,0.7,2,7.9907143957832,5.650288335783267,Random-071,rv2_coarse,random
3,0.9,2,12.288625771871944,8.689370614754424,Random-071,rv2_coarse,random
4,1.31,3,-14.338069015530897,-8.278088005776196,Random-071,rv2_coarse,random
5,2.2,4,10.985841822780912,5.492920911390456,Random-071,rv2_coarse,random
6,3.93,4,2.6520377510651905,1.3260188755325952,Random-071,rv2_coarse,random
7,4.7,4,2.2885941741738707,1.1442970870869353,Random-071,rv2_coarse,random
8,6.55,4,-2.5320739868613913,-1.2660369934306956,Random-071,rv2_coarse,random
9,9.18,4,-0.11862471717385814,-0.05931235858692907,Random-071,rv2_coarse,random
1,0.45,23,-16.662758109573925,-3.4744252437925773,Random-072,rv2_coarse,random
2,0.7,22,-6.387923668759443,-1.3619099022044725,Random-072,rv2_coarse,random
3,0.9,20,-1.6299162689759812,-0.36446035750631256,Random-072,rv2_coarse,random
4,1.31,20,4.994358297012884,1.1167724656110893,Random-072,rv2_coarse,random
5,2.2,22,12.338502189756353,2.6305775056113223,Random-072,rv2_coarse,random
6,3.93,23,-9.432848921160716,-1.9668849656847365,Random-072,rv2_coarse,random
7,4.7,24,3.3458954208212894,0.6829780428105794,Random-072,rv2_coarse,random
8,6.55,23,-2.6198566706043507,-0.5462778785845849,Random-072,rv2_coarse,random
9,9.18,24,-1.7755341784473013,-0.3624293965056351,Random-072,rv2_coarse,random
1,0.45,7,-6.244783269878685,-2.360306217656536,Random-073,rv2_coarse,random
2,0.7,6,-1.3694655437870522,-0.5590819671002286,Random-073,rv2_coarse,random
