event_key,event_time,event_type,planet,channel_start,channel_end,run_length,channels,min_delta_db,max_delta_db,mean_delta_db
1975-03-29 00:14:11.831|1975-03-29 00:16:41.732|DISAPPEARANCE,1975-03-29 00:16:41.732,DISAPPEARANCE,Venus,1,4,4,"1,2,3,4",0.9176157911294214,21.170398325944127,7.45387807019407
1975-03-29 23:59:59.391|1975-03-30 00:00:01.316|DISAPPEARANCE,1975-03-30 00:00:01.316,DISAPPEARANCE,Venus,2,5,4,"2,3,4,5",1.128238731204281,4.900028472830841,3.028339026087955
1975-04-02 00:09:44.154|1975-04-02 00:12:12.148|DISAPPEARANCE,1975-04-02 00:12:12.148,DISAPPEARANCE,Venus,2,5,4,"2,3,4,5",1.365851502851928,5.609236169477676,3.2731174181703
1975-04-02 00:09:44.154|1975-04-02 00:12:12.148|DISAPPEARANCE,1975-04-02 00:12:12.148,DISAPPEARANCE,Venus,7,9,3,"7,8,9",0.6332414677029675,3.520411359355677,2.404309285969305
1975-04-16 23:59:52.447|1975-04-16 23:59:56.253|DISAPPEARANCE,1975-04-16 23:59:56.253,DISAPPEARANCE,Venus,7,9,3,"7,8,9",0.6375116909253113,1.0696620403564239,0.9013956916708188
1975-04-18 23:59:56.061|1975-04-18 23:59:59.870|DISAPPEARANCE,1975-04-18 23:59:59.870,DISAPPEARANCE,Venus,7,9,3,"7,8,9",0.6463035705125129,2.710646349453537,1.4091634766482903
1975-04-22 00:00:05.051|1975-04-22 00:00:06.976|REAPPEARANCE,1975-04-22 00:00:06.976,REAPPEARANCE,Venus,4,9,6,"4,5,6,7,8,9",0.540101547208141,8.24216607094125,2.1730435768652003
1975-05-04 00:06:48.739|1975-05-04 00:06:50.558|REAPPEARANCE,1975-05-04 00:06:50.558,REAPPEARANCE,Venus,1,3,3,"1,2,3",0.8142296552621442,5.545433373982682,2.4393906567001413
1975-05-04 00:07:04.099|1975-05-04 00:07:05.917|REAPPEARANCE,1975-05-04 00:07:05.917,REAPPEARANCE,Venus,1,3,3,"1,2,3",0.8142296552621442,5.545433373982682,2.7033239101614677
1975-05-05 23:59:57.234|1975-05-05 23:59:59.159|DISAPPEARANCE,1975-05-05 23:59:59.159,DISAPPEARANCE,Venus,1,5,5,"1,2,3,4,5",0.7674401777645262,1.578095403717275,1.2385318551908293
1975-06-16 14:06:25.722|1975-06-16 14:06:27.647|DISAPPEARANCE,1975-06-16 14:06:27.647,DISAPPEARANCE,Venus,7,9,3,"7,8,9",0.5903838303377932,1.1086192839381748,0.7931562864710392
1975-06-20 15:00:33.189|1975-06-20 15:00:35.114|REAPPEARANCE,1975-06-20 15:00:35.114,REAPPEARANCE,Venus,6,9,4,"6,7,8,9",1.1034575088138954,3.391781067768494,2.2184921224830605
