target,kind,data_col,n_blocked,n_visible,mean_blocked,mean_visible,diff_visible_minus_blocked,z_score,p_value
Random-13,random,rv1_coarse,757484,4334666,10503325.393850606,11471390.259815034,968064.8659644276,10.014891040546683,0.0
Random-14,random,rv1_coarse,20352,5071798,4536747.20166853,11354634.86233848,6817887.66066995,22.69585367943985,0.0
Random-15,random,rv1_coarse,22264,5069886,3056226.2753007608,11363707.673662413,8307481.398361652,37.09422422044542,0.0
Random-16,random,rv1_coarse,824608,4267542,11826267.800132586,11230987.586403418,-595280.2137291674,-5.996000371417585,2.0223656083118158e-09
Random-17,random,rv1_coarse,274409,4817741,12943353.851439271,11235343.177968124,-1708010.6734711472,-10.28276749852899,0.0
Random-18,random,rv1_coarse,844515,4247635,11756293.367615249,11242110.061536677,-514183.3060785718,-5.260875892816959,1.4337078435566752e-07
Random-19,random,rv1_coarse,860060,4232090,11367468.582244702,11319239.722156562,-48228.86008813977,-0.5060054567135731,0.6128528190102505
Random-20,random,rv1_coarse,1309018,3783132,10931750.659539873,11464280.886772487,532530.2272326145,6.592246425136879,4.3322012643898233e-11
Random-21,random,rv1_coarse,1167178,3924972,10953461.612611953,11438580.159680566,485118.54706861265,5.758277931092633,8.497636150295307e-09
Random-22,random,rv1_coarse,810206,4281944,11609945.887746075,11273921.015001535,-336024.87274453975,-3.355190837215351,0.000793102515044497
Random-23,random,rv1_coarse,2806,5089344,7083104.643369973,11329725.61354816,4246620.970178187,4.596108112486262,4.30455411559727e-06
Random-24,random,rv1_coarse,750636,4341514,11353625.418648181,11322848.733145753,-30776.68550242856,-0.30607637008057964,0.759546499028684
Random-25,random,rv1_coarse,224303,4867847,11246095.328231465,11331131.266898617,85035.93866715208,0.5198186760794108,0.6031899611089351
Random-26,random,rv1_coarse,680283,4411867,11284739.92556752,11333961.230880735,49221.30531321466,0.47957884347790175,0.6315268929816942
Random-27,random,rv1_coarse,1117687,3974463,10867645.135079768,11456672.4049249,589027.2698451318,6.866307572559213,6.588507517335529e-12
Random-28,random,rv1_coarse,653288,4438862,10262922.093747685,11484047.581521276,1221125.4877735917,12.066774237428788,0.0
Random-29,random,rv1_coarse,141105,4951045,13842658.820053289,11255700.138411855,-2586958.6816414334,-10.372252999904493,0.0
Random-30,random,rv1_coarse,941723,4150427,11415059.383166974,11307492.529586181,-107566.85358079337,-1.150885294270123,0.249779428473476
Random-31,random,rv1_coarse,738776,4353374,12071691.786807487,11201075.325275626,-870616.4615318608,-8.242279921676099,2.220446049250313e-16
Random-32,random,rv1_coarse,1167,5090983,8938683.30585904,11327933.096843773,2389249.790984733,1.3597954576623603,0.17389466023439026
Random-33,random,rv1_coarse,958538,4133612,11671206.683865832,11247657.29155217,-423549.3923136629,-4.595972039091705,4.307364626310317e-06
Random-34,random,rv1_coarse,608462,4483688,10919151.007171767,11382785.28846369,463634.28129192255,4.265660418684216,1.9931174148446473e-05
Random-35,random,rv1_coarse,443,5091707,26784908.566591423,11326040.66771555,-15458867.898875874,-2.346552646235698,0.01894798917365903
Random-36,random,rv1_coarse,1717,5090433,12184219.314247234,11327096.527942589,-857122.7863046452,-0.4769011114737109,0.6334325404858876
Random-37,random,rv1_coarse,598,5091552,20992470.03375836,11326250.37856959,-9666219.655188771,-1.907146695118534,0.05650159391896392
Random-38,random,rv1_coarse,398728,4693422,11628105.159187675,11301838.008743804,-326267.1504438706,-2.344182539116207,0.019068836207125628
Random-39,random,rv1_coarse,850344,4241806,11573574.773004385,11278032.611065025,-295542.1619393602,-3.0293655343013612,0.002450679701196279
Random-40,random,rv1_coarse,1161340,3930810,11444963.424645174,11292647.683558736,-152315.7410864383,-1.7307502273983641,0.08349632262324747
Random-41,random,rv1_coarse,512462,4579688,11612823.522060031,11295445.344055098,-317378.1780049335,-2.6199801724459957,0.008793487948175027
Random-42,random,rv1_coarse,186269,4905881,13369599.79760888,11249845.70149299,-2119754.096115891,-10.148997991381927,0.0
Random-43,random,rv1_coarse,592,5091558,20177605.549408782,11326356.51446997,-8851249.034938812,-1.750752410358977,0.07998856728151504
Random-44,random,rv1_coarse,810798,4281352,11290228.711364785,11334422.25863928,44193.547274494544,0.45456146329936414,0.6494247642997388
Random-45,random,rv1_coarse,129730,4962420,13783285.011542758,11263182.217555042,-2520102.7939877156,-10.417829888521426,0.0
Random-46,random,rv1_coarse,821330,4270820,11577231.840825599,11279337.091416085,-297894.74940951355,-3.043378767953597,0.002339376791361314
Random-47,random,rv1_coarse,401504,4690646,12234037.65519037,11249779.073048227,-984258.5821421426,-7.331315557586684,2.278177646530821e-13
Random-48,random,rv1_coarse,59819,5032331,13574531.441232983,11300673.856370699,-2273857.5848622844,-6.502866573574325,7.880363028789361e-11
Random-49,random,rv1_coarse,1017383,4074767,11748933.109294716,11222134.038842797,-526799.070451919,-5.787987987228355,7.123450496138162e-09
Random-50,random,rv1_coarse,763448,4328702,11907269.532982843,11225112.08999147,-682157.4429913722,-6.669145960422802,2.5729640640292928e-11
Random-51,random,rv1_coarse,136004,4956146,10586163.349471373,11347725.774100568,761562.4246291947,3.510857776926526,0.0004466632995598907
Random-52,random,rv1_coarse,258960,4833190,13028906.52958922,11236218.859528493,-1792687.6700607277,-10.04698795318263,0.0
Random-53,random,rv1_coarse,498859,4593291,11222858.226748254,11338737.83142621,115879.60467795655,0.930304719448479,0.3522133349714154
Random-54,random,rv1_coarse,902358,4189792,10916725.148772217,11415829.71011237,499104.5613401532,5.384941074344202,7.246838551466794e-08
Random-55,random,rv1_coarse,298599,4793551,11377780.202123024,11324246.362250699,-53533.83987232484,-0.3622300840278646,0.7171801000702775
Random-56,random,rv1_coarse,347007,4745143,10668199.791282453,11375591.053760316,707391.2624778636,5.189953569916106,2.1034652419871236e-07
Random-57,random,rv1_coarse,1104580,3987570,10978018.981877478,11424162.098116074,446143.1162385959,5.177325061090594,2.250898381017663e-07
Random-58,random,rv1_coarse,2374,5089776,7388216.296196775,11329222.865426645,3941006.56922987,3.7286762997398153,0.00019248822043138603
Random-59,random,rv1_coarse,1202919,3889231,11371504.61660342,11313739.734843975,-57764.88175944425,-0.6676113784121743,0.5043816926452593
Random-60,random,rv1_coarse,853485,4238665,11106006.953973373,11371961.671770465,265954.71779709123,2.785428974927974,0.0053456949723933445
Random-61,random,rv1_coarse,672412,4419738,12079166.222600864,11213010.80437697,-866155.4182238951,-8.109117868055051,4.440892098500626e-16
Random-62,random,rv1_coarse,667036,4425114,11474535.487822438,11305204.342968749,-169331.14485368878,-1.5891262316403696,0.11203189663042923
Random-63,random,rv1_coarse,784256,4307894,11439591.24646307,11306958.386627154,-132632.85983591527,-1.3371394004708432,0.18117713822384918
Random-64,random,rv1_coarse,589724,4502426,11570306.435607458,11295567.960951444,-274738.4746560138,-2.445910242388189,0.014448696593666543
Random-65,random,rv1_coarse,867472,4224678,11273498.363528011,11338450.43153125,64952.06800323911,0.6853921917701167,0.493096469936535
Random-66,random,rv1_coarse,823,5091327,18448323.4593712,11326234.456042575,-7122089.003328627,-1.9578821325410043,0.050243844943493876
Random-67,random,rv1_coarse,808539,4283611,11569515.4725065,11281683.09259688,-287832.37990962155,-2.9244625479860393,0.0034505159843087885
Random-68,random,rv1_coarse,175042,4917108,12277076.759275861,11293577.89059947,-983498.8686763905,-4.92982493356247,8.230333730097072e-07
Random-69,random,rv1_coarse,1113605,3978545,11055841.93425595,11403391.29188933,347549.3576333802,4.040630732015041,5.3307638846478156e-05
Random-70,random,rv1_coarse,30481,5061669,14809776.521775972,11306414.834005676,-3503361.687770296,-7.217701294749658,5.286882043264995e-13
Random-71,random,rv1_coarse,548173,4543977,11057317.419664994,11359965.819082474,302648.39941748045,2.7069718770343356,0.006790000907246574
Random-72,random,rv1_coarse,886239,4205911,11378946.675551426,11316520.949157724,-62425.72639370151,-0.6526879804172088,0.5139574528697253
Random-73,random,rv1_coarse,216306,4875844,13071731.272455322,11250001.509475533,-1821729.7629797887,-9.299317554610418,0.0
Random-74,random,rv1_coarse,1033234,4058916,11056404.522949783,11396366.220370522,339961.69742073864,3.8545906744900464,0.00011592341453070532
Random-75,random,rv1_coarse,765714,4326436,11458896.460396053,11304110.085139645,-154786.375256408,-1.5309856150302108,0.12577294789237548
Random-76,random,rv1_coarse,804310,4287840,11599509.476973023,11276340.721007029,-323168.7559659947,-3.3024242707925224,0.0009585296650331809
Random-77,random,rv1_coarse,1299536,3792614,10949298.170326069,11456936.85608767,507638.68576160073,6.2660914641313,3.70222963397282e-10
Random-78,random,rv1_coarse,1313357,3778793,11670400.593082028,11208167.251516161,-462233.341565866,-5.512586378649728,3.5359855266037243e-08
Random-79,random,rv1_coarse,829754,4262396,11942085.418716572,11207722.867623089,-734362.5510934833,-7.382417401565108,1.5543122344752192e-13
Random-80,random,rv1_coarse,494418,4597732,11743534.16303843,11282634.914511286,-460899.248527145,-3.7135898065468544,0.0002043399049069805
Random-81,random,rv1_coarse,1246750,3845400,10738698.003751675,11518248.954181502,779550.950429827,9.476263890877709,0.0
Random-82,random,rv1_coarse,996447,4095703,10786771.337859863,11458912.017128805,672140.6792689413,7.585228811466745,3.3084646133829665e-14
Random-83,random,rv1_coarse,1152425,3939725,11741180.392923417,11206344.719560927,-534835.6733624898,-6.1719389059761,6.745757286097387e-10
Random-84,random,rv1_coarse,44395,5047755,6439034.425972518,11370378.580427514,4931344.154454997,17.449717077910982,0.0
Random-85,random,rv1_coarse,190236,4901914,11308803.456751142,11328106.680408595,19303.223657453433,0.10406443798939533,0.9171182119626442
Random-86,random,rv1_coarse,1933,5090217,10851687.100103466,11327566.183017824,475879.082914358,0.26582114818503666,0.7903769551098958
Random-87,random,rv1_coarse,377006,4715144,11988739.63936601,11274506.035893733,-714233.6034722775,-4.944083049801187,7.650308719853172e-07
Random-88,random,rv1_coarse,822226,4269924,11594554.96323963,11275938.802513175,-318616.160726456,-3.2283843644637895,0.0012449157888789752
Random-89,random,rv1_coarse,1199205,3892945,10899850.273849595,11459085.940575868,559235.6667262726,6.681507630827211,2.364974882596016e-11
Random-90,random,rv1_coarse,637202,4454948,10744152.705865603,11410806.74165085,666654.0357852466,6.374900172822104,1.8308221605423114e-10
Random-91,random,rv1_coarse,1116461,3975689,11013050.950556047,11415657.609857857,402606.65930180997,4.682198615266141,2.838142871164351e-06
Random-92,random,rv1_coarse,25838,5066312,16487182.238880988,11301070.769012792,-5186111.469868196,-8.831647147411877,0.0
Random-93,random,rv1_coarse,212983,4879167,11413960.233841972,11323606.421363024,-90353.81247894838,-0.5201228646216542,0.6029779430282174
Random-94,random,rv1_coarse,25615,5066535,4321290.59181084,11362806.416234706,7041515.824423865,27.710261919890694,0.0
Random-95,random,rv1_coarse,1039555,4052595,11477858.61328041,11288786.802988755,-189071.81029165536,-2.0595085295491624,0.03944554876618844
Random-96,random,rv1_coarse,636413,4455737,11060896.359724196,11365448.191759473,304551.83203527704,2.796337282803501,0.005168543001731418
Random-97,random,rv1_coarse,788129,4304021,10843856.91554816,11415926.67823714,572069.7626889795,5.911716432679401,3.385610236605885e-09
Random-98,random,rv1_coarse,21209,5070941,2630986.6641548886,11363757.864354342,8732771.200199453,40.52168831492652,0.0
Random-99,random,rv1_coarse,2114,5090036,6379990.375236519,11329440.295694115,4949449.920457596,5.494390823882218,3.920613789176741e-08
Random-100,random,rv1_coarse,512943,4579207,11181916.30754801,11343680.372615684,161764.0650676731,1.2870900148932218,0.19806291533663845
Random-101,random,rv1_coarse,858415,4233735,11313794.819977375,11330141.136418803,16346.316441427916,0.16663795895733804,0.8676549243382472
Random-102,random,rv1_coarse,604059,4488091,11187680.404568186,11346188.663974034,158508.25940584764,1.4576342109569884,0.14494139461086952
Random-103,random,rv1_coarse,1176414,3915736,10853364.62005266,11469796.783657609,616432.1636049487,7.326604695342931,2.360334150353083e-13
Random-104,random,rv1_coarse,18568,5073582,3772012.7552640284,11355036.250867175,7583023.495603146,28.36996928756553,0.0
Random-105,random,rv1_coarse,365098,4727052,11902809.94413724,11282942.129598387,-619867.8145388532,-4.454432800179329,8.41152690145286e-06
Random-106,random,rv1_coarse,1056,5091094,16661510.882043088,11326279.127648301,-5335231.754394786,-1.8372586496335948,0.06617172114655445
Random-107,random,rv1_coarse,294146,4798004,12598506.338657368,11249458.320396611,-1349048.0182607565,-8.728438912516648,0.0
Random-108,random,rv1_coarse,563839,4528311,10876954.138671486,11383470.64059702,506516.50192553364,4.520537695018407,6.168276010631857e-06
Random-109,random,rv1_coarse,705515,4386635,12007644.391152281,11217977.56867465,-789666.8224776313,-7.453402611610421,9.103828801926284e-14
Random-110,random,rv1_coarse,166114,4926036,9320521.621916337,11395060.274809996,2074538.6528936587,9.967948684845984,0.0
Random-111,random,rv1_coarse,2653,5089497,7784764.137361908,11329232.198256629,3544468.0608947203,3.514291460159135,0.0004409287294733222
Random-112,random,rv1_coarse,391584,4700566,10715764.127803238,11378337.094802037,662572.9669987988,5.144441705855151,2.6831755151057735e-07
Random-113,random,rv1_coarse,1091881,4000269,11031646.17801934,11408108.155747777,376461.97772843763,4.340082185714347,1.4242943650044637e-05
Random-114,random,rv1_coarse,755,5091395,9245768.275331127,11327694.219273709,2081925.9439425822,0.6586916554767884,0.5100937925088149
Random-115,random,rv1_coarse,545,5091605,21784657.46788991,11326266.20216355,-10458391.26572636,-1.9063099917692032,0.056609998659800764
Random-116,random,rv1_coarse,187621,4904529,9781905.702708293,11386507.314920375,1604601.6122120824,9.171957994377271,0.0
Random-117,random,rv1_coarse,961162,4130988,10919380.976094542,11422316.45476626,502935.4786717184,5.553274896494698,2.803666410144956e-08
Random-118,random,rv1_coarse,942405,4149745,11176896.62539498,11361561.49361746,184664.86822248064,2.003761957129254,0.0450955658159089
Random-119,random,rv1_coarse,670956,4421194,11070846.621629808,11366317.62793596,295471.0063061528,2.8436224812264905,0.004460386226116109
Random-120,random,rv1_coarse,388314,4703836,12444877.934989706,11235133.608854419,-1209744.326135287,-8.844150576498745,0.0
Random-121,random,rv1_coarse,432549,4659601,12130048.340464333,11252874.652779803,-877173.6876845304,-6.597773246127557,4.173794643236306e-11
Random-122,random,rv1_coarse,1040462,4051688,11435755.55328033,11299556.424411204,-136199.12886912562,-1.4870278510567272,0.13700745525556957
Random-123,random,rv1_coarse,876914,4215236,11723380.136864353,11245005.047225986,-478375.0896383673,-4.928981937223909,8.265921540573373e-07
Random-124,random,rv1_coarse,562,5091588,11064553.6529137,11327414.548355836,262860.89544213563,0.062101975097563676,0.950481624136007
Random-125,random,rv1_coarse,1117454,3974696,11309661.684120905,11332368.457114529,22706.77299362421,0.2549855644447748,0.7987342487045899
Random-126,random,rv1_coarse,263548,4828602,10930542.52138578,11349045.467851928,418502.9464661479,2.681248101195783,0.007334811304674949
Random-127,random,rv1_coarse,1116514,3975636,10668273.035452936,11512490.093328774,844217.0578758381,10.01763416222677,0.0
Random-128,random,rv1_coarse,508,5091642,22972283.725516733,11326223.71024011,-11646060.015276622,-2.0424489757167668,0.041107015847804185
Random-129,random,rv1_coarse,2729,5089421,7774814.467953881,11329290.462687973,3554475.9947340917,3.5784516580218364,0.00034563578134183537
Random-130,random,rv1_coarse,896032,4196118,11597243.675770478,11269760.483213048,-327483.1925574299,-3.409667543500695,0.0006504211342273081
Random-131,random,rv1_coarse,741,5091409,17314118.635374494,11326514.232637394,-5987604.4027371,-1.4598293090371208,0.1443369913002388
Random-132,random,rv1_coarse,760994,4331156,11717004.117952233,11258928.663121343,-458075.4548308905,-4.496831603340896,6.897357240465141e-06
Random-133,random,rv1_coarse,729842,4362308,10857607.818609485,11405982.351323506,548374.5327140205,5.40497880147742,6.48160580762891e-08
Random-134,random,rv1_coarse,1245040,3847110,11741919.685642933,11193229.873638669,-548689.8120042644,-6.4822404311743895,9.037037784764834e-11
Random-135,random,rv1_coarse,948028,4144122,11553754.223727977,11275600.417983484,-278153.8057444934,-2.9169720345701746,0.0035344746099541524
Random-136,random,rv1_coarse,763620,4328530,11446613.551189456,11306351.86186249,-140261.68932696618,-1.3858099605309175,0.16580494010624514
Random-137,random,rv1_coarse,524245,4567905,11492301.2186759,11308458.650563484,-183842.5681124162,-1.5135198773200789,0.13014765598101752
Random-138,random,rv1_coarse,489,5091661,11713626.215874232,11327348.44314407,-386277.77273016237,-0.08812599907809474,0.9297765324900227
Random-139,random,rv1_coarse,788780,4303370,11187957.684024453,11352941.764845256,164984.0808208026,1.6625783542775472,0.09639686696182292
Random-140,random,rv1_coarse,931,5091219,9649447.866877014,11327692.371634942,1678244.5047579277,0.6010051294379551,0.547836569847783
Random-141,random,rv1_coarse,542505,4549645,11832832.970789315,11267115.393348027,-565717.5774412882,-4.730526999815446,2.2393773946305373e-06
Random-142,random,rv1_coarse,21224,5070926,2777600.9677213174,11363170.05250087,8585569.084779553,42.57237320634879,0.0
Random-143,random,rv1_coarse,168866,4923284,13319343.851526327,11259062.435917793,-2060281.4156085346,-9.296821524203642,0.0
Random-144,random,rv1_coarse,248745,4843405,12437303.316133078,11270382.974625373,-1166920.341507705,-6.812759901446913,9.574341319762425e-12
Random-145,random,rv1_coarse,1291269,3800881,10997063.363299172,11439605.5158062,442542.1525070276,5.439751245756285,5.3355016182976556e-08
Random-146,random,rv1_coarse,736599,4355551,11668188.57191179,11269749.850410495,-398438.7215012945,-3.8785474777177718,0.0001050820200316771
Random-147,random,rv1_coarse,22917,5069233,2621726.400327068,11366742.10095899,8745015.700631922,41.68891172290249,0.0
Random-148,random,rv1_coarse,1276236,3815914,10832920.325103885,11492759.889388923,659839.564285038,8.123373418348976,4.440892098500626e-16
Random-149,random,rv1_coarse,10203,5081947,3022557.4310786445,11344059.100009827,8321501.6689311825,25.574087635208922,0.0
Random-150,random,rv1_coarse,669005,4423145,11420325.124241251,11313328.334215567,-106996.79002568498,-1.0185879983708124,0.3083986043965976
Random-151,random,rv1_coarse,34151,5057999,15165660.347567558,11301469.968273453,-3864190.379294105,-7.984967482717107,1.3322676295501878e-15
Random-152,random,rv1_coarse,1186001,3906149,11478639.79270125,11281461.099359872,-197178.69334137812,-2.2649176996760674,0.023517730405351767
Random-153,random,rv1_coarse,474887,4617263,11237544.940165486,11336625.672088979,99080.73192349263,0.7701391383376917,0.44121736170432957
Random-154,random,rv1_coarse,1869,5090281,10771438.253511235,11327589.664792793,556151.4112815578,0.3582970999028487,0.7201209881854682
Random-155,random,rv1_coarse,1121835,3970315,11305144.73709101,11333669.801628442,28525.064537432045,0.320960027290108,0.7482406831429027
Random-156,random,rv1_coarse,1146647,3945503,10970896.704158077,11430988.76656644,460092.06240836345,5.409663902722008,6.314313849564712e-08
Random-157,random,rv1_coarse,1204973,3887177,10884825.400524482,11464573.27444589,579747.8739214074,6.943595284467501,3.822497873784414e-12
Random-158,random,rv1_coarse,785493,4306657,11739996.644914668,11252129.222267522,-487867.4226471465,-4.8728437602251935,1.1000321726850615e-06
Random-159,random,rv1_coarse,526,5091624,22551217.06071768,11326226.037981791,-11224991.022735888,-1.9756859350199236,0.048190358880966455
Random-160,random,rv1_coarse,619,5091531,19503901.130149435,11326391.482205916,-8177509.647943519,-1.6898531841018027,0.09105604600474781
Random-161,random,rv1_coarse,723708,4368442,11655782.10945526,11272980.963400062,-382801.14605519734,-3.687228280483022,0.00022670996528217913
Random-162,random,rv1_coarse,839749,4252401,11765703.002460197,11240828.16601115,-524874.8364490457,-5.339314723285,9.329856065498632e-08
Random-163,random,rv1_coarse,895693,4196457,11678782.337755855,11252383.302422827,-426399.03533302806,-4.4941009777574825,6.986447260937112e-06
Random-164,random,rv1_coarse,203654,4888496,11943722.46397538,11301709.034825537,-642013.4291498419,-3.2284649880514653,0.0012445649271395354
Random-165,random,rv1_coarse,1249092,3843058,10818139.456423437,11492903.519718952,674764.0632955153,8.215967448123369,2.220446049250313e-16
Random-166,random,rv1_coarse,1093451,3998699,11074067.89668042,11396655.674481586,322587.77780116536,3.7102866254544877,0.00020702472319134024
Random-167,random,rv1_coarse,19023,5073127,2759184.3852343215,11359514.220721584,8600329.835487261,39.786236357636206,0.0
Random-168,random,rv1_coarse,1008057,4084093,11789754.784371773,11213261.16371921,-576493.620652562,-6.321718552504732,2.5867019637360045e-10
Random-169,random,rv1_coarse,206550,4885600,11304857.74913469,11328337.951634021,23480.202499331906,0.13423033064294593,0.8932204425512742
Random-170,random,rv1_coarse,595,5091555,19866961.465021007,11326387.601138601,-8540573.863882406,-1.6986907726004223,0.08937746296047555
Random-171,random,rv1_coarse,1189662,3902488,11585464.406122092,11248710.952671964,-336753.45345012844,-3.869618166166939,0.00010900593906182365
Random-172,random,rv1_coarse,874616,4217534,11522153.308089877,11286995.34535551,-235157.96273436584,-2.4286534059304263,0.015155012263405654
Random-173,random,rv1_coarse,245029,4847121,13174106.742211541,11234031.100863706,-1940075.6413478348,-10.460048812587033,0.0
Random-174,random,rv1_coarse,1014055,4078095,10729684.672610221,11476009.23320893,746324.5605987087,8.481679588002272,0.0
Random-175,random,rv1_coarse,345565,4746585,12980448.230923453,11207037.832814092,-1773410.3981093615,-11.598112369366152,0.0
Random-176,random,rv1_coarse,547610,4544540,10495764.47143157,11427594.582154915,931830.1107233446,8.437046138667206,0.0
Random-177,random,rv1_coarse,19281,5072869,2636690.0113161923,11360417.200696243,8723727.18938005,41.905697470820655,0.0
Random-178,random,rv1_coarse,738,5091412,17285426.917852305,11326521.91956211,-5958904.998290194,-1.4143591806901075,0.15725646878722466
Random-179,random,rv1_coarse,51489,5040661,9965753.979379239,11341294.238581542,1375540.2592023034,3.9873351677857367,6.681959712606655e-05
Random-180,random,rv1_coarse,1157828,3934322,10974364.638242902,11431275.732952062,456911.0947091598,5.3942977411178665,6.879206670973304e-08
Random-181,random,rv1_coarse,771742,4320408,10865494.278374363,11409891.838735081,544397.5603607185,5.5261726590919595,3.272920467978224e-08
Random-182,random,rv1_coarse,442097,4650053,10641133.500327988,11392629.947979612,751496.4476516247,6.2274132398499695,4.741991244117116e-10
Random-183,random,rv1_coarse,657,5091493,20143573.71366058,11326247.907373548,-8817325.806287032,-1.9737991620925026,0.048404584170011145
Random-184,random,rv1_coarse,1121167,3970983,11312718.584054116,11331526.603830522,18808.019776405767,0.21158976881811623,0.8324270919171841
Random-185,random,rv1_coarse,82627,5009523,12484214.571045404,11308304.816092305,-1175909.7549530994,-4.15175682338063,3.299327371064642e-05
Random-186,random,rv1_coarse,551,5091599,11235590.056261344,11327395.471337382,91805.41507603787,0.021266655506380384,0.9830329428714728
Random-187,random,rv1_coarse,1277205,3814945,11580008.313818336,11242809.987073623,-337198.3267447129,-3.9565317164770466,7.604579582065618e-05
Random-188,random,rv1_coarse,450615,4641535,12517866.677410966,11211809.836992588,-1306056.840418378,-9.885108790234753,0.0
Random-189,random,rv1_coarse,23276,5068874,3497014.524436215,11363342.184973657,7866327.660537442,32.59936491280698,0.0
Random-190,random,rv1_coarse,649025,4443125,11564239.231459502,11292787.37316392,-271451.85829558223,-2.4763270504252164,0.013274192003582375
Random-191,random,rv1_coarse,867092,4225058,10767913.263589619,11442203.827032547,674290.5634429287,7.153108014837467,8.484324354185446e-13
Random-192,random,rv1_coarse,854952,4237198,11531567.825532742,11286187.071978241,-245380.75355450064,-2.5104008752367655,0.012059417394041816
Random-193,random,rv1_coarse,63405,5028745,14883408.99858211,11282549.367094938,-3600859.631487172,-9.565198560153267,0.0
Random-194,random,rv1_coarse,1220314,3871836,11459917.221442755,11285614.58708975,-174302.6343530044,-2.021506718275875,0.04322733759169872
Random-195,random,rv1_coarse,1106969,3985181,11518523.827465594,11274292.801712437,-244231.0257531572,-2.7171892253366248,0.006583895401430118
Random-196,random,rv1_coarse,482284,4609866,10463507.454801159,11417764.428565955,954256.9737647958,8.113772715068114,4.440892098500626e-16
Random-197,random,rv1_coarse,1174086,3918064,11512454.199996501,11271927.912032535,-240526.2879639659,-2.7328206359962457,0.006279451815837556
Random-198,random,rv1_coarse,738658,4353492,11407624.690254107,11313771.341748927,-93853.34850518033,-0.9298700662298336,0.3524383632060899
Random-199,random,rv1_coarse,27071,5065079,4006715.5905667655,11366511.848449886,7359796.25788312,31.17414189576477,0.0
Random-200,random,rv1_coarse,1030840,4061310,11729587.126547396,11225298.898891447,-504288.2276559491,-5.581487446763858,2.3847026797696458e-08
Random-201,random,rv1_coarse,893,5091257,10004738.169442888,11327617.52812746,1322879.3586845715,0.4545044203248177,0.6494658111241076
Random-202,random,rv1_coarse,791485,4300665,11552656.523202598,11285927.156921066,-266729.36628153175,-2.69016580730522,0.007141652563835255
Random-203,random,rv1_coarse,1114815,3977335,11049952.394824577,11405147.815195492,355195.42037091404,4.129989285250244,3.6278014161172933e-05
Random-204,random,rv1_coarse,1972,5090178,6285628.509825051,11329338.778558543,5043710.268733492,5.306926927130834,1.1148884548894955e-07
Random-205,random,rv1_coarse,955,5091195,14573413.682329843,11326776.651556326,-3246637.0307735167,-0.9387770604916903,0.34784521897554344
Random-206,random,rv1_coarse,823154,4268996,11082275.84542282,11374647.943760961,292372.09833814204,2.895248266480017,0.003788587643817287
Random-207,random,rv1_coarse,1225869,3866281,10985335.639132263,11435838.173681505,450502.5345492419,5.438761639441439,5.3652176701390886e-08
Random-208,random,rv1_coarse,835602,4256548,11941599.4766802,11206809.334388806,-734790.142291395,-7.3847385613666585,1.5276668818842154e-13
Random-209,random,rv1_coarse,1281497,3810653,11684800.994739026,11207189.120665634,-477611.8740733918,-5.713690260659191,1.1055214299560134e-08
Random-210,random,rv1_coarse,24675,5067475,3370802.591473531,11366128.438846236,7995325.847372705,36.11317885303239,0.0
