target,kind,data_col,frequency_band,frequency_mhz,n_blocked,n_visible,mean_blocked,mean_visible,diff_visible_minus_blocked,z_score,p_value
Random-68,random,rv1_coarse,6,3.93,19707,555308,1619518.926786207,2980430.5412823283,1360911.6144961214,10.226016419951653,0.0
Random-68,random,rv1_coarse,7,4.7,19569,546914,592041.2469755956,664790.6412353226,72749.39425972698,0.993485356985247,0.32047348294705214
Random-68,random,rv1_coarse,8,6.55,19427,546760,1024913.0100165267,1466927.3894216926,442014.3794051659,4.0198140688007316,5.8244089609971184e-05
Random-68,random,rv1_coarse,9,9.18,17432,498116,2102163.254090896,1832753.3502789212,-269409.9038119747,-0.8754018807230838,0.3813552768341697
Random-69,random,rv1_coarse,1,0.45,123397,439506,59771272.602239154,67271763.27909344,7500490.67685429,11.673949794917332,0.0
Random-69,random,rv1_coarse,2,0.7,125998,450481,25126375.546858877,21800122.721444722,-3326252.8254141547,-10.250517695486371,0.0
Random-69,random,rv1_coarse,3,0.9,125956,450566,2352511.2205872815,2961537.387575187,609026.1669879053,6.698904584362973,2.099875828776021e-11
Random-69,random,rv1_coarse,4,1.31,126288,450711,2491282.490812399,2380586.2305565444,-110696.26025585458,-1.8628993549400616,0.06247642760129568
Random-69,random,rv1_coarse,5,2.2,126093,449921,1741615.3401442512,1513270.6061945574,-228344.73394969385,-2.5068920996212753,0.01217978858077351
Random-69,random,rv1_coarse,6,3.93,125747,449268,3446791.1936890767,2790203.4649157356,-656587.728773341,-5.564093114567418,2.6351921755818353e-08
Random-69,random,rv1_coarse,7,4.7,123927,442556,742809.1117913927,639726.6314899554,-103082.48030143732,-3.5678365687084246,0.0003599408833121487
Random-69,random,rv1_coarse,8,6.55,123733,442454,1690556.4211184252,1384981.4598388749,-305574.96127955033,-6.065173626980871,1.3181118418970073e-09
Random-69,random,rv1_coarse,9,9.18,112466,403082,1824366.4883308136,1846744.523933677,22378.035602863412,0.23659779447501725,0.812968831384546
Random-70,random,rv1_coarse,1,0.45,3335,559568,59381258.944104835,65664767.853882216,6283508.9097773805,2.1880509626489766,0.028665890306796893
Random-70,random,rv1_coarse,2,0.7,3489,572990,27405564.851820007,22497419.037093606,-4908145.814726401,-3.625985128315794,0.0002878619216977185
Random-70,random,rv1_coarse,3,0.9,3473,573049,23057417.61540815,2705881.25359643,-20351536.36181172,-8.49801663828919,0.0
Random-70,random,rv1_coarse,4,1.31,3494,573505,14185417.743560389,2333042.6659995764,-11852375.077560812,-9.403594468633461,0.0
Random-70,random,rv1_coarse,5,2.2,3476,572538,3660396.050003596,1550524.4906445649,-2109871.5593590313,-5.434318154948505,5.500635991140257e-08
