event_type,pre_event_time,post_event_time,event_time,event_key,planet,sun_sep_deg,mercury_sep_deg,venus_sep_deg,earth_sep_deg,mars_sep_deg,jupiter_sep_deg,saturn_sep_deg,uranus_sep_deg,neptune_sep_deg
DISAPPEARANCE,1975-01-01 03:01:22.399,1975-01-01 03:01:24.324,1975-01-01 03:01:24.324,1975-01-01 03:01:22.399|1975-01-01 03:01:24.324|DISAPPEARANCE,mars,17.330518841020734,64.62638623444928,72.54003409902187,82.00660471046747,0.0,114.26193309195077,133.98127637618975,30.178114616391284,10.458805358382099
REAPPEARANCE,1975-01-02 20:31:12.609,1975-01-02 20:31:14.534,1975-01-02 20:31:14.534,1975-01-02 20:31:12.609|1975-01-02 20:31:14.534|REAPPEARANCE,mars,22.84197546820535,69.53518251081893,74.43826768673392,106.18877687233461,0.0,113.50402565348196,134.84636061723683,31.079181341238034,9.56932035842469
REAPPEARANCE,1975-01-03 03:55:13.571,1975-01-03 03:55:17.380,1975-01-03 03:55:17.380,1975-01-03 03:55:13.571|1975-01-03 03:55:17.380|REAPPEARANCE,mars,27.556226743145707,70.43212749961377,74.77976441836512,110.44299568294352,0.0,113.3759002174473,134.9937125047142,31.234201524394024,9.41694533682224
REAPPEARANCE,1975-01-03 15:01:14.654,1975-01-03 15:01:16.579,1975-01-03 15:01:16.579,1975-01-03 15:01:14.654|1975-01-03 15:01:16.579|REAPPEARANCE,mars,43.77957011061087,71.79016343437918,75.29150110847196,116.77457726852924,0.0,113.18444563139627,135.2138097388717,31.46602262163198,9.189364390066322
REAPPEARANCE,1975-01-03 18:43:15.260,1975-01-03 18:43:19.069,1975-01-03 18:43:19.069,1975-01-03 18:43:15.260|1975-01-03 18:43:19.069|REAPPEARANCE,mars,53.84796934285972,72.2464031665194,75.46196592399072,118.87234408374262,0.0,113.12078375469207,135.2869625765435,31.543142310974602,9.113733745549796
REAPPEARANCE,1975-01-03 22:25:15.735,1975-01-03 22:25:17.660,1975-01-03 22:25:17.660,1975-01-03 22:25:15.735|1975-01-03 22:25:17.660|REAPPEARANCE,mars,66.46171860147805,72.70426376883373,75.63229226162149,120.9624831101664,0.0,113.0572173258439,135.35998495700315,31.620158827260052,9.03824416427663
DISAPPEARANCE,1975-01-04 01:32:33.117,1975-01-04 01:32:35.042,1975-01-04 01:32:35.042,1975-01-04 01:32:33.117|1975-01-04 01:32:35.042|DISAPPEARANCE,mars,78.54512926562488,73.09190982594086,75.77609989287046,122.81091557260605,0.0,113.00404202447983,135.42113646818996,31.68474384983581,8.97484613381609
REAPPEARANCE,1975-01-04 02:07:14.296,1975-01-04 02:07:16.221,1975-01-04 02:07:16.221,1975-01-04 02:07:14.296|1975-01-04 02:07:16.221|REAPPEARANCE,mars,80.11659638363427,73.16389448138942,75.80252339297282,123.04579629568168,0.0,112.99372254214761,135.43290211440743,31.69709803093632,8.962871175391776
DISAPPEARANCE,1975-01-04 05:14:27.419,1975-01-04 05:14:29.344,1975-01-04 05:14:29.344,1975-01-04 05:14:27.419|1975-01-04 05:14:29.344|DISAPPEARANCE,mars,90.73410355226103,73.55291025636704,75.94619396726677,124.89311291175453,0.0,112.94062438107682,135.49394405192893,31.76159534837256,8.899592410303411
REAPPEARANCE,1975-01-04 05:49:14.380,1975-01-04 05:49:16.305,1975-01-04 05:49:16.305,1975-01-04 05:49:14.380|1975-01-04 05:49:16.305|REAPPEARANCE,mars,92.59602410708708,73.625365465211,75.97267259288719,125.1225719289284,0.0,112.930286810788,135.50572639012123,31.773972212303242,8.88760351822662
DISAPPEARANCE,1975-01-04 16:20:05.893,1975-01-04 16:20:09.703,1975-01-04 16:20:09.703,1975-01-04 16:20:05.893|1975-01-04 16:20:09.703|DISAPPEARANCE,mars,113.59689080173543,74.94668306100914,76.45577543507852,131.09768009152845,0.0,112.75073623411862,135.71177907966552,31.991720849104116,8.67450663555284
REAPPEARANCE,1975-01-04 16:55:15.871,1975-01-04 16:55:17.796,1975-01-04 16:55:17.796,1975-01-04 16:55:15.871|1975-01-04 16:55:17.796|REAPPEARANCE,mars,114.96034740494618,75.02070616649011,76.48246034043765,131.31196870391787,0.0,112.74032117326944,135.72363587764832,32.004190877009094,8.662452720478425
