target,kind,data_col,frequency_band,frequency_mhz,n_blocked,n_visible,mean_blocked,mean_visible,diff_visible_minus_blocked,z_score,p_value
Venus,planet,rv2_coarse,2,0.7,25,879,6813692.12,17303030.039817974,10489337.919817973,1.8170231558121455,0.06921356781123578
Venus,planet,rv2_coarse,3,0.9,22,887,1305222.2926136365,5044342.878593574,3739120.5859799376,1.3403541112278872,0.18013024710054037
Venus,planet,rv2_coarse,4,1.31,24,868,1553873.7083333333,2021714.9997839862,467841.291450653,3.4847375446235103,0.0004926199802692821
Venus,planet,rv2_coarse,5,2.2,30,916,1180115.1916666667,2611099.9191457424,1430984.7274790758,5.085870891340409,3.659429392843805e-07
Venus,planet,rv2_coarse,6,3.93,20,887,1148185.5875,1707427.4836527621,559241.8961527622,1.093313198925955,0.2742563097041546
Venus,planet,rv2_coarse,7,4.7,18,900,345948.30555555556,398648.25652777776,52699.9509722222,1.6407235311462143,0.1008548179994011
Venus,planet,rv2_coarse,8,6.55,18,892,847782.7222222222,1729614.1789912065,881831.4567689842,2.2757114585808096,0.022863285085702456
Venus,planet,rv2_coarse,9,9.18,33,969,930390.615530303,132482866.75417635,131552476.13864605,1.0313173093109897,0.302392043831162
Mars,planet,rv2_coarse,1,0.45,27,966,18225148.900462963,769640635.3632894,751415486.4628264,1.6957604630238545,0.08993125280638647
Mars,planet,rv2_coarse,2,0.7,33,871,3759472.727272727,17515089.67623421,13755616.948961485,2.813894387493062,0.004894530587514101
Mars,planet,rv2_coarse,3,0.9,22,887,1857973.8181818181,5030633.145152198,3172659.32697038,1.1383946083464471,0.25495574441598157
Mars,planet,rv2_coarse,4,1.31,26,866,2022425.0384615385,2008728.1037095843,-13696.934751954162,-0.10108463023651605,0.9194832788405645
Mars,planet,rv2_coarse,5,2.2,36,910,1220831.189236111,2618924.240521978,1398093.051285867,6.2367880243533085,4.466464975649842e-10
Mars,planet,rv2_coarse,6,3.93,28,879,1382035.564732143,1705068.1387229806,323032.57399083767,0.7359689122392516,0.4617496171592981
Mars,planet,rv2_coarse,7,4.7,33,885,302169.9034090909,401173.89103107346,99003.98762198258,3.793330482446585,0.0001486401170445184
Mars,planet,rv2_coarse,8,6.55,36,874,832964.9357638889,1748385.811181529,915420.8754176401,2.341059871215898,0.019229083215473786
Mars,planet,rv2_coarse,9,9.18,24,978,781020.6328125,131275926.66658679,130494906.03377429,1.0325239588811306,0.30182672979021774
Jupiter,planet,rv2_coarse,1,0.45,1,992,442441.25,749964203.9717742,749521762.7217742,1.7378291118269318,0.08224092941222327
Jupiter,planet,rv2_coarse,2,0.7,2,902,27126497.5,16990524.072062083,-10135973.427937917,-0.5501575111176157,0.5822113433168308
Jupiter,planet,rv2_coarse,8,6.55,1,909,735816.1875,1713245.4570656284,977429.2695656284,2.6237578619582083,0.008696558688555678
Saturn,planet,rv2_coarse,1,0.45,175,818,3464498487.4335713,168310143.61904034,-3296188343.814531,-1.3578622253356774,0.1745074056438023
Saturn,planet,rv2_coarse,2,0.7,145,759,5624915.1931034485,19188528.333333332,13563613.140229885,2.4064190134868526,0.016109775460101394
Saturn,planet,rv2_coarse,3,0.9,128,781,2080658.9951171875,5424740.937740077,3344081.9426228898,1.0547411122303636,0.29154374352834367
Saturn,planet,rv2_coarse,4,1.31,153,739,1985255.7647058824,2014069.630328146,28813.865622263635,0.0854090722024689,0.9319361809445497
Saturn,planet,rv2_coarse,5,2.2,155,791,2502856.8217741936,2578038.14704488,75181.3252706863,0.20596156164133922,0.8368209369094064
Saturn,planet,rv2_coarse,6,3.93,129,778,1101616.1240310078,1793500.5266709512,691884.4026399434,1.8619049534617822,0.06261648871921
Saturn,planet,rv2_coarse,7,4.7,137,781,427946.3987226277,392294.2941741357,-35652.104548492,-0.6847570003223089,0.4934972735171592
Saturn,planet,rv2_coarse,8,6.55,139,771,1585563.5004496402,1734996.9002563634,149433.39980672323,0.23990146810707666,0.8104066427050909
Saturn,planet,rv2_coarse,9,9.18,164,838,3500027.4928544206,152544864.2795719,149044836.78671747,1.0104306567949117,0.3122890062991437
Uranus,planet,rv2_coarse,1,0.45,16,977,118271354.82421875,759542058.4483751,641270703.6241564,1.4379747490223294,0.15044121886867612
Uranus,planet,rv2_coarse,2,0.7,20,884,3882525.7,17310017.187782805,13427491.487782806,2.7723404506293745,0.005565479494822778
Uranus,planet,rv2_coarse,3,0.9,12,897,1344075.421875,5002138.370889075,3658062.949014075,1.3270119714650794,0.1845047225937595
Uranus,planet,rv2_coarse,4,1.31,7,885,1638732.5714285714,2012057.0178672317,373324.4464386604,2.239148382882527,0.025146263068242414
Uranus,planet,rv2_coarse,5,2.2,13,933,1126650.1201923077,2585771.200562701,1459121.0803703933,6.359502047268295,2.0240875642230094e-10
Uranus,planet,rv2_coarse,6,3.93,15,892,616376.0416666666,1713235.7052970852,1096859.6636304185,5.198646427807555,2.007449551033602e-07
Uranus,planet,rv2_coarse,7,4.7,13,905,326864.6826923077,398631.2259668508,71766.54327454313,1.6646842793845613,0.09597576098637095
Uranus,planet,rv2_coarse,8,6.55,14,896,934539.9375,1724321.8499276298,789781.9124276298,2.0027415580564436,0.04520503565328271
Uranus,planet,rv2_coarse,9,9.18,25,977,806667.8675,131408837.33717695,130602169.46967694,1.032317044155978,0.301923619115837
Neptune,planet,rv2_coarse,1,0.45,146,847,98990474.91523972,861289638.0680343,762299163.1527946,1.5075766772353665,0.13166290562648109
Neptune,planet,rv2_coarse,2,0.7,119,785,23569698.44537815,16018995.659872612,-7550702.785505539,-0.5641050387072148,0.5726826491217452
Neptune,planet,rv2_coarse,3,0.9,120,789,2858547.2338541667,5272523.898209759,2413976.6643555923,0.7603057265535487,0.447071859646033
Neptune,planet,rv2_coarse,4,1.31,118,774,2324742.2372881356,1961010.3421350128,-363731.8951531227,-1.5581471295647713,0.11919837467888095
Neptune,planet,rv2_coarse,5,2.2,140,806,2214832.1486607143,2626668.090415633,411835.94175491855,1.2839716378219475,0.19915187941339108
Neptune,planet,rv2_coarse,6,3.93,122,785,954295.5133196721,1810226.5441082802,855931.0307886081,2.876476681728598,0.004021419066366105
Neptune,planet,rv2_coarse,7,4.7,135,783,316404.90185185184,411616.65213920816,95211.75028735632,3.4975524450972983,0.0004695483811520962
Neptune,planet,rv2_coarse,8,6.55,126,784,1016188.7328559028,1824025.7095922353,807836.9767363325,1.774456636388539,0.07598764877260056
Neptune,planet,rv2_coarse,9,9.18,137,865,903244203.2527373,5389762.9242593935,-897854440.3284779,-0.9985886076820996,0.31799402111876507
