target,kind,data_col,frequency_band,frequency_mhz,n_blocked,n_visible,mean_blocked,mean_visible,diff_visible_minus_blocked,z_score,p_value
Random-13,random,rv2_coarse,7,4.7,129,789,385202.3149224806,399644.36216730037,14442.047244819754,0.3365627405686774,0.73644654779302
Random-13,random,rv2_coarse,8,6.55,135,775,1019709.2439814815,1832793.7919002017,813084.5479187202,1.831272011139447,0.06705995306163937
Random-13,random,rv2_coarse,9,9.18,153,849,873642.3878421161,151087083.02681923,150213440.6389771,1.0318587264172652,0.3021383034299536
Random-14,random,rv2_coarse,1,0.45,3,990,689983.375,751477639.2233586,750787655.8483586,1.7372598464784998,0.08234131563085678
Random-14,random,rv2_coarse,2,0.7,5,899,1945673.6,17096748.987764183,15151075.387764184,3.2198298418410984,0.0012826670684498165
Random-14,random,rv2_coarse,3,0.9,3,906,1008893.9791666666,4966909.869550221,3958015.890383554,1.4499379692223044,0.147075817970181
Random-14,random,rv2_coarse,4,1.31,4,888,1709761.75,2010475.835374437,300714.08537443704,2.241795822245232,0.02497457137732728
Random-14,random,rv2_coarse,5,2.2,2,944,1218084.5,2568575.0134401484,1350490.5134401484,6.361120344733366,2.002873422668472e-10
Random-14,random,rv2_coarse,6,3.93,3,904,696049.9375,1698411.2167450222,1002361.2792450222,3.8766427834310013,0.00010590766994078571
Random-14,random,rv2_coarse,7,4.7,5,913,297377.0375,398163.87205640745,100786.83455640747,4.459829147239859,8.202501435183862e-06
Random-14,random,rv2_coarse,8,6.55,3,907,846451.375,1715034.8208766882,868583.4458766882,2.290588020668991,0.021987252431762583
Random-14,random,rv2_coarse,9,9.18,8,994,625033.5078125,129176660.46986607,128551626.96205357,1.0337795334011455,0.3012392417326941
Random-15,random,rv2_coarse,1,0.45,3,990,525742.0416666666,751478136.9243687,750952394.8827021,1.7376411049624392,0.08227407221135508
Random-15,random,rv2_coarse,2,0.7,4,900,1989735.5,17079718.62888889,15089983.12888889,3.2082392264913917,0.001335503603694388
Random-15,random,rv2_coarse,3,0.9,2,907,1229473.59375,4962059.62134785,3732586.02759785,1.3668416331382074,0.17167494996203914
Random-15,random,rv2_coarse,4,1.31,3,889,1722441.3333333333,2010094.7860658043,287653.45273247105,1.313064825012385,0.18916110533479635
Random-15,random,rv2_coarse,5,2.2,7,939,1083093.8660714286,2576772.443690096,1493678.5776186674,6.788094022948251,1.1362466523223702e-11
Random-15,random,rv2_coarse,6,3.93,5,902,495570.35,1701745.0532150776,1206174.7032150775,5.969807959390561,2.3753301547912997e-09
Random-15,random,rv2_coarse,7,4.7,5,913,268160.55,398323.8747261774,130163.32472617744,5.5967549710711335,2.1840103503478758e-08
Random-15,random,rv2_coarse,8,6.55,4,906,693597.330078125,1716668.374547289,1023071.044469164,2.3983341095998396,0.01646983483745723
Random-15,random,rv2_coarse,9,9.18,8,994,676574.625,129176245.6520215,128499671.0270215,1.03336210645998,0.30143447280939206
Random-16,random,rv2_coarse,1,0.45,177,816,103021665.37853107,889375120.109375,786353454.7308439,1.4986502457030106,0.13396439047280695
